bleached_k4_01	bleached_k4_02	bleached_k4_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_k4_03
TRINITY_GG_84075_c55_g1	-0.829321843973239	-0.829321843973239	-0.829321843973239	0.686188775995772	1.1348919339737	0.666884821950245
TRINITY_GG_64890_c4_g2	-0.951600407366399	-0.951600407366399	-0.951600407366399	1.16941499359497	0.315635734446011	1.36975049405822
TRINITY_GG_43788_c8_g1	1.44539177170716	0.175439067275268	0.987083422864962	-0.869304753949129	-0.869304753949129	-0.869304753949129
TRINITY_GG_73754_c6_g1	-0.884445226813311	-0.884445226813311	-0.884445226813311	0.473388251816179	1.40036499571692	0.779582432906836
TRINITY_GG_30252_c0_g1	-0.889113749482689	-0.889113749482689	-0.889113749482689	0.799737994383191	0.733816601437487	1.13378665262739
TRINITY_GG_22424_c1_g1	-2.06894697772253	-2.06894697772253	-2.06894697772253	2.99653916938689	0.476280090497627	2.73402167328306
TRINITY_GG_15082_c109_g1	0.857545074667608	2.3023299173405	0.491006093079954	-1.21696036169602	-1.21696036169602	-1.21696036169602
TRINITY_GG_100724_c0_g1	-1.15481505349397	-1.15481505349397	-1.15481505349397	1.05214067889331	1.24490293003706	1.16740155155152
TRINITY_GG_17175_c40_g1	0.402554374815253	0.289468463577402	1.81850816186125	-0.836843666751302	-0.836843666751302	-0.836843666751302
TRINITY_GG_86539_c0_g1	0.992752107647625	0.865653794192434	1.00510637473907	-0.922260527370616	-0.905462276207483	-1.03578947300103
TRINITY_GG_96218_c1_g1	-1.33339669900155	-1.33339669900155	-1.33339669900155	1.45925045723663	1.48504487676261	1.05589476300542
TRINITY_GG_89254_c57_g1	0.684537490373412	0.436581095013549	1.75268055544027	-0.95793304694241	-0.95793304694241	-0.95793304694241
TRINITY_GG_12534_c65_g1	0.573916753938748	1.30150781058771	0.874535564995907	-0.916653376507454	-0.916653376507454	-0.916653376507454
TRINITY_GG_11675_c34_g2	0.820626649668971	1.02091649730263	0.501666453464356	-0.781069866811986	-0.781069866811986	-0.781069866811986
TRINITY_GG_25858_c0_g2	-1.01685991844523	-1.01685991844523	-1.01685991844523	1.25396799710844	2.03694652525057	-0.240334767023316
TRINITY_GG_30449_c30_g1	-0.860675875739031	-0.860675875739031	-0.860675875739031	0.55345965724542	0.758971891191844	1.26959607877983
TRINITY_GG_34807_c18_g1	-0.815134036212896	-0.815134036212896	-0.815134036212896	1.09521487916803	1.3432029909542	0.00698423851644869
TRINITY_GG_100900_c0_g1	-1.18181860834505	-1.62206774565063	-1.78335599432561	2.01809676167527	1.14543364654981	1.4237119400962
TRINITY_GG_19682_c21_g1	-0.994140824274059	-0.994140824274059	-0.994140824274059	1.57413454751422	1.25772972442788	0.150558200880081
TRINITY_GG_88325_c1_g1	-0.800812468310192	-0.800812468310192	-0.800812468310192	0.559832734150024	0.328140752075814	1.51446391870474
TRINITY_GG_32311_c0_g1	-0.888456185414955	-0.888456185414955	-0.888456185414955	1.13266815462065	0.836194086318012	0.696506315306201
TRINITY_GG_27884_c1_g1	-0.990892869236798	-0.990892869236798	-0.990892869236798	1.39977481632287	0.384285610352814	1.18861818103471
TRINITY_GG_13719_c1_g1	1.17863734873942	1.25472929808877	1.93031736607558	-1.45456133763459	-1.45456133763459	-1.45456133763459
TRINITY_GG_79181_c38_g2	1.23156486299731	0.723993240702998	0.708811830865347	-0.888123311521885	-0.888123311521885	-0.888123311521885
TRINITY_GG_99707_c0_g1	1.57420018678515	0.679933596374408	0.187007429642852	-0.813713737600802	-0.813713737600802	-0.813713737600802
TRINITY_GG_68288_c0_g1	1.08128322771866	1.20536583683242	2.32844455308555	-1.53836453921221	-1.53836453921221	-1.53836453921221
TRINITY_GG_29596_c18_g1	1.215944759198	1.73995698457165	0.252470635223111	-1.06945745966425	-1.06945745966425	-1.06945745966425
TRINITY_GG_63364_c1_g1	-0.360146399293479	1.49570595347346	1.88889518313194	-1.00815157910397	-1.00815157910397	-1.00815157910397
TRINITY_GG_24817_c17_g1	0.749977471073139	1.32412809097513	1.13128675202481	-1.06846410469103	-1.06846410469103	-1.06846410469103
TRINITY_GG_26612_c0_g1	0.954892308228751	1.78937089060901	1.20264670361814	-1.31563663415197	-1.31563663415197	-1.31563663415197
TRINITY_GG_93010_c0_g1	-0.889661350769979	-0.889661350769979	-0.889661350769979	0.473790106301734	0.901527590733382	1.29366635527482
TRINITY_GG_24401_c0_g2	0.0951787725446304	1.34441736351249	1.45293337915826	-0.964176505071791	-0.964176505071791	-0.964176505071791
TRINITY_GG_89896_c44_g1	-1.35740050976117	-1.35740050976117	-1.35740050976117	2.37258723319655	1.02526674298387	0.674347553103105
TRINITY_GG_23942_c0_g1	1.0469860101605	0.601252974557958	1.31873021579544	-0.988989733504632	-0.988989733504632	-0.988989733504632
TRINITY_GG_8108_c0_g1	0.714271216871829	0.328058759269461	1.38403655862897	-0.80878884492342	-0.80878884492342	-0.80878884492342
TRINITY_GG_72593_c5_g2	-1.10360224636178	-1.10360224636178	-1.10360224636178	2.46831721688377	-0.210628431088451	1.05311795329003
TRINITY_GG_73337_c0_g1	-0.911613322555895	-0.911613322555895	-0.911613322555895	0.962986943493684	0.780813875533813	0.991039148640187
TRINITY_GG_37524_c3_g1	-3.22679324489671	-3.25355288865232	-2.03511848088455	3.32460005407158	2.02273301122558	3.16813154913643
TRINITY_GG_72701_c166_g1	-1.08922402109923	-1.08922402109923	-1.08922402109923	1.14190113677982	1.21499494761712	0.910775978900765
TRINITY_GG_15910_c36_g2	-1.25734538549273	-1.31808454335041	-1.31808454335041	1.43915210379954	1.37054344013645	1.08381892825755
TRINITY_GG_72122_c4_g1	-1.15203660212857	-1.15203660212857	-1.15203660212857	0.819552933401488	1.88903111495811	0.747525758026119
TRINITY_GG_12036_c0_g3	2.03773756378148	0.908751123061404	1.2965033124841	-1.41433066644233	-1.41433066644233	-1.41433066644233
TRINITY_GG_90565_c7_g1	1.69085284117235	0.920155550117129	0.184521469696468	-0.931843286995317	-0.931843286995317	-0.931843286995317
TRINITY_GG_65208_c33_g1	1.34773842189804	1.19159505807954	1.72930419429689	-1.42287922475816	-1.42287922475816	-1.42287922475816
TRINITY_GG_53970_c3_g1	1.14447963774656	0.369320890077536	0.715336371160986	-0.743045632995027	-0.743045632995027	-0.743045632995027
TRINITY_GG_105295_c0_g1	1.3458231571352	0.87676379635715	2.25712452089601	-1.5716085982549	-1.33649427787855	-1.5716085982549
TRINITY_GG_15148_c2_g1	-1.00291865692093	-1.07330798481233	-1.07330798481233	1.91018730960218	0.458260624002634	0.781086692940772
TRINITY_GG_6400_c1_g1	-0.913875518867922	-0.913875518867922	-0.913875518867922	1.31109084613235	0.832437247557536	0.598098462913879
TRINITY_GG_48870_c0_g1	-0.735495770280794	-0.735495770280794	-0.735495770280794	0.709171296561113	0.546647458500704	0.950668555780565
TRINITY_GG_30449_c11_g1	-1.09019247448205	-1.09019247448205	-1.09019247448205	0.721689521736617	1.56217928863432	0.986708613075213
TRINITY_GG_40911_c0_g1	-0.745779793345194	-0.745779793345194	-0.745779793345194	0.46398547262891	0.796230562191416	0.977123345215255
TRINITY_GG_98822_c0_g1	-1.18029287449803	-1.18029287449803	-1.18029287449803	1.2683438225863	1.50497453201881	0.767560268888985
TRINITY_GG_77151_c1_g1	-1.67294736276471	-1.67294736276471	-1.67294736276471	1.56874030797769	1.53868789056244	1.911413889754
TRINITY_GG_13474_c25_g1	-1.64969959847981	-1.64969959847981	-1.64969959847981	1.08906823832038	1.37904634374731	2.48098421337174
TRINITY_GG_10958_c0_g2	-1.02952363449408	-1.02952363449408	-1.02952363449408	0.949770075951647	0.639503131015548	1.49929769651505
TRINITY_GG_17108_c18_g1	-1.37553416656414	-1.37553416656414	-1.37553416656414	1.21901438298621	1.48860244264606	1.41898567406015
TRINITY_GG_80153_c24_g3	-0.995766438398005	-0.995766438398005	-0.995766438398005	0.547729445027767	1.16450839301059	1.27506147715566
TRINITY_GG_32781_c0_g1	-0.800075697851271	-0.800075697851271	-0.800075697851271	0.464760950616509	1.36984930359104	0.565616839346262
TRINITY_GG_98242_c6_g1	-1.20695361143659	-1.20695361143659	-1.20695361143659	1.62553137885102	0.638636797411268	1.35669265804748
TRINITY_GG_87966_c94_g1	-1.01482938042448	-1.01482938042448	-1.01482938042448	1.08412909966369	1.37968476153148	0.580674280078264
TRINITY_GG_98761_c3_g1	-1.19053958095097	-1.19053958095097	-1.19053958095097	1.32269848138213	0.76477322249374	1.48414703897703
TRINITY_GG_68962_c1_g1	-0.937617063296034	-0.937617063296034	-0.937617063296034	1.3118282777898	1.77871541699195	-0.277692504893656
TRINITY_GG_48630_c0_g4	-0.927473890350657	-0.927473890350657	-0.927473890350657	1.0925837619906	0.234091366046375	1.455746543015
TRINITY_GG_17998_c0_g1	-1.30189648619803	-1.30189648619803	-1.30189648619803	1.3925380176755	2.749475615523	-0.236324174604408
TRINITY_GG_72755_c0_g3	-0.961588525652895	-0.961588525652895	-0.961588525652895	2.43908601631112	0.802247933238056	-0.356568372590486
TRINITY_GG_18663_c4_g1	1.20922356698806	0.843851457024274	1.53804789685555	-1.19704097362263	-1.19704097362263	-1.19704097362263
TRINITY_GG_22273_c8_g1	0.758180175853707	1.73681348231797	0.120284042585824	-0.871759233585833	-0.871759233585833	-0.871759233585833
TRINITY_GG_98682_c2_g1	-1.2553455615752	-1.2553455615752	-1.2553455615752	1.72577642821911	1.49568961509266	0.544570641413816
TRINITY_GG_106382_c0_g1	-1.58763743511089	-1.73819711168628	-1.73819711168628	2.88502596421023	1.25819163476134	0.920814059511874
TRINITY_GG_71275_c78_g2	-1.077266429664	2.40389532929101	2.79410207148926	-1.37357699037209	-1.37357699037209	-1.37357699037209
TRINITY_GG_73723_c43_g3	-1.23607819927587	-1.23607819927587	-1.23607819927587	0.750514768030025	2.16664397756973	0.791075852227856
TRINITY_GG_17710_c0_g1	-2.41606966693615	-2.64134459680572	-2.02592829954285	1.65224660109042	1.44271966798276	3.98837629421154
TRINITY_GG_50016_c0_g2	0.932973022647904	0.582505731545145	1.24399585631955	-0.919824870170867	-0.919824870170867	-0.919824870170867
TRINITY_GG_63687_c0_g1	-1.07801660012621	-1.07801660012621	-1.07801660012621	1.50212888429717	0.885457523848671	0.846463392232808
TRINITY_GG_60342_c0_g1	-0.996835094962848	-0.996835094962848	-0.996835094962848	1.17405138271691	0.369417168736717	1.44703673343492
TRINITY_GG_29977_c0_g1	1.59019960383448	1.63195863931589	0.26677282731257	-1.16297702348765	-1.16297702348765	-1.16297702348765
TRINITY_GG_70520_c65_g1	-1.08617084594871	-1.08617084594871	-1.08617084594871	1.22620390082644	1.22939538437024	0.802913252649441
TRINITY_GG_81744_c5_g1	-1.49610919166258	-1.49610919166258	-1.49610919166258	3.01124147406242	-0.246360476579012	1.72344657750433
TRINITY_GG_21230_c87_g1	1.27519558498891	0.116532434396946	1.61574698685013	-1.00249166874533	-1.00249166874533	-1.00249166874533
TRINITY_GG_75972_c0_g1	1.80217238661345	0.639464178879391	0.622483000957832	-1.02137318881689	-1.02137318881689	-1.02137318881689
TRINITY_GG_105580_c0_g1	-1.06974709751629	-1.06974709751629	-1.06974709751629	2.14173241607509	0.217725197602777	0.849783678870999
TRINITY_GG_28762_c4_g1	1.46111457172974	0.588193556578224	0.767322208495341	-0.938876778934436	-0.938876778934436	-0.938876778934436
TRINITY_GG_15254_c13_g1	-1.03540876355759	-1.03540876355759	-1.03540876355759	1.41454872007042	1.29199118253983	0.39968638806251
TRINITY_GG_68938_c0_g2	-1.17672505550684	-1.17672505550684	-1.17672505550684	0.752308423139017	2.192881014525	0.584985728856504
TRINITY_GG_12716_c0_g1	0.475439598419421	1.63743480679222	1.52601936472247	-1.21296458997804	-1.21296458997804	-1.21296458997804
TRINITY_GG_87206_c7_g1	1.22994956325324	1.46862476345863	0.00436959300775086	-0.900981306573208	-0.900981306573208	-0.900981306573208
TRINITY_GG_53632_c0_g1	0.681321120611757	1.1358144259485	0.41689005565771	-0.744675200739322	-0.744675200739322	-0.744675200739322
TRINITY_GG_70583_c75_g1	-1.20894983117215	-1.20894983117215	-1.20894983117215	0.573039284692554	1.71210559005018	1.34170461877371
TRINITY_GG_50560_c1_g1	0.611005165543522	1.46600767774458	0.26692392841761	-0.781312257235238	-0.781312257235238	-0.781312257235238
TRINITY_GG_17064_c31_g1	-0.836704405675489	-0.836704405675489	-0.836704405675489	0.849011530315163	0.597857106197119	1.06324458051418
TRINITY_GG_18574_c18_g1	-1.44954040565855	-1.44954040565855	-1.44954040565855	1.16564044565669	1.93630474292112	1.24667602839784
TRINITY_GG_11497_c1_g1	-1.17246856103192	-1.17246856103192	-1.17246856103192	1.12648295543613	2.05141730690975	0.339505420749881
TRINITY_GG_49007_c0_g3	1.56573328763995	1.00910505538115	0.831943566297869	-1.13559396977299	-1.13559396977299	-1.13559396977299
TRINITY_GG_77600_c0_g1	-2.47059286984606	-2.47059286984606	-2.47059286984606	2.37253675842073	2.33438996132146	2.704851889796
TRINITY_GG_65029_c4_g1	-0.943988004283656	-0.943988004283656	-0.943988004283656	0.65913386555634	1.99580275061692	0.177027396677709
TRINITY_GG_77379_c11_g1	-1.08166453207546	-1.08166453207546	-1.08166453207546	1.30817757690037	-0.359198507604365	2.29601452693036
TRINITY_GG_72982_c20_g1	-0.776369974107526	-0.776369974107526	-0.776369974107526	1.20072673838943	0.18710414986736	0.941279034065789
TRINITY_GG_18574_c9_g1	-1.32210251217791	-1.32210251217791	-1.32210251217791	0.804209618150793	1.82861962090807	1.33347829747487
TRINITY_GG_71865_c0_g1	-0.825392433010546	-0.825392433010546	-0.825392433010546	1.52028779777581	0.306197051317589	0.649692449938237
TRINITY_GG_95434_c0_g1	0.397281112931774	1.13069957913488	0.690718781716673	-0.739566491261107	-0.739566491261107	-0.739566491261107
TRINITY_GG_13422_c39_g1	-0.949836685673546	-0.949836685673546	-0.949836685673546	0.844267212886202	1.05088448157011	0.954358362564329
TRINITY_GG_48843_c0_g1	-1.51467728165987	-1.20734563411745	-1.56486303882809	1.48034760713881	1.71810007303651	1.08843827443009
TRINITY_GG_41376_c0_g1	2.19355391569244	0.546342397620012	1.85895479564608	-1.53295036965284	-1.53295036965284	-1.53295036965284
TRINITY_GG_79181_c34_g1	-1.13332657335035	-1.13332657335035	-1.13332657335035	1.07581482448825	0.810407256284182	1.51375763927861
TRINITY_GG_17375_c33_g1	-0.965301382001798	-0.965301382001798	-0.965301382001798	0.0696186023473612	1.58338183615538	1.24290370750265
TRINITY_GG_24949_c0_g2	1.21184277754797	1.54029759961488	0.0786075854348377	-0.943582654199228	-0.943582654199228	-0.943582654199228
TRINITY_GG_32300_c16_g1	0.24354828853001	1.02921381198675	1.41303644060006	-0.895266180372272	-0.895266180372272	-0.895266180372272
TRINITY_GG_71256_c0_g3	1.6708108277073	1.31369724136594	1.53585623578806	-1.50678810162043	-1.50678810162043	-1.50678810162043
TRINITY_GG_58362_c0_g2	-1.52885823703279	-1.52885823703279	-1.52885823703279	1.85740090410056	1.24492715233111	1.4842466546667
TRINITY_GG_33032_c2_g1	-0.762138235571374	-0.762138235571374	-0.762138235571374	0.471749824602903	1.28225588378708	0.532408998324141
TRINITY_GG_57655_c1_g1	-0.942317118312453	-0.942317118312453	-0.942317118312453	1.41579777942276	1.01262361677664	0.398529958737961
TRINITY_GG_83384_c6_g1	0.891068425241484	0.809474182080283	0.561973654889575	-0.754172087403781	-0.754172087403781	-0.754172087403781
TRINITY_GG_11070_c2_g1	-1.49147991616159	-1.24536011986259	-1.08924091794531	1.88855113328934	1.51306360011732	0.424466220562838
TRINITY_GG_50401_c0_g1	-1.0689638928679	-1.0689638928679	-1.0689638928679	1.98744622423065	-0.1025334255616	1.32197887993464
TRINITY_GG_71136_c0_g1	1.17796470607323	1.4209762294397	1.62464139135449	-1.73942532556872	-0.97324577527342	-1.51091122602528
TRINITY_GG_66600_c1_g1	-0.794567537031083	-0.794567537031083	-0.794567537031083	0.79183693786398	1.30236894547187	0.289496727757392
TRINITY_GG_72701_c71_g1	-0.773919389213472	-0.773919389213472	-0.773919389213472	0.265920875318319	1.36980054188145	0.686036750440651
TRINITY_GG_76438_c66_g2	1.52406491225764	1.56840466845366	1.18167591829015	-1.30716665124017	-1.48348942388063	-1.48348942388063
TRINITY_GG_11080_c16_g2	-1.74698241826963	-1.74698241826963	-1.74698241826963	2.47497197558259	2.10261659288183	0.663358686344462
TRINITY_GG_32319_c3_g1	-1.89153725345458	-1.80386993413134	-1.53231868299879	1.96784160534194	1.03033952207779	2.22954474316498
TRINITY_GG_81730_c9_g1	-0.618902212309777	2.3389450705398	1.3513731451347	-1.02380533445491	-1.02380533445491	-1.02380533445491
TRINITY_GG_40670_c0_g1	-1.72341818973035	-1.72341818973035	-1.72341818973035	0.519336732345926	2.83778573103957	1.81313210580556
TRINITY_GG_24239_c11_g3	2.10682648462277	-0.635746482114007	2.00835047116489	-1.15981015789122	-1.15981015789122	-1.15981015789122
TRINITY_GG_2310_c0_g1	1.30840823532212	1.30808745821332	-0.033869416154629	-0.860875425793606	-0.860875425793606	-0.860875425793606
TRINITY_GG_71465_c0_g1	-1.28757841122196	-1.28757841122196	-1.28757841122196	1.92187495440699	1.28845992554013	0.65240035371875
TRINITY_GG_61045_c5_g1	0.384436009501435	1.50367641187872	1.31952734824541	-1.06921325654186	-1.06921325654186	-1.06921325654186
TRINITY_GG_16945_c36_g1	1.27397921124679	1.16608893273206	1.59834571736685	-1.3461379537819	-1.3461379537819	-1.3461379537819
TRINITY_GG_47251_c0_g1	-0.801320208772261	-0.801320208772261	-0.801320208772261	0.705586345808432	0.749087984445019	0.949286296063332
TRINITY_GG_75031_c3_g1	-0.868589570203969	-0.868589570203969	-0.868589570203969	1.32234128935865	0.269569575025501	1.01385784622776
TRINITY_GG_71942_c36_g1	0.790608199741432	0.758490093846995	1.02309264661876	-0.857396980069062	-0.857396980069062	-0.857396980069062
TRINITY_GG_15251_c7_g1	0.260126492804799	0.947702079983409	1.37483815168149	-0.860888908156567	-0.860888908156567	-0.860888908156567
TRINITY_GG_30959_c1_g2	1.5768569724299	2.064233622404	0.469092391833891	-1.37006099555593	-1.37006099555593	-1.37006099555593
TRINITY_GG_24716_c3_g2	0.209784942316728	1.19872975380773	1.16504662755144	-0.857853774558635	-0.857853774558635	-0.857853774558635
TRINITY_GG_85746_c23_g1	0.583920794322576	0.993595875552999	0.852616774137427	-0.810044481337667	-0.810044481337667	-0.810044481337667
TRINITY_GG_40194_c0_g1	0.414365288403705	1.38534811543817	1.65836660984459	-1.15269333789549	-1.15269333789549	-1.15269333789549
TRINITY_GG_2976_c0_g1	-1.74605035571499	-1.74605035571499	-1.74605035571499	2.01544768883511	1.97761741396585	1.24508596434401
TRINITY_GG_11309_c5_g2	-1.62271716539134	-1.62271716539134	-1.62271716539134	3.53489251361773	1.75120939729302	-0.417950414736729
TRINITY_GG_92444_c2_g2	-1.22214866560491	-1.07549344348545	-1.22214866560491	1.01908136991053	1.36137041824658	1.13933898653816
TRINITY_GG_71984_c111_g1	-1.03719844619285	-1.03719844619285	-1.03719844619285	1.96027462577811	0.443066675861609	0.708254036938844
TRINITY_GG_22284_c37_g1	-0.752752838404765	-0.752752838404765	-0.752752838404765	0.822075285182678	0.585814198596386	0.850369031435231
TRINITY_GG_46694_c0_g2	0.922193847001086	0.538425130326814	1.6062504951151	-1.02228982414767	-1.02228982414767	-1.02228982414767
TRINITY_GG_76110_c0_g2	0.513401230994047	1.80039349109128	0.550969516776137	-0.95492141295382	-0.95492141295382	-0.95492141295382
TRINITY_GG_71770_c0_g1	0.357956583227695	2.26859177817539	2.16367457978499	-1.26621620617979	-1.59423702128212	-1.92976971372616
TRINITY_GG_71933_c81_g1	-0.734314743352525	-0.734314743352525	-0.734314743352525	0.869756580316336	0.508744962720003	0.824442687021237
TRINITY_GG_38323_c1_g1	-1.08799082087344	-1.08799082087344	-1.08799082087344	0.869552379883662	0.744291614827533	1.65012846790913
TRINITY_GG_105180_c19_g1	-0.779792107636997	-0.779792107636997	-0.779792107636997	1.11938352284352	0.440537847242559	0.779454952824916
TRINITY_GG_98649_c39_g1	-1.09398152949414	-1.09398152949414	-1.09398152949414	0.395561406148337	1.78533214681675	1.10105103551732
TRINITY_GG_36873_c1_g1	-0.933228575635626	-0.933228575635626	-0.933228575635626	-0.0472638188816552	2.19473480248796	0.652214743300576
TRINITY_GG_72751_c1_g1	0.524878693184393	0.535615077922154	2.41663309176825	-1.15904228762493	-1.15904228762493	-1.15904228762493
TRINITY_GG_37842_c0_g1	-1.00594175583597	-1.00594175583597	-1.00594175583597	1.05721600282435	1.12860777862849	0.83200148605506
TRINITY_GG_91140_c5_g1	-0.885598791365306	-0.885598791365306	-0.885598791365306	0.734518373663378	1.20998811663242	0.712289883800121
TRINITY_GG_19852_c15_g2	1.13925123429761	0.700575384663906	0.395627337096718	-0.745151318686078	-0.745151318686078	-0.745151318686078
TRINITY_GG_53783_c0_g1	1.3696984497806	1.0550804431255	0.853853421878707	-1.0928774382616	-1.0928774382616	-1.0928774382616
TRINITY_GG_89342_c4_g1	-0.929681091090444	-0.929681091090444	-0.929681091090444	1.27946030674815	0.59688856940734	0.912694397115844
TRINITY_GG_102953_c14_g1	-1.11505181270054	-1.11505181270054	-1.11505181270054	1.34569075108911	1.33252738384834	0.666937303164165
TRINITY_GG_27074_c16_g1	2.00673257412361	-0.979964283090397	2.94451110600134	-1.30435175074268	-1.38159474967514	-1.28533289661673
TRINITY_GG_26085_c12_g1	0.754419864265056	0.902845286835388	1.15407775086199	-0.937114300654144	-0.937114300654144	-0.937114300654144
TRINITY_GG_96023_c0_g1	1.10452725466821	1.74815166758632	1.38707812412984	-1.41325234879479	-1.41325234879479	-1.41325234879479
TRINITY_GG_11649_c61_g1	1.71892898319359	2.36260686802143	2.35497858830108	-2.14550481317203	-2.14550481317203	-2.14550481317203
TRINITY_GG_11071_c26_g1	-1.1077550311327	-1.1077550311327	-1.1077550311327	0.661593568345154	1.03563838756048	1.62603313749248
TRINITY_GG_101233_c0_g2	-0.746519331174293	-0.746519331174293	-0.746519331174293	0.835072947661721	1.08819188463043	0.316293161230728
TRINITY_GG_78484_c22_g1	-0.896082809470791	-0.896082809470791	-0.896082809470791	0.313682456503313	0.697031887013825	1.67753408489523
TRINITY_GG_4828_c0_g1	0.880341537559503	1.63871870094957	1.43351132287363	-1.31752385379424	-1.31752385379424	-1.31752385379424
TRINITY_GG_80363_c0_g1	1.69877802032266	1.29059285429963	1.97511183842408	-1.65482757101546	-1.65482757101546	-1.65482757101546
TRINITY_GG_73612_c11_g1	0.583162380438402	0.735066282089891	1.55385408547116	-0.957360915999817	-0.957360915999817	-0.957360915999817
TRINITY_GG_101679_c23_g2	0.571210148276951	0.926841546832521	0.98993164881086	-0.829327781306777	-0.829327781306777	-0.829327781306777
TRINITY_GG_50083_c0_g1	1.37471751132418	1.48337139103168	1.57044440569249	-1.57878887357604	-1.34690441412956	-1.50284002034274
TRINITY_GG_20841_c0_g1	1.17936453336496	0.566946896963153	0.485613084473461	-0.743974838267191	-0.743974838267191	-0.743974838267191
TRINITY_GG_42203_c1_g3	-0.870202967964765	-0.870202967964765	-0.870202967964765	1.16963729656703	0.785606786390687	0.655364820936582
TRINITY_GG_70429_c0_g1	1.3138587024635	0.284357419795056	0.869766368002643	-0.822660830087065	-0.822660830087065	-0.822660830087065
TRINITY_GG_105297_c0_g1	-1.9887022804635	-2.52822181042349	-1.91145928153104	4.17676753932931	4.28203221262897	-2.03041637954025
TRINITY_GG_54916_c0_g1	-1.07718968269366	-1.07718968269366	-1.07718968269366	0.388001205232319	1.31787311682391	1.52569472602476
TRINITY_GG_19271_c22_g3	-0.821686356194191	-0.821686356194191	-0.821686356194191	1.31876512075947	-0.0102153256643555	1.15650927348746
TRINITY_GG_30805_c0_g1	-0.883414172675827	-0.883414172675827	-0.883414172675827	0.296733688482601	0.776966862566584	1.5765419669783
TRINITY_GG_55341_c0_g4	-0.786626402613757	-0.786626402613757	-0.786626402613757	1.09111784733525	1.14619070012809	0.122570660377931
TRINITY_GG_44072_c1_g1	0.86765288483198	1.18065797136232	1.95927372270204	-1.33586152629878	-1.33586152629878	-1.33586152629878
TRINITY_GG_91818_c8_g1	-1.84398677105874	-1.84398677105874	-1.84398677105874	2.30095692382224	2.44761678697182	0.783386602382171
TRINITY_GG_81779_c0_g1	1.6638428756265	0.883943834508765	0.609023489357663	-1.05227006649764	-1.05227006649764	-1.05227006649764
TRINITY_GG_82228_c0_g1	-0.075417123861567	1.27585156086272	1.38058503927213	-0.860339825424428	-0.860339825424428	-0.860339825424428
TRINITY_GG_26360_c11_g1	-0.990467279286784	-0.990467279286784	-0.990467279286784	1.13220543953736	0.995761600940616	0.84343479738238
TRINITY_GG_14375_c0_g1	-1.44290130777525	-1.44290130777525	-1.44290130777525	1.62559753852456	1.40529595917734	1.29781042562385
TRINITY_GG_94121_c20_g1	1.06212134260677	1.18661514488232	0.102874796684308	-0.783870428057801	-0.783870428057801	-0.783870428057801
TRINITY_GG_22966_c3_g1	1.63726958464815	0.371507321625589	1.36071596379214	-1.12316429002196	-1.12316429002196	-1.12316429002196
TRINITY_GG_97711_c0_g2	-0.892775728184843	-0.892775728184843	-0.892775728184843	1.17245189459078	0.684955203305237	0.820920086658516
TRINITY_GG_71987_c77_g1	-1.08841018176334	-1.08841018176334	-1.08841018176334	1.89763662046282	0.112596284292748	1.25499764053447
TRINITY_GG_31742_c3_g1	-0.880782745517197	-0.880782745517197	-0.880782745517197	1.44891494351608	-0.256915883664499	1.45034917670001
TRINITY_GG_38874_c5_g1	1.60120492626382	1.36278581968428	1.14771481684056	-1.37056852092955	-1.37056852092955	-1.37056852092955
TRINITY_GG_11594_c9_g1	-1.26269474185224	-1.26269474185224	-1.26269474185224	-0.612849389546231	2.34386592928595	2.05706768581701
TRINITY_GG_92446_c37_g1	-1.23337840709173	-1.23337840709173	-1.23337840709173	1.25127534064184	0.718209387723024	1.73065049291033
TRINITY_GG_24817_c14_g1	0.49264724156476	0.966694537501829	1.7915572691032	-1.0836330160566	-1.0836330160566	-1.0836330160566
TRINITY_GG_86380_c13_g1	1.51840069419858	0.481763503406165	0.397414233669927	-0.799192810424891	-0.799192810424891	-0.799192810424891
TRINITY_GG_79856_c0_g1	0.661629378622286	0.352587805020512	1.84855590223852	-0.954257695293771	-0.954257695293771	-0.954257695293771
TRINITY_GG_73733_c104_g1	-0.898855174938141	-0.898855174938141	-0.898855174938141	1.32487627019996	0.309662084867403	1.06202716974706
TRINITY_GG_106765_c1_g1	-1.2105075533625	-1.2105075533625	-1.2105075533625	0.620558957242576	1.06717970037175	1.94378400247317
TRINITY_GG_69341_c0_g1	0.606533463466282	1.9239564791857	1.55473499766529	-1.36174164677242	-1.36174164677242	-1.36174164677242
TRINITY_GG_25860_c0_g2	-0.921770470018929	-0.921770470018929	-0.921770470018929	1.45507554399739	1.00118849421724	0.309047371842154
TRINITY_GG_51993_c0_g1	-1.10324412971632	-1.10324412971632	-1.10324412971632	0.50651083245612	1.56192121245446	1.24130034423839
TRINITY_GG_90919_c2_g1	0.807642793473526	0.594637902342814	0.836346828306461	-0.7462091747076	-0.7462091747076	-0.7462091747076
TRINITY_GG_30449_c7_g2	-1.392184296956	-1.392184296956	-1.392184296956	1.50486246527991	1.27706928956517	1.39462113602291
TRINITY_GG_58220_c1_g1	-1.38215487540074	-1.2790158679626	-1.51044827641056	1.5650843547568	1.284903088756	1.3216315762611
TRINITY_GG_89737_c1_g1	-1.18107068898546	-1.18107068898546	-1.18107068898546	1.1350750533079	0.655257444938519	1.75287956870996
