bleached_44_01	bleached_44_02	bleached_k4_01	bleached_k4_02	bleached_k4_03	bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_44_01	non-bleached_k4_03	non-bleached_44_02	non-bleached_44_03
TRINITY_GG_57158_c64_g1	0.14960942257108	0.571626810028613	0.451537643986842	0.991877153287371	0.712128873892307	0.283168010402642	-0.526657985694809	-0.526657985694809	-0.526657985694809	-0.526657985694809	-0.526657985694809	-0.526657985694809
TRINITY_GG_7884_c25_g1	-0.661966061038174	-0.661966061038174	-0.661966061038174	-0.661966061038174	-0.661966061038174	-0.661966061038174	1.26517187793033	0.469623423289961	1.18923327755512	1.97006944294525	-0.661966061038174	-0.260335594453434
TRINITY_GG_52974_c5_g1	-0.621845012780764	-0.621845012780764	-0.621845012780764	-0.621845012780764	-0.621845012780764	-0.621845012780764	-0.186749861160667	-0.25783295922215	1.45813036393983	0.416591168875344	2.656139734519	-0.355208370266775
TRINITY_GG_23060_c11_g1	-0.86046939237196	-0.86046939237196	-0.86046939237196	-0.86046939237196	-0.86046939237196	-0.86046939237196	0.134472317805011	-0.86046939237196	1.08326443726257	1.50494320011898	2.2275025455281	1.07310324588906
TRINITY_GG_78392_c0_g2	-1.11800865274915	-0.84507238895867	-1.39301570024902	-1.07686995795566	-1.10731757429089	-1.39301570024902	2.83910778282525	2.21437379977538	1.4420999150092	-0.445162556862003	2.01406507520148	-1.13118404149688
TRINITY_GG_88766_c0_g1	-1.05502223952401	2.72885343750571	1.03921383032175	2.13306213103714	2.53904851732752	-1.05502223952401	-1.05502223952401	-1.05502223952401	-1.05502223952401	-1.05502223952401	-1.05502223952401	-1.05502223952401
TRINITY_GG_23548_c3_g1	-2.03988641220076	-2.03988641220076	-2.03988641220076	-2.03988641220076	-2.03988641220076	-2.03988641220076	3.51838122185498	1.86266959314387	3.04999303973059	-2.03988641220076	3.51252140130098	2.3356396293749
TRINITY_GG_27068_c2_g1	-0.597583294138696	-0.597583294138696	-0.597583294138696	-0.597583294138696	-0.597583294138696	-0.597583294138696	-0.597583294138696	0.888358689273723	-0.0645183722690587	0.422474358202557	1.68515302613765	1.25161535762601
TRINITY_GG_55691_c107_g1	-1.09530541013555	-1.09530541013555	-1.09530541013555	-1.09530541013555	-1.09530541013555	-1.09530541013555	2.2067211235696	0.913683373091704	0.919763911582098	-1.09530541013555	1.73677444253611	1.89019502016933
TRINITY_GG_64621_c29_g1	-0.847856316206291	-0.847856316206291	-0.847856316206291	-0.847856316206291	-0.847856316206291	-0.847856316206291	1.09775138697508	1.50207505715382	-0.847856316206291	-0.133281077354665	2.83707460166975	0.631374245000045
TRINITY_GG_4867_c68_g1	-0.545879819579826	-0.545879819579826	-0.545879819579826	-0.545879819579826	-0.545879819579826	-0.545879819579826	0.473466269224986	1.06859446325788	0.114957548116458	1.31964313956014	0.255692749883772	0.0429247474357246
TRINITY_GG_53985_c65_g1	0.0945801049059388	0.77622471635624	0.869718583119321	-0.00763650303442726	-0.0172013670699614	1.00449370402936	-0.453363206384411	-0.453363206384411	-0.453363206384411	-0.453363206384411	-0.453363206384411	-0.453363206384411
TRINITY_GG_4753_c28_g2	-0.676219800209348	-0.676219800209348	-0.676219800209348	-0.676219800209348	-0.496071939050919	-0.676219800209348	0.987807859510799	0.850850535303313	0.0739579053837096	-0.17032887047939	0.545966507112765	1.58891700326646
TRINITY_GG_54886_c82_g1	-0.60808100431706	-0.60808100431706	-0.60808100431706	-0.60808100431706	-0.60808100431706	-0.60808100431706	0.461621162313008	0.550256022850041	1.50595279623321	-0.60808100431706	0.661550646623379	1.07718640219978
TRINITY_GG_57439_c0_g1	-0.609260810543842	-0.609260810543842	-0.609260810543842	-0.609260810543842	-0.609260810543842	-0.609260810543842	0.29377745956907	0.514405385909978	0.534132608149346	-0.609260810543842	1.42776992040113	1.49474029977737
TRINITY_GG_19436_c24_g1	-0.582359568488905	-0.582359568488905	-0.582359568488905	-0.582359568488905	-0.582359568488905	-0.582359568488905	0.858592629540731	-0.582359568488905	0.636111642254356	0.198370467987471	0.787246501542933	1.59619573809685
TRINITY_GG_51208_c0_g2	-0.812326447028237	-0.812326447028237	-0.812326447028237	-0.812326447028237	-0.812326447028237	-0.812326447028237	-0.812326447028237	0.546069814928418	1.30835726177374	0.948958826333383	0.416646122731924	2.46625310343019
TRINITY_GG_68488_c2_g1	0.137633200611181	0.714328085348737	0.189253892845597	0.0461716491011822	0.342846952056633	0.656527979391033	-0.34779362655906	-0.34779362655906	-0.34779362655906	-0.34779362655906	-0.34779362655906	-0.34779362655906
TRINITY_GG_60217_c10_g1	-0.369666433684317	-0.369666433684317	-0.369666433684317	-0.369666433684317	-0.369666433684317	-0.369666433684317	0.480732963085937	0.0395887130005205	0.364988999794688	0.651813293726134	-0.0604902462058029	0.741364878704427
TRINITY_GG_91352_c1_g1	-0.572361395718238	-0.572361395718238	-0.572361395718238	-0.572361395718238	-0.572361395718238	-0.572361395718238	0.594354049248185	0.901165781438521	-0.0725792755709259	0.209208149097736	1.1923244568039	0.609695213292013
TRINITY_GG_8091_c0_g1	-0.744936694976367	-0.744936694976367	-0.744936694976367	-0.744936694976367	-0.744936694976367	-0.744936694976367	-0.744936694976367	0.00866784130362785	-0.404659290210113	2.09038107750784	-0.371984597064538	3.89215183329776
TRINITY_GG_28909_c0_g1	1.43663578380999	-0.7400061338469	-0.0369054342427403	1.04826194901994	0.92584138740865	1.80620925093246	-0.7400061338469	-0.7400061338469	-0.7400061338469	-0.7400061338469	-0.7400061338469	-0.7400061338469
TRINITY_GG_54614_c70_g1	-1.05978500418764	-1.05978500418764	-1.05978500418764	-1.05978500418764	-1.05978500418764	-1.05978500418764	0.667917668649602	2.10821512033018	0.22827819613768	2.00129991641367	1.41062170663169	-0.0576225830370154
TRINITY_GG_1516_c43_g1	-0.811361971346432	-0.811361971346432	-0.811361971346432	-0.811361971346432	-0.811361971346432	-0.811361971346432	0.577103125936723	1.30433718208515	1.42650762952108	-0.811361971346432	0.87435396464422	1.49723189723784
TRINITY_GG_55926_c4_g1	-0.348172200398116	-0.348172200398116	-0.348172200398116	-0.348172200398116	-0.348172200398116	-0.348172200398116	0.719466516477247	0.187880699842093	0.307179628214438	0.733167427053822	-0.135291634053732	0.276630564854831
TRINITY_GG_60753_c0_g1	1.05634409206821	0.6481973639258	-0.591200677640755	0.100333487278445	0.825098627839124	1.5084311723737	-0.591200677640755	-0.591200677640755	-0.591200677640755	-0.591200677640755	-0.591200677640755	-0.591200677640755
TRINITY_GG_7053_c11_g2	-0.880254759412538	-0.727097971351117	-0.880254759412538	-0.880254759412538	-0.880254759412538	-0.880254759412538	1.75573174433309	1.12226775035617	2.0997705408262	-0.567589585854143	1.17944661273376	-0.461255293981272
TRINITY_GG_100763_c1_g1	-0.463598663096156	-0.463598663096156	-0.463598663096156	-0.463598663096156	-0.463598663096156	-0.463598663096156	0.55859157653791	0.965079746852075	0.648767859976408	0.240387940767275	-0.0928763879479884	0.461641242391255
TRINITY_GG_56390_c3_g1	-0.648549121367988	-0.648549121367988	-0.648549121367988	-0.648549121367988	-0.648549121367988	-0.648549121367988	1.35828745602867	-0.648549121367988	0.709284357261502	0.215389329055983	1.57487342856695	0.682009278662814
TRINITY_GG_193_c48_g1	-0.686071664159532	-0.686071664159532	-0.686071664159532	-0.686071664159532	-0.686071664159532	-0.686071664159532	0.8167680940964	0.779119223766451	0.478070984688775	0.585354011933403	1.27925088420772	0.17786678626444
TRINITY_GG_58792_c14_g1	-0.483770865441823	-0.483770865441823	-0.483770865441823	-0.483770865441823	-0.483770865441823	-0.483770865441823	0.517671108732083	1.39043592043598	0.639233088612996	-0.325433838274723	0.67391964814023	0.00679926500437805
TRINITY_GG_54697_c35_g1	-0.766538114384923	-0.766538114384923	-0.766538114384923	-0.766538114384923	-0.766538114384923	-0.766538114384923	0.860134638221071	0.943193645035768	0.519751643749174	-0.766538114384923	1.51144663291484	1.5312402407736
TRINITY_GG_84742_c0_g1	-1.13922048240691	-1.13922048240691	-1.13922048240691	-1.13922048240691	-1.13922048240691	-1.13922048240691	2.67891427840394	1.72094777045473	-1.13922048240691	-1.13922048240691	2.80122820046925	1.91267360992738
TRINITY_GG_84738_c0_g1	-0.563626729579678	-0.563626729579678	-0.563626729579678	-0.563626729579678	-0.563626729579678	-0.563626729579678	0.558051827008575	-0.161996262994937	0.293956225804471	0.0442361732515575	1.01989235427181	1.62762006013659
TRINITY_GG_32562_c0_g1	1.59396367723316	0.0830954537931766	1.45966911504547	1.01714334527586	-0.836053909494498	1.69850577511382	-0.836053909494498	-0.836053909494498	-0.836053909494498	-0.836053909494498	-0.836053909494498	-0.836053909494498
TRINITY_GG_53834_c36_g1	-0.489472506619582	-0.489472506619582	-0.489472506619582	-0.489472506619582	-0.489472506619582	-0.489472506619582	0.891256941883967	0.684933911910167	0.882365110710839	0.268404153128315	0.172277093191123	0.0375978288930789
TRINITY_GG_86317_c0_g1	1.30530421081797	0.19342355837516	1.242551608346	0.281609084127356	-0.622971350793961	1.33791099389124	-0.622971350793961	-0.622971350793961	-0.622971350793961	-0.622971350793961	-0.622971350793961	-0.622971350793961
TRINITY_GG_32543_c0_g1	-1.39444553005607	-1.39444553005607	-1.39444553005607	-1.39444553005607	-1.39444553005607	-1.39444553005607	-1.39444553005607	1.68399352097145	2.64653454647287	3.38218489299498	1.54910077828868	0.499304971664497
TRINITY_GG_25002_c0_g1	0.48560331187087	0.451575908070675	0.733990941740262	-0.615374335853951	1.0495635415878	1.58688664770805	-0.615374335853951	-0.615374335853951	-0.615374335853951	-0.615374335853951	-0.615374335853951	-0.615374335853951
TRINITY_GG_64225_c5_g1	-1.0163830259173	-1.0163830259173	-0.786180012550878	-1.0163830259173	-1.0163830259173	-1.0163830259173	0.935950540452386	1.92397168561599	0.897033007368006	-0.619127680322873	1.15257985808963	1.57768773093424
TRINITY_GG_55358_c7_g1	-1.05958491593675	-1.05958491593675	-1.05958491593675	-1.05958491593675	-1.05958491593675	-1.05958491593675	1.49990689726828	2.6329538724412	0.980606155901541	-1.05958491593675	0.557713566904092	1.74591391904216
TRINITY_GG_1516_c6_g1	-0.841089795259142	-0.841089795259142	-0.570859888021144	-0.841089795259142	-0.841089795259142	-0.841089795259142	1.13710583442251	0.808295733922374	0.949682242602858	-0.227558142341215	1.15493732816593	0.953845867544394
TRINITY_GG_7952_c36_g5	-0.640903267594473	-0.640903267594473	-0.640903267594473	-0.640903267594473	-0.640903267594473	-0.640903267594473	1.21428914036468	0.778635623919312	0.210296070998821	0.309191826579213	0.530303559823669	0.802703383881142
TRINITY_GG_83278_c0_g2	-1.55193690732856	-1.55193690732856	-1.55193690732856	-1.55193690732856	-1.55193690732856	-1.55193690732856	2.90243642148571	-1.29130899920186	2.29033799907821	-1.55193690732856	3.79211039171484	3.16998253822299
TRINITY_GG_55046_c168_g1	-0.730464346545889	-0.730464346545889	-0.730464346545889	-0.730464346545889	-0.730464346545889	-0.730464346545889	1.1243292514478	0.811050492914789	1.00938375615344	0.282461827898381	0.975292435503908	0.180268315357023
TRINITY_GG_85685_c3_g1	-0.722490921759818	-0.722490921759818	-0.722490921759818	-0.722490921759818	-0.722490921759818	-0.722490921759818	0.931027748993782	-0.722490921759818	0.371745148085948	1.74060834558829	1.06661229574156	0.947442913909143
TRINITY_GG_5742_c42_g1	-0.753635278084627	-0.753635278084627	-0.753635278084627	-0.753635278084627	-0.753635278084627	-0.753635278084627	1.808790333876	1.14747296492988	1.42045150046577	-0.753635278084627	0.244199054697258	0.654533092623479
TRINITY_GG_82668_c0_g2	-0.854944156889329	-0.724013287062881	-0.854944156889329	-0.854944156889329	-0.854944156889329	-0.854944156889329	-0.328875345221742	1.00621720886407	1.45975236876696	1.99745426339722	-0.267099147635051	1.13128472333807
TRINITY_GG_29012_c0_g1	-1.13609622057213	-1.13609622057213	-1.13609622057213	-1.13609622057213	-1.13609622057213	-1.13609622057213	-1.13609622057213	0.956787745106351	2.51489804876592	-1.13609622057213	3.13001565562433	2.48706831508046
