male_bleached_K5_03	female_bleached_K5_06	female_bleached_K5_04	male_bleached_K5_02	male_bleached_K5_01	female_bleached_K5_05
TRINITY_DN161765_c0_g2	0.473942455977257	-0.780046810253529	-0.780046810253529	1.00654955163728	0.859648423146053	-0.780046810253529
TRINITY_DN168658_c8_g1	-1.65076304747026	1.25501348736707	1.48637930358991	-0.559016616991172	-1.68581667369771	1.15420354720216
TRINITY_DN171246_c9_g4	-1.36107073409631	0.970347863738506	2.2099992640714	-1.36107073409631	-1.36107073409631	0.902865074479017
TRINITY_DN186398_c4_g1	0.110946187553319	-0.906975720443944	-0.906975720443944	0.775597576903635	1.83438339687488	-0.906975720443944
TRINITY_DN196400_c2_g1	2.17337161545327	-1.8734686387497	-1.8734686387497	1.68173399512859	1.76530030566725	-1.8734686387497
TRINITY_DN174652_c7_g2	0.976848259772003	-1.08699978361005	-1.08699978361005	1.47004263165367	0.814108459404465	-1.08699978361005
TRINITY_DN158116_c0_g1	0.591306904665832	-1.02646174113857	-1.02646174113857	2.03945517693965	0.448623141810217	-1.02646174113857
TRINITY_DN190481_c7_g4	-1.0065834722339	1.68070121968394	-0.0505268198214971	-1.0065834722339	-1.0065834722339	1.38957601683925
TRINITY_DN173939_c2_g4	0.675324071446676	-0.84220359889059	-0.84220359889059	1.31386936205998	0.537417363165118	-0.84220359889059
TRINITY_DN186855_c7_g1	0.910516872450443	-0.899720558140282	-0.899720558140282	0.972911232994968	0.815733568975436	-0.899720558140282
TRINITY_DN159951_c2_g2	1.42812429108948	-0.810968191852425	-0.810968191852425	0.714098400225786	0.290681884242009	-0.810968191852425
TRINITY_DN173325_c0_g1	1.91398800761587	-1.79530262810749	-1.73594735049106	1.68780371685969	1.64205829290022	-1.71260003877724
TRINITY_DN184152_c0_g1	-0.953572639815626	0.718173627047596	1.78519519698457	-0.953572639815626	-0.953572639815626	0.357349095414717
TRINITY_DN157292_c5_g1	-1.29463240852284	0.363921852128053	1.52094302033973	-1.29463240852284	-1.29463240852284	1.99903235310075
TRINITY_DN157715_c11_g1	-1.49357200476389	2.15374250478325	1.2001937074539	-1.49357200476389	-1.49357200476389	1.12677980205451
TRINITY_DN178861_c3_g1	-1.74528290553973	1.77639604606347	2.13108669443305	-1.74528290553973	-1.74528290553973	1.32836597612268
TRINITY_DN189151_c2_g5	-0.35735393670411	-1.19731352419364	-1.19731352419364	3.97028526083821	-0.0209907515531791	-1.19731352419364
TRINITY_DN182653_c6_g2	0.682524955928066	-1.27653157919225	-1.27515605545142	1.23358506989679	1.58295135880004	-0.947373749981233
TRINITY_DN155115_c5_g1	4.51646699676141	-2.66791373658071	-2.72842072749755	-2.51216667499977	6.13184962441428	-2.73981548209766
TRINITY_DN198914_c3_g3	1.24188779907953	-1.44539689283831	-1.44539689283831	-0.552423077564975	3.64672595700037	-1.44539689283831
TRINITY_DN174975_c2_g1	-2.20862260800433	1.96698183011502	2.05177948502146	-2.20862260800433	-2.20862260800433	2.60710650887652
TRINITY_DN189745_c2_g1	1.26553363995745	-0.941734533154577	-0.941734533154577	0.45771003143488	1.1019599280714	-0.941734533154577
TRINITY_DN175569_c2_g1	1.00638039808417	-1.178851856146	-1.178851856146	1.3676105020211	1.16256466833273	-1.178851856146
TRINITY_DN180010_c3_g2	0.327188706967578	-1.04363077243926	-1.00720736418938	1.97654948135144	0.708420367264142	-0.961320418954519
TRINITY_DN165791_c8_g2	-1.0960750073267	-1.43521239224629	-1.43521239224629	2.65343806185247	2.7482741222131	-1.43521239224629
TRINITY_DN155309_c0_g1	-0.788501853978469	0.589454779831645	1.17719009524624	-0.788501853978469	-0.788501853978469	0.598860686857527
TRINITY_DN165171_c13_g1	0.374609369866112	-0.881193466736605	-0.881193466736605	1.21169049894188	1.05728053140183	-0.881193466736605
TRINITY_DN186111_c1_g2	-0.841874160241072	0.470791013317322	0.932122164870101	-0.841874160241072	-0.841874160241072	1.12270930253579
TRINITY_DN181541_c1_g3	-0.991627585391759	1.34236853280469	1.21000627577789	-0.991627585391759	-0.991627585391759	0.422507947592692
TRINITY_DN187750_c3_g3	0.232628434098212	-0.941138633638495	-0.941138633638495	2.24504495266761	0.345742514149666	-0.941138633638495
TRINITY_DN162385_c3_g4	-1.27896674871081	2.22730512412946	1.1841325186373	-1.27896674871081	-1.27896674871081	0.425462603365669
TRINITY_DN177939_c5_g1	0.562551192829562	-1.16122577679388	-1.16122577679388	0.576460984615984	2.34466515293608	-1.16122577679388
TRINITY_DN167841_c2_g1	-1.70709572442146	1.4984914753446	1.08300011997365	-1.61070317856453	-0.889238677938509	1.62554598560625
TRINITY_DN168128_c0_g1	0.953393572803085	-1.09309748739095	-1.09309748739095	2.68174227243638	-0.355843383066619	-1.09309748739095
TRINITY_DN188315_c2_g4	0.610988918451076	-0.858376135253768	-0.858376135253768	1.7364112513207	0.227728235989523	-0.858376135253768
TRINITY_DN162667_c9_g1	-1.44333878755386	1.92095348258151	1.61912835594684	-1.20210875203842	-1.44333878755386	0.548704488617794
TRINITY_DN199971_c2_g3	-0.893313181812045	0.703063416418601	1.47078729435818	-1.35615700687731	-1.32604292605105	1.40166240396362
TRINITY_DN184982_c4_g3	-1.1999415273751	1.53536401277997	1.08457260586914	-1.1999415273751	-1.1999415273751	0.979887963476199
TRINITY_DN197087_c4_g3	-1.08427166862834	0.839067703003814	1.09109324514709	-1.08427166862834	-0.961267714573516	1.19965010367928
TRINITY_DN199149_c3_g2	2.02776755031393	-1.64861270515299	-1.64861270515299	0.404150952056572	2.51391961308847	-1.64861270515299
TRINITY_DN176440_c2_g3	0.656410757479581	-0.88708512594619	-0.88708512594619	0.403928975471112	1.60091564488788	-0.88708512594619
TRINITY_DN197601_c4_g3	-0.507241922086812	-1.03831141481277	-1.03831141481277	1.0127125882117	2.60946357831341	-1.03831141481277
TRINITY_DN198636_c6_g1	1.69107376041679	-0.984516379215637	-0.984516379215637	0.422020290989535	0.840455086240589	-0.984516379215637
TRINITY_DN174036_c0_g3	0.56290377375934	-0.808376280263314	-0.808376280263314	0.672405844140666	1.18981922288994	-0.808376280263314
TRINITY_DN185678_c6_g3	1.33629906653976	-1.53021332754803	-1.53021332754803	1.182382452899	2.07195846320534	-1.53021332754803
TRINITY_DN180212_c4_g2	-0.442419473435344	-1.01579399988129	-1.01579399988129	2.38159826926859	1.10820320381062	-1.01579399988129
TRINITY_DN156297_c4_g1	-1.14273029322738	0.764544969772004	1.25917317838058	-1.14273029322738	-1.14273029322738	1.40447273152955
TRINITY_DN143075_c1_g1	-3.03029083370855	3.22754954821017	2.07333269012216	-3.03029083370855	-3.03029083370855	3.78999026279332
TRINITY_DN196553_c3_g2	-0.911874627470006	0.435791028830964	1.95047757206201	-0.911874627470006	-0.911874627470006	0.34935528151704
TRINITY_DN172509_c0_g1	-2.0466414114761	2.02780118429745	0.938450689026674	-1.00551057114048	-1.01408955602927	1.09998966532173
TRINITY_DN199713_c6_g1	1.55291001341411	-2.01740225236811	-1.59695125690291	0.617531592552735	3.46131415567229	-2.01740225236811
TRINITY_DN165109_c7_g3	1.25155285412475	-0.852112628640948	-0.852112628640948	0.980574887798583	0.324210143999514	-0.852112628640948
TRINITY_DN192303_c0_g1	1.01422491184325	-0.88068983610665	-0.88068983610665	0.886541200917226	0.741303395559473	-0.88068983610665
TRINITY_DN175391_c7_g3	-1.17344701211074	-0.249727333361354	1.31532504718911	-1.17344701211074	-1.17344701211074	2.45474332250447
TRINITY_DN161602_c1_g2	-1.35363514881754	1.10946411853057	0.754052720496837	-1.35363514881754	-1.35363514881754	2.19738860742521
TRINITY_DN162951_c9_g1	0.0156003650291034	-1.46052205485105	-1.46052205485105	0.134981605651693	4.23098419387235	-1.46052205485105
TRINITY_DN183318_c1_g1	0.453181576099539	-0.780706484074738	-0.780706484074738	0.636133257838091	1.25280461828658	-0.780706484074738
TRINITY_DN163006_c5_g1	-1.34892860126364	1.13395154379625	1.16287675272989	-0.575557360668697	-1.73458229376139	1.36223995916758
TRINITY_DN164937_c4_g1	-1.35209191545475	2.42727287720498	1.12351182922985	-1.35209191545475	-1.35209191545475	0.505491039929402
TRINITY_DN182041_c1_g2	-0.938168212149959	0.743505929642874	0.389519152026088	-0.938168212149959	-0.938168212149959	1.68147955478092
TRINITY_DN189733_c0_g1	-0.808367729806347	0.403890314396388	0.954193700242543	-0.808367729806347	-0.808367729806347	1.06701917478011
TRINITY_DN155147_c2_g1	-2.75770700966404	4.57573174659351	2.67027269494574	-1.6789511774789	-2.12935191342951	-0.679994340966788
TRINITY_DN162303_c4_g2	0.683018117816026	-0.820330617351478	-0.820330617351478	0.77374013950006	1.00423359473835	-0.820330617351478
TRINITY_DN181533_c5_g4	0.373983814466703	-1.62889869406642	-1.62889869406642	0.381523111420093	4.13118915631246	-1.62889869406642
TRINITY_DN176530_c2_g1	-2.35057726747688	1.88193000295325	2.35069453472509	-2.35057726747688	-2.35057726747688	2.8191072647523
TRINITY_DN163649_c12_g1	0.771490584630722	-0.882944956214677	-0.882944956214677	0.629029025567124	1.24831525844619	-0.882944956214677
TRINITY_DN194261_c2_g1	-1.26521582043813	0.647091936900931	1.46539648827763	-1.06957102895851	-1.37758234351069	1.59988076772877
TRINITY_DN181678_c8_g4	1.39281376377393	-1.3648495899869	-1.25917151209236	1.59046321345781	1.00559371483441	-1.3648495899869
TRINITY_DN193596_c2_g1	-1.11635252856777	1.80913062129686	2.17086953543266	-1.82408159736191	-2.99386852204278	1.95430249124294
TRINITY_DN156612_c4_g1	-0.988652204165615	1.8430223970874	-0.449617501194861	-0.988652204165615	-0.988652204165615	1.57255171660431
TRINITY_DN156506_c5_g3	2.84279765828532	-1.6183379568733	-1.6183379568733	1.71064208053056	0.301574131804012	-1.6183379568733
TRINITY_DN174968_c2_g1	-1.66933579977601	1.24369720017614	1.89796625772952	-1.66933579977601	-1.66933579977601	1.86634394142236
TRINITY_DN161820_c6_g2	1.418519606685	-0.926024867269715	-0.926024867269715	0.357304300781927	1.00225069434222	-0.926024867269715
TRINITY_DN184459_c7_g1	0.619181478969921	-1.44190344163139	-1.19094186809817	0.884633906508565	2.57093336588246	-1.44190344163139
TRINITY_DN182671_c5_g1	-1.2658704616628	1.26915247712078	1.29996512010452	-1.07305574470076	-0.988879465079286	0.758688074217546
TRINITY_DN158884_c3_g4	0.443996958228896	-1.11916117217391	-1.11916117217391	1.57794540230306	1.33554115598978	-1.11916117217391
TRINITY_DN178661_c5_g2	-1.69577666866048	1.15582366430409	1.45674962888364	-1.1022521544359	-1.20774528328321	1.39320081319186
TRINITY_DN170364_c2_g2	-0.892666809993444	0.302050652900156	1.03105286875594	-0.892666809993444	-0.892666809993444	1.34489690832423
TRINITY_DN156544_c1_g1	1.36333988941384	-1.26846286551029	-1.26846286551029	0.551205317986163	1.89084338913088	-1.26846286551029
TRINITY_DN147243_c2_g1	1.22776451814125	-0.997510411728317	-0.997510411728317	0.580220519761764	1.18454619728193	-0.997510411728317
TRINITY_DN161271_c1_g1	3.71865113847301	-1.36613599399922	-1.36613599399922	1.07959070935077	-0.699833865826123	-1.36613599399922
TRINITY_DN160198_c10_g1	2.09375158793321	-0.954484597719636	-0.954484597719636	-0.245193961996278	1.01489616722197	-0.954484597719636
TRINITY_DN179270_c1_g1	-1.14381586992637	2.11651094354393	0.732357244511091	-1.14381586992637	-1.14381586992637	0.582579421724083
TRINITY_DN178140_c1_g3	-0.782202868506056	0.370305079858847	0.951151472107772	-0.782202868506056	-0.782202868506056	1.02515205355155
TRINITY_DN197089_c3_g1	-1.73603218703732	1.55099677029361	2.01060305341419	-1.73603218703732	-1.73603218703732	1.64649673740416
TRINITY_DN169449_c5_g1	0.373450635514313	-1.31763680543758	-1.31763680543758	1.87171336475809	1.70774641604034	-1.31763680543758
TRINITY_DN183000_c1_g2	-0.986396048353543	-0.00820041867189147	1.867000845944	-0.986396048353543	-0.986396048353543	1.10038771778852
TRINITY_DN194787_c3_g1	-0.281006148835487	-1.01912543761806	-1.01912543761806	0.714228902995763	2.62415355869392	-1.01912543761806
TRINITY_DN156514_c8_g2	1.07192771597666	-0.781269538793698	-0.781269538793698	0.395053233846764	0.876827666557673	-0.781269538793698
TRINITY_DN196055_c8_g1	-1.41747061876586	1.41110373317963	1.15757641309021	-1.4488658150414	-1.42596541293132	1.72362170046874
TRINITY_DN178336_c2_g1	0.504227277500877	-0.809599018889521	-0.809599018889521	0.387637336029186	1.5369324431385	-0.809599018889521
TRINITY_DN177599_c1_g3	0.577974858099995	-0.897628886584604	-0.897628886584604	1.30369131113324	0.811220490520575	-0.897628886584604
TRINITY_DN149293_c0_g1	1.00164175987932	-1.46354912804667	-1.46354912804667	1.20593124383076	2.18307438042992	-1.46354912804667
TRINITY_DN171745_c0_g1	-1.02420184482537	-0.0733602072762257	1.74175716122038	-1.02420184482537	-1.02420184482537	1.40420858053197
TRINITY_DN153827_c7_g1	-0.661079323575471	-1.2040802009779	-1.2040802009779	2.51115425426212	1.76216567224704	-1.2040802009779
TRINITY_DN194214_c1_g1	-1.1304746819426	1.22482355140536	1.38251065287108	-1.1304746819426	-1.1304746819426	0.784089841551345
TRINITY_DN147884_c0_g1	1.70047960565403	-1.74352083418958	-1.88662434572139	-1.03192815657352	4.79519969425236	-1.8336059634219
TRINITY_DN158919_c1_g1	2.25391640957955	-1.82204400366385	-1.82204400366385	-0.201926838635169	3.41414244004718	-1.82204400366385
TRINITY_DN168560_c3_g1	0.572357679640856	-0.761066054084336	-0.761066054084336	1.05614787017399	0.654692612438162	-0.761066054084336
TRINITY_DN154868_c5_g1	-1.21649137215798	1.1396524380673	0.551587062858478	-1.21649137215798	-1.21649137215798	1.95823461554816
TRINITY_DN162726_c1_g1	0.764297052549366	-0.806651552623962	-0.806651552623962	0.756994716860102	0.898662888462417	-0.806651552623962
TRINITY_DN177406_c3_g2	0.584340056723906	-0.90674339699435	-0.90674339699435	0.572487164211986	1.56340297004716	-0.90674339699435
TRINITY_DN188585_c4_g1	1.61219628904911	-1.29009985241695	-1.64511611663649	2.52496917534994	0.209278561116606	-1.41122805646222
TRINITY_DN143628_c2_g1	-0.847466745590928	1.12999636564854	0.16259693775377	-0.847466745590928	-0.847466745590928	1.24980693337047
TRINITY_DN190286_c2_g6	-1.0157666165232	1.7777131440035	0.532176694767155	-1.0157666165232	-1.0157666165232	0.737410010798928
TRINITY_DN171713_c0_g2	0.35426613293205	-1.03917088901374	-1.73374238100941	1.50309845197004	2.84253544716177	-1.92698676204071
TRINITY_DN180100_c1_g1	0.988388030248147	-1.13196391011708	-1.13196391011708	1.69950802273062	0.707995677372457	-1.13196391011708
TRINITY_DN161933_c4_g5	-1.45494452922543	1.478313350653	1.17367355287475	-1.5406351467775	-0.648689222343692	0.992281994818879
TRINITY_DN191474_c0_g4	0.987800850083911	-0.756790836458473	-0.756790836458473	0.641559533887492	0.641012125404017	-0.756790836458473
TRINITY_DN183145_c2_g1	0.229038246768611	-1.04835145204225	-1.04835145204225	0.768862472216074	2.14715363714207	-1.04835145204225
TRINITY_DN159476_c1_g1	-1.35064167557137	1.17141407358959	1.82775427882546	-1.35064167557137	-1.02755988606764	0.72967488479534
TRINITY_DN169576_c3_g1	-0.861269415038286	1.18905813852014	0.764936067914751	-0.861269415038286	-0.861269415038286	0.62981403867997
TRINITY_DN190732_c5_g2	2.99960670693428	-1.87396044468747	-1.87396044468747	1.26403482310207	1.35823980402605	-1.87396044468747
TRINITY_DN182332_c1_g1	-1.39478845989614	1.05173246039704	0.970624132594797	-1.39478845989614	-1.39478845989614	2.1620087866966
TRINITY_DN170361_c1_g1	2.22177438128738	-1.12162173277162	-1.63020884486109	-0.113326954039898	1.99467797574639	-1.35129482536116
TRINITY_DN169689_c7_g1	1.32097829767628	-1.45533628743994	-1.45533628743994	0.942466674422548	2.102563890221	-1.45533628743994
TRINITY_DN195128_c10_g6	1.20969367381587	-1.25157293467292	-1.25157293467292	1.02492373096744	1.52010139923545	-1.25157293467292
TRINITY_DN192161_c3_g6	0.582156442930304	-0.943912368737284	-0.943912368737284	0.974092149860591	1.27548851342096	-0.943912368737284
TRINITY_DN177884_c0_g1	1.18979879744838	-0.928228625142414	-0.928228625142414	0.455821181652746	1.13906589632612	-0.928228625142414
TRINITY_DN165568_c11_g1	2.73561336240521	-2.2487481280435	-2.2487481280435	2.59216823728793	1.41846278443737	-2.2487481280435
TRINITY_DN177255_c12_g1	1.1921713514054	-2.26266255549347	-2.26266255549347	1.82361169447135	3.06556356329426	-1.55602149818406
TRINITY_DN198416_c2_g5	1.17097876547292	-2.03971917812496	-2.29068075165818	1.09198650108686	4.35811541488155	-2.29068075165818
TRINITY_DN180084_c0_g2	1.41824965885947	-1.2369336404566	-1.5273580443219	1.57966020556022	1.29373986468071	-1.5273580443219
TRINITY_DN195874_c0_g1	1.35407855901574	-1.02221182432131	-1.02221182432131	-0.154315360328655	1.86687227427684	-1.02221182432131
TRINITY_DN168774_c0_g1	-2.53329700227568	2.28408759107078	2.73008056946981	-2.47020332469283	-2.52630379885472	2.51563596528264
TRINITY_DN177798_c2_g6	0.192452415889869	-0.797413206976417	-0.797413206976417	1.06136353833178	1.13842366670761	-0.797413206976417
TRINITY_DN144079_c2_g1	-1.0389986203489	-0.0948898212409479	1.14940230425431	-1.0389986203489	-1.0389986203489	2.06248337803335
TRINITY_DN191460_c6_g6	1.33593619612827	-1.2593034820871	-1.83140282590207	0.595026500584968	2.91580690407978	-1.75606329280383
TRINITY_DN170726_c7_g1	0.417471025682954	-0.839539592523069	-0.839539592523069	1.20170338970881	0.899444362177442	-0.839539592523069
TRINITY_DN199813_c1_g1	0.710651560438601	-0.979094878054955	-0.979094878054955	-0.142362797595819	2.36899587132208	-0.979094878054955
TRINITY_DN248498_c0_g1	1.19479695112772	-0.866287969473584	-0.866287969473584	1.02668584579975	0.377381111493279	-0.866287969473584
TRINITY_DN160713_c10_g1	-1.69059199393052	0.661318967172553	2.19858947550699	-1.69059199393052	-1.69059199393052	2.21186753911203
TRINITY_DN154105_c1_g1	2.61466077149947	-1.47641841515911	-1.55955965045936	0.138160566328145	1.80914820402705	-1.5259914762362
TRINITY_DN189425_c1_g1	1.04830900091444	-1.10354981581257	-1.10354981581257	1.21143666965595	1.05090377686731	-1.10354981581257
TRINITY_DN172854_c4_g1	2.15108156004828	-1.21040609209479	-1.21040609209479	0.0699563978789908	1.41018031835709	-1.21040609209479
TRINITY_DN176623_c6_g4	2.10446965577083	-1.03286991604519	-1.03286991604519	-0.498808313624076	1.49294840598883	-1.03286991604519
TRINITY_DN181094_c10_g2	-1.28788423271775	1.79704000728351	1.44433762946172	-1.60346460024502	-2.31716041508838	1.96713161130593
TRINITY_DN167279_c7_g2	0.373433397222212	-0.893802744590198	-0.893802744590198	1.69284191927418	0.615132917274197	-0.893802744590198
TRINITY_DN189336_c4_g2	1.12353780546182	-1.1529507485445	-1.00567147103278	1.16181399974468	0.999320279721807	-1.12604986535104
TRINITY_DN162835_c0_g2	3.4580343412803	-2.24766715556549	-2.24766715556549	4.56842050303472	-1.28345337761855	-2.24766715556549
TRINITY_DN172646_c2_g1	1.12584470544293	-1.68867833400086	-1.08598772815931	2.07985942406447	0.611901668041795	-1.04293973538903
TRINITY_DN195684_c0_g1	-1.28661965265847	1.36460429033141	0.551323589232557	-1.04538961714302	-1.28661965265847	1.702701042896
TRINITY_DN157590_c5_g1	1.53101533658833	-2.03604328971086	-1.88158969703099	-1.32146805085924	5.74412899072363	-2.03604328971086
TRINITY_DN155085_c5_g1	0.915059679765648	-0.912759344851672	-0.912759344851672	1.75558674357957	0.0676316112097999	-0.912759344851672
TRINITY_DN198032_c3_g4	0.901202633663553	-1.58859716925297	-1.58859716925297	-0.226828809833817	4.09141768392917	-1.58859716925297
TRINITY_DN156445_c3_g2	-0.867136743570486	0.482228534023727	1.08482398521064	-0.867136743570486	-0.867136743570486	1.03435771147709
TRINITY_DN157912_c1_g1	3.59041271307074	-1.69290205454773	-2.13149784330755	-0.2257023911975	2.4740870683316	-2.01439749234956
TRINITY_DN193662_c4_g2	-1.05047897727808	1.40448026686072	1.03960300136831	-1.55325042464652	-1.30023745132391	1.45988358501948
TRINITY_DN161110_c12_g1	-0.893569449121889	0.219464216178003	0.654373862168461	-0.893569449121889	-0.893569449121889	1.8068702690192
TRINITY_DN165122_c3_g1	-2.15155213887044	1.85375801450362	2.30446543693735	-2.15155213887044	-1.74664901672531	1.89152984302522
TRINITY_DN183288_c4_g1	0.178854532594216	-0.81101109027207	-0.81101109027207	1.35987538740769	0.894303350814308	-0.81101109027207
TRINITY_DN155812_c2_g3	-1.27536977795218	1.54878706577665	1.26936287798044	-1.27536977795218	-1.27536977795218	1.00795939009946
TRINITY_DN179029_c7_g2	0.808926043426107	-0.91659700210292	-0.91659700210292	0.678906658399822	1.26195830448283	-0.91659700210292
TRINITY_DN193180_c12_g1	0.134307297342297	-1.21675560159809	-1.21675560159809	4.06096884218683	-0.545009334734866	-1.21675560159809
TRINITY_DN174533_c2_g1	-1.09002360621367	1.30311797827896	0.733318155549474	-1.09002360621367	-1.09002360621367	1.23363468481258
TRINITY_DN165719_c3_g2	-1.95404456271731	1.96023292392701	2.39206134647122	-1.95404456271731	-1.95404456271731	1.5098394177537
TRINITY_DN180273_c6_g4	-1.23057510315006	1.19971016982773	0.399364306289485	-1.23057510315006	-1.23057510315006	2.09265083333295
TRINITY_DN161040_c6_g1	-1.51194688597597	1.75828302126203	2.42200337171945	-1.51194688597597	-1.51194688597597	0.355554264946425
TRINITY_DN188068_c1_g2	0.563825700686285	-0.801866836511248	-0.801866836511248	0.760802989591455	1.080971819256	-0.801866836511248
TRINITY_DN169315_c3_g1	2.93820104217149	-2.2498437542502	-2.2498437542502	1.66672842974193	2.14460179083719	-2.2498437542502
TRINITY_DN198025_c5_g1	-0.654203139719758	-1.1892607346146	-1.1892607346146	1.12340443894379	3.09858090461977	-1.1892607346146
TRINITY_DN152270_c4_g1	-1.2072152391824	0.992535617533434	1.29307693755176	-1.2072152391824	-1.2072152391824	1.33603316246201
TRINITY_DN167223_c11_g1	2.49062759933824	-2.49812453167957	-2.47025135394815	-1.79909742017331	6.29532365744046	-2.01847795097765
TRINITY_DN188494_c2_g1	1.94536296453446	-1.35695608641438	-1.35695608641438	2.29976908360687	-0.174263788898188	-1.35695608641438
TRINITY_DN159769_c5_g1	3.12129596763863	-2.09595779869493	-2.52463620864316	1.83383038579569	2.19010386254693	-2.52463620864316
TRINITY_DN159980_c2_g2	3.08945647165365	-1.38562841129513	-1.38562841129513	1.73936135868353	-0.671932596451775	-1.38562841129513
TRINITY_DN195093_c0_g2	-1.34545889278213	1.16017801898064	1.44113746910867	-1.34545889278213	-1.34545889278213	1.43506119025708
TRINITY_DN174168_c2_g2	2.19999147000541	-1.51864414626593	-1.51864414626593	1.219691357585	1.13624961120739	-1.51864414626593
TRINITY_DN157150_c10_g2	-1.8600462898909	2.01612682454656	1.59715398447271	-1.8600462898909	-1.8600462898909	1.96685806065344
TRINITY_DN194931_c1_g1	1.40776791761804	-0.878817565645896	-0.878817565645896	0.291107435796417	0.937577343523226	-0.878817565645896
TRINITY_DN169844_c4_g1	0.814441400617516	-1.68406478857116	-1.68406478857116	1.40441606639251	2.83333689870346	-1.68406478857116
TRINITY_DN178777_c6_g2	3.35381412188075	-1.78667825648452	-1.78667825648452	-1.04337872859627	3.04959937616909	-1.78667825648452
TRINITY_DN193675_c1_g4	-0.808919946341862	0.821485525140461	0.754726323142202	-0.808919946341862	-0.808919946341862	0.850547990742924
TRINITY_DN198424_c4_g4	-1.07204935013402	-0.276282402351627	1.99937010635587	-1.07204935013402	-1.07204935013402	1.49306034639782
TRINITY_DN164309_c5_g1	-0.0731460858063733	-1.09106799380364	-1.09106799380364	1.5770511308828	1.76929893633448	-1.09106799380364
TRINITY_DN168854_c5_g3	-0.623295448856902	-1.30676734171213	-1.30676734171213	0.773549218654586	3.7700482553387	-1.30676734171213
TRINITY_DN161471_c7_g2	2.8188297414563	-2.59675993383468	-2.16380052655858	2.85771210266245	1.68077855010918	-2.59675993383468
TRINITY_DN160758_c5_g2	1.41993612796045	-0.940989945724418	-0.940989945724418	1.2157302539274	0.1873034552854	-0.940989945724418
TRINITY_DN186240_c3_g1	1.79483579731236	-1.38451600630731	-1.12148160047351	1.68484245691652	0.410835358859252	-1.38451600630731
TRINITY_DN146684_c0_g1	0.917770301877416	-0.799878706295899	-0.799878706295899	0.424161567922031	1.05770424908825	-0.799878706295899
TRINITY_DN183842_c3_g2	2.63108031527481	-1.98850890599516	-2.32078718905209	0.38054006836085	3.61846290046368	-2.32078718905209
TRINITY_DN180902_c9_g2	2.69862947497879	-1.73426313931409	-1.73426313931409	0.595721510444331	1.90843843251914	-1.73426313931409
TRINITY_DN199174_c3_g1	1.40715134191443	-0.977727361795739	-0.977727361795739	0.660578215011353	0.865452528461435	-0.977727361795739
TRINITY_DN161495_c0_g2	-3.43344047747659	3.53602167815964	2.86306815195857	-3.05854657608499	-3.53777713729132	3.63067436073469
TRINITY_DN194715_c5_g1	0.881387909337454	-0.983343012977297	-0.837991627404677	0.685683752532334	1.23760599148948	-0.983343012977297
TRINITY_DN156516_c3_g2	-2.97650425339788	2.4961134847368	2.55995279358156	-2.339589673042	-2.97650425339788	3.23653190151941
TRINITY_DN167396_c2_g4	-0.194465569320564	-0.9412082850983	-0.9412082850983	1.11190305136126	1.9061873732542	-0.9412082850983
TRINITY_DN182160_c7_g1	0.752980923527531	-0.994621306747412	-0.994621306747412	1.86037171000959	0.370511286705118	-0.994621306747412
TRINITY_DN169101_c1_g1	1.68916275967335	-0.910155034024872	-0.910155034024872	0.514229637513224	0.527072704888038	-0.910155034024872
TRINITY_DN180873_c3_g1	-1.19551921434021	1.51509438804247	1.75046297165726	-1.19551921434021	-1.19551921434021	0.32100028332089
TRINITY_DN172479_c9_g1	1.03297279167842	-0.972067825022112	-0.972067825022112	0.699225547459464	1.18400513592846	-0.972067825022112
TRINITY_DN176007_c1_g6	-2.55953247911949	3.34715735645797	1.96844494523227	-2.1681075370626	-2.66788965720991	2.07992737170176
TRINITY_DN198090_c0_g1	0.584333537059177	-0.881379782536787	-0.881379782536787	1.34759278722337	0.712213023327809	-0.881379782536787
TRINITY_DN180388_c6_g3	2.19180444670474	-2.19755585766814	-2.06662498784169	1.72891805358793	2.44745402672296	-2.1039956815058
TRINITY_DN165967_c1_g2	-1.70913802074357	2.84820220695025	2.88204698965464	-1.49757262989148	-1.69571750498125	-0.827821040988594
TRINITY_DN196408_c2_g6	0.31199806537424	-0.847631120446987	-0.847631120446987	1.33092418613877	0.899971109827956	-0.847631120446987
TRINITY_DN194184_c1_g3	0.431652495433165	-0.913176001564276	-0.913176001564276	1.15892979891614	1.14894571034352	-0.913176001564276
TRINITY_DN171392_c5_g1	-1.4160483521392	1.82746840923286	1.26044474170258	-1.4160483521392	-1.4160483521392	1.16023190548216
TRINITY_DN160775_c2_g2	3.14803092768278	-1.22582605219882	-1.22582605219882	-0.673940948727093	1.20338817764077	-1.22582605219882
TRINITY_DN181359_c1_g2	0.505634003336934	-0.800044739905354	-0.800044739905354	0.455758096697364	1.43874211968176	-0.800044739905354
TRINITY_DN168780_c0_g3	3.25345878833337	-2.19226791501662	-2.09735626799115	0.415121585007783	2.81331172468323	-2.19226791501662
TRINITY_DN159944_c2_g1	1.12774218973683	-0.875140318796294	-0.875140318796294	1.38368007808012	0.113998688571939	-0.875140318796294
TRINITY_DN188687_c5_g3	0.726507834380911	-0.88182831596675	-0.88182831596675	1.33509210989013	0.583885003629214	-0.88182831596675
TRINITY_DN163625_c2_g3	-1.94526545407068	4.39675586212382	2.48126768404599	-1.94526545407068	-1.94526545407068	-1.04222718395777
