bleached_44_01	bleached_44_02	bleached_k4_01	bleached_k4_02	bleached_k4_03	bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_44_01	non-bleached_k4_03	non-bleached_44_02	non-bleached_44_03
TRINITY_GG_85564_c0_g2	-0.646919761663878	-0.646919761663878	-0.646919761663878	-0.646919761663878	-0.646919761663878	-0.646919761663878	2.38975939256657	0.899048607441415	0.774774819516414	0.200275424925517	-0.646919761663878	0.26458008719723
TRINITY_GG_24237_c36_g5	-0.640383288545323	-0.640383288545323	-0.640383288545323	-0.640383288545323	-0.640383288545323	-0.640383288545323	1.20400236445725	0.779155602968462	0.207613618009627	0.308964875743241	0.540401102533376	0.802162167559981
TRINITY_GG_19570_c0_g3	-0.930594306640753	-0.930594306640753	-0.930594306640753	-0.930594306640753	-0.930594306640753	-0.930594306640753	0.174413218120221	1.04796744283499	2.48597524236167	-0.930594306640753	1.90452130861746	0.90128293455092
TRINITY_GG_81742_c17_g2	-0.552894026831946	-0.552894026831946	-0.552894026831946	-0.552894026831946	-0.552894026831946	-0.552894026831946	0.221102298279228	0.941265536880898	0.822284452757667	1.03686946015303	0.848736439752795	-0.552894026831946
TRINITY_GG_89904_c0_g1	-0.788861465189955	-0.788861465189955	-0.788861465189955	-0.788861465189955	-0.788861465189955	-0.788861465189955	0.815209858478906	0.928348833829641	0.543416817866974	0.121871196712957	1.00482637135079	1.31949571290046
TRINITY_GG_71123_c65_g1	0.09509631064793	0.773907617010658	0.870401103442061	-0.00810675547848572	-0.00916639198656233	1.00086886933522	-0.45383345882847	-0.45383345882847	-0.45383345882847	-0.45383345882847	-0.45383345882847	-0.45383345882847
TRINITY_GG_30449_c7_g2	-0.934160003972739	-0.934160003972739	-0.934160003972739	-0.934160003972739	-0.934160003972739	-0.934160003972739	1.99619887213969	1.75759747106855	0.646950171252811	1.87278266060502	0.265590852743098	-0.934160003972739
TRINITY_GG_19060_c24_g1	-0.655633626339345	-0.655633626339345	-0.655633626339345	-0.655633626339345	-0.655633626339345	-0.655633626339345	2.08745042921024	0.559734345864135	1.94938652672306	0.11244480867711	-0.119580726099135	-0.655633626339345
TRINITY_GG_10993_c0_g2	-0.659021758555681	-0.659021758555681	-0.659021758555681	-0.659021758555681	-0.659021758555681	-0.659021758555681	0.636113490445137	0.0244501342995459	0.664636532470564	1.63169752421527	1.65625462845925	-0.659021758555681
TRINITY_GG_29873_c0_g2	-1.62242235654309	-1.47576713442362	-1.50074379995483	-1.62242235654309	-1.42078849537344	-1.00983394984437	-1.46408532937599	1.81013624644071	2.58547049509825	3.23047538712812	0.965422652711191	1.52455864068014
TRINITY_GG_7661_c0_g1	-0.558752738314318	-0.558752738314318	-0.558752738314318	-0.558752738314318	-0.558752738314318	-0.558752738314318	0.750423449164196	1.22575124461525	1.36686697368862	0.238675343837995	0.329552156894169	-0.558752738314318
TRINITY_GG_53831_c1_g1	-0.43568155008267	2.9954916466654	3.29875042142947	-1.2683690665222	2.72621065769355	0.293812289949666	-1.2683690665222	-1.2683690665222	-1.2683690665222	-1.2683690665222	-1.2683690665222	-1.2683690665222
TRINITY_GG_71135_c141_g1	-0.656363135321701	-0.656363135321701	-0.656363135321701	-0.656363135321701	-0.656363135321701	-0.656363135321701	0.775527212964479	0.652230733262575	-0.656363135321701	0.724366313181848	1.60667127051209	0.835746417330912
TRINITY_GG_70438_c56_g1	-0.64929827598157	-0.64929827598157	-0.64929827598157	-0.64929827598157	-0.64929827598157	-0.64929827598157	0.322291259548491	0.802242557036262	0.624515968605466	1.08188496559063	-0.64929827598157	1.71415318109014
TRINITY_GG_12677_c0_g1	-0.742012173976764	-0.742012173976764	-0.742012173976764	-0.742012173976764	-0.742012173976764	-0.742012173976764	1.59798031027096	-0.742012173976764	0.525223967835646	0.413737058701181	1.82772193912982	0.829421941899745
TRINITY_GG_84942_c4_g1	0.913922683957557	1.06088129309054	0.079052082818664	0.538315329507251	1.33233066469242	-0.560643150580918	-0.560643150580918	-0.560643150580918	-0.560643150580918	-0.560643150580918	-0.560643150580918	-0.560643150580918
TRINITY_GG_25412_c0_g3	-0.0530637266551404	0.429064139416512	1.22975533119311	0.525594197211807	-0.0312121759477751	0.981127414952398	-0.513544196695151	-0.513544196695151	-0.513544196695151	-0.513544196695151	-0.513544196695151	-0.513544196695151
TRINITY_GG_8699_c5_g3	-1.31033873678773	-1.31033873678773	-1.31033873678773	-1.31033873678773	-1.31033873678773	-1.31033873678773	-1.31033873678773	3.55706356893981	2.23822118990752	-1.31033873678773	2.51788662357116	2.16953851188333
TRINITY_GG_74208_c0_g1	-1.13865919176535	-1.13865919176535	-1.13865919176535	-1.13865919176535	-1.13865919176535	-1.13865919176535	2.67126967395608	1.72587365338277	-1.13865919176535	-1.13865919176535	2.80394914434631	1.90818106243762
TRINITY_GG_17197_c189_g1	-0.844352848357979	-0.844352848357979	-0.844352848357979	-0.844352848357979	-0.844352848357979	-0.844352848357979	1.05868542175493	2.01123825935247	0.567615662002154	1.57626429062071	0.69666630477558	-0.844352848357979
TRINITY_GG_79205_c80_g1	-0.617933523444385	-0.617933523444385	-0.617933523444385	-0.617933523444385	-0.617933523444385	-0.617933523444385	1.11888779400378	0.392130159900312	1.01990853687972	-0.617933523444385	1.34628025450255	0.448327918824336
TRINITY_GG_68962_c1_g1	-0.756491469187635	-0.756491469187635	-0.756491469187635	-0.756491469187635	-0.756491469187635	-0.756491469187635	1.52238539091448	1.9855147416791	-0.756491469187635	-0.0874647036780041	1.61143867224425	0.263566183153619
TRINITY_GG_74685_c82_g1	-0.606262483131436	-0.606262483131436	-0.606262483131436	-0.606262483131436	-0.606262483131436	-0.606262483131436	0.453092794484985	0.55788016571687	1.50008583637371	-0.606262483131436	0.6555691756207	1.07720940972379
TRINITY_GG_25797_c0_g1	-0.983284726645553	-1.0943160390343	-1.0943160390343	-1.0943160390343	-1.0943160390343	-1.0943160390343	2.22269853498715	1.19315625608477	1.84265162115378	-1.0943160390343	1.10166141960829	1.18901312901734
TRINITY_GG_101997_c1_g1	-0.462408998339375	-0.462408998339375	-0.462408998339375	-0.462408998339375	-0.462408998339375	-0.462408998339375	0.552660323378273	0.965197174442525	0.647954245021043	0.237142634183714	-0.0905713810089543	0.462070994019648
TRINITY_GG_48810_c0_g1	1.40117203102261	-0.664400280571011	-0.0256313361540614	0.851614866432654	0.697929329600557	1.72571707309532	-0.664400280571011	-0.664400280571011	-0.664400280571011	-0.664400280571011	-0.664400280571011	-0.664400280571011
TRINITY_GG_2563_c0_g1	-1.26786457077247	-1.26786457077247	-1.26786457077247	-1.26786457077247	-1.26786457077247	-1.26786457077247	1.88171998238567	-1.26786457077247	-0.677142800762628	3.38083094881077	2.45787658573148	1.83176727924199
TRINITY_GG_34008_c0_g1	0.00463365193237708	-0.157822875367112	2.59750051781952	-0.580557503205755	3.54234124504677	2.8071464326055	-1.34732761003316	-1.16346341763297	-1.65300635327545	-1.65300635327545	-1.29236115081523	-1.10407658379905
TRINITY_GG_19600_c13_g1	-0.59065213334145	-0.59065213334145	-0.59065213334145	-0.59065213334145	-0.59065213334145	-0.59065213334145	-0.59065213334145	1.23635387629753	1.32352966166082	-0.0526106800077859	-0.132270129185436	1.75956220462502
TRINITY_GG_83869_c1_g2	-1.13563357689453	-1.13563357689453	1.97021209059663	2.86165883074198	2.0885610870759	2.16463660674175	-1.13563357689453	-1.13563357689453	-1.13563357689453	-1.13563357689453	-1.13563357689453	-1.13563357689453
TRINITY_GG_98726_c0_g1	-0.599025173318654	-0.599025173318654	-0.599025173318654	-0.599025173318654	-0.599025173318654	-0.599025173318654	1.14986536932726	-0.599025173318654	0.77336979191937	0.927043638348934	1.23528152964425	0.107615883990755
TRINITY_GG_13498_c0_g1	-0.641861206107848	-0.641861206107848	-0.641861206107848	-0.641861206107848	-0.641861206107848	-0.641861206107848	0.40985891033948	-0.641861206107848	1.19769533764645	0.436748628588519	0.760315218871635	1.68841034730885
TRINITY_GG_12835_c6_g1	-0.844867523202005	-0.844867523202005	-0.57344184710907	-0.844867523202005	-0.844867523202005	-0.844867523202005	1.1263541186525	0.814143647996145	0.996703114193513	-0.238899164360546	1.14608733719499	0.953390409442496
TRINITY_GG_45425_c1_g1	-0.773713230835451	-0.773713230835451	-0.773713230835451	-0.773713230835451	-0.773713230835451	-0.773713230835451	0.318494207261638	0.823221911551781	0.727088822221707	0.61860419194331	1.63933919771308	0.515531054321192
TRINITY_GG_89934_c14_g1	-0.483640656705472	-0.483640656705472	-0.483640656705472	-0.483640656705472	-0.483640656705472	-0.483640656705472	0.511301053471499	1.39017254165362	0.636047517813724	-0.317567980758766	0.675988529115756	0.00590227893700179
TRINITY_GG_73723_c43_g3	-0.797444008350438	-0.797444008350438	-0.797444008350438	-0.797444008350438	-0.797444008350438	-0.797444008350438	1.21583957846799	2.63297508912917	0.0441266290450791	1.2490470518436	-0.797444008350438	0.440119709967238
TRINITY_GG_50080_c5_g1	-0.621578417983065	-0.621578417983065	-0.621578417983065	-0.621578417983065	-0.621578417983065	-0.621578417983065	-0.189688069696885	-0.257566364424451	1.4553226695742	0.417559975923893	2.65878407199071	-0.354941775469076
TRINITY_GG_17861_c24_g1	-0.591521138541515	-0.591521138541515	-0.591521138541515	-0.591521138541515	-0.591521138541515	-0.591521138541515	0.840369209744666	-0.591521138541515	0.624468015605206	0.278744931854468	0.796392785844433	1.60067302674183
TRINITY_GG_60342_c0_g1	-0.681205836029292	-0.681205836029292	-0.681205836029292	-0.681205836029292	-0.681205836029292	-0.681205836029292	1.51791680598431	0.702843970765868	0.0103283288899083	1.78346243097415	0.753889315590805	-0.681205836029292
TRINITY_GG_29892_c0_g1	1.79272185136182	0.000681350780883494	1.43596206996711	1.31380098805099	-0.879024415501405	1.61000464834903	-0.879024415501405	-0.879024415501405	-0.879024415501405	-0.879024415501405	-0.879024415501405	-0.879024415501405
TRINITY_GG_33024_c0_g1	1.69474897220875	0.752954177713087	-0.549644135860258	2.27489260012188	0.400175926108719	-0.547016275314219	-0.683207661601363	-0.683207661601363	-0.683207661601363	-0.610072956971148	-0.683207661601363	-0.683207661601363
TRINITY_GG_65867_c0_g2	-1.11368423769251	-0.840542304138137	-1.38749848227955	-1.07251199681103	-1.09589492424898	-1.38749848227955	2.83058518849284	2.22060106371483	1.44194519908704	-0.496079295433469	2.02744884574136	-1.12687057415285
TRINITY_GG_100721_c3_g2	-0.584773448816666	-0.584773448816666	-0.584773448816666	-0.584773448816666	-0.584773448816666	-0.584773448816666	0.0769761509940385	1.30820036645667	0.373512452106592	-0.584773448816666	1.73426636674587	0.600458805413495
TRINITY_GG_83380_c51_g1	-0.784161870999754	-0.784161870999754	-0.784161870999754	-0.784161870999754	-0.784161870999754	-0.784161870999754	0.761806498105539	1.39024454753	0.148655231742097	0.704353137958058	0.855533362399828	0.844378448263006
TRINITY_GG_100019_c76_g1	0.820516342935564	-0.593619190048887	0.884576067890279	0.64149513032747	0.428571049585178	1.38017573960372	-0.593619190048887	-0.593619190048887	-0.593619190048887	-0.593619190048887	-0.593619190048887	-0.593619190048887
TRINITY_GG_49729_c1_g1	-0.640542105706301	-0.640542105706301	-0.640542105706301	-0.640542105706301	-0.640542105706301	-0.640542105706301	0.244641760614051	-0.207582698430194	0.317743795216957	2.30712405108971	1.24268768332643	-0.0613619575791505
TRINITY_GG_24707_c0_g1	-0.747760653262111	-0.747760653262111	-0.747760653262111	-0.747760653262111	-0.747760653262111	-0.747760653262111	-0.747760653262111	0.0049879381450223	-0.369249030008382	2.0853318302091	-0.373694935039574	3.88694876952861
TRINITY_GG_77276_c0_g1	1.5172376185255	0.163600663910803	1.46642865960362	0.137189033080008	-0.65524989698463	1.30229330377247	-0.65524989698463	-0.65524989698463	-0.65524989698463	-0.65524989698463	-0.65524989698463	-0.65524989698463
TRINITY_GG_70239_c0_g2	-0.853132309865462	-0.722201440039014	-0.853132309865462	-0.853132309865462	-0.853132309865462	-0.853132309865462	-0.332081572964499	1.00046419633705	1.45662596155917	1.99686694960064	-0.265287300611185	1.13127475544515
TRINITY_GG_105952_c3_g3	-0.837815296862469	-0.837815296862469	-0.837815296862469	-0.837815296862469	-0.837815296862469	-0.837815296862469	1.43061909671391	0.476010999527929	0.823934302948236	-0.837815296862469	1.28154088017721	1.85260179867
TRINITY_GG_86048_c0_g2	-0.655449049607108	-0.655449049607108	-0.655449049607108	-0.655449049607108	-0.655449049607108	-0.655449049607108	0.385793932624773	1.48663758001042	0.258349915343588	0.261409715092646	0.941962937947542	0.598540216623679
TRINITY_GG_76634_c7_g1	-1.05637247471468	-1.05637247471468	-1.05637247471468	-1.05637247471468	-1.05637247471468	-1.05637247471468	1.4891017361255	2.63259113632769	0.969010746763246	-1.05637247471468	0.56139617108972	1.74250753269658
TRINITY_GG_13576_c9_g2	-0.563793329871485	-0.563793329871485	-0.563793329871485	-0.563793329871485	-0.563793329871485	-0.563793329871485	-0.00601565847655938	0.791786817505874	-0.12230985028884	1.11788081192135	1.14373146102812	0.457686397538966
TRINITY_GG_64271_c81_g1	-0.435829789730776	-0.435829789730776	-0.435829789730776	-0.435829789730776	-0.435829789730776	-0.435829789730776	1.2034023735185	0.564891377512878	0.540167167885668	0.284010765333492	-0.12084330426226	0.143350358396374
TRINITY_GG_99732_c1_g1	-0.59301920291264	-0.59301920291264	-0.59301920291264	-0.59301920291264	-0.59301920291264	-0.59301920291264	-0.370214641867379	1.13206752171759	0.805331167433325	0.187710833563737	1.1990031846225	0.604217152006067
TRINITY_GG_71084_c0_g2	-1.55022767793562	-1.55022767793562	-1.55022767793562	-1.55022767793562	-1.55022767793562	-1.55022767793562	2.88892999904611	-1.28479078188652	2.28801819550724	-1.55022767793562	3.78719798634707	3.17223834653547
TRINITY_GG_87316_c0_g1	-0.515009326745067	2.52208959002517	1.614219665783	1.83315030971547	0.679289270049842	0.316187909112126	-1.12476428891751	-1.12476428891751	-1.12476428891751	-1.12476428891751	-1.12476428891751	-0.826105973352996
TRINITY_GG_18068_c28_g2	-0.687426329797789	-0.687426329797789	-0.687426329797789	-0.687426329797789	-0.507278468639361	-0.687426329797789	1.00945776105767	0.856069553627983	0.0840367285678618	-0.17646441052041	0.544620383552321	1.62669010134289
TRINITY_GG_42640_c1_g2	-0.712818402804109	2.58862291842334	-0.236695982923956	-0.0694239493242162	1.2074748974069	1.4997509360467	-0.712818402804109	-0.712818402804109	-0.712818402804109	-0.712818402804109	-0.712818402804109	-0.712818402804109
TRINITY_GG_77938_c0_g2	-0.540447076005702	-0.371805040446863	-0.540447076005702	-0.540447076005702	-0.540447076005702	-0.540447076005702	0.431142459524359	0.378702287281972	0.728586070449535	0.536795922926758	0.589165662124767	0.409648018167984
