B_female_44_01	B_female_44_02	B_female_44_03	B_female_K5_01	B_female_K5_02	B_female_K5_03	NB_female_44_01	NB_female_44_02	NB_female_44_03	NB_female_k5_01	NB_female_k5_02	NB_female_k5_03
TRINITY_DN108012_c0_g1	-0.673194036527699	-0.673194036527699	-0.673194036527699	-0.673194036527699	-0.673194036527699	-0.673194036527699	1.2329269164694	1.73551782450173	-0.568857376712963	2.16898028106669	-0.00416727101806835	-0.525236155140597
TRINITY_DN167765_c13_g1	-1.26580991909866	-0.926670036436193	-1.80689542635527	-1.74656803038162	-1.15515313205809	-1.36995701251921	1.62698318773173	4.18120268861943	-1.59042621728423	7.95367771167033	-2.2932420463784	-1.60714176750983
TRINITY_DN161247_c8_g1	-1.01498176326577	-1.3606445069455	-1.69588129501122	-1.4155196928495	-0.750826817538066	-1.70670426430576	2.34897019013926	3.4829417026855	-0.990969641011932	6.20395201041299	-1.86015657438788	-1.24017934792211
TRINITY_DN166693_c3_g1	-1.10671636582315	-1.46025941637684	-1.19111873584891	-1.70441235645209	-1.03339207410974	-1.58186886348071	2.05331453856037	6.13653850567121	-1.69930546601901	4.47947813961918	-1.33716027105524	-1.55509763468507
TRINITY_DN194049_c2_g1	-0.8998446542117	-0.8998446542117	-0.8998446542117	-0.8998446542117	-0.8998446542117	-0.8998446542117	2.67340867300362	-0.8998446542117	1.065847295013	0.596362011711784	1.86675050751757	0.0965440922359212
TRINITY_DN165231_c2_g1	-1.09861796856876	-1.19305493865568	-1.49679879350744	-1.35268648568185	-1.03023099358851	-1.27982926001661	2.02570678479066	3.71943917668862	-1.33781771769981	5.35197376462689	-1.24514344980413	-1.06294011858338
TRINITY_DN193167_c4_g1	-0.584908930830144	-0.584908930830144	-0.584908930830144	-0.584908930830144	-0.584908930830144	-0.584908930830144	0.813988640372329	0.346395912820525	1.01440886286808	-0.584908930830144	0.970416428159101	0.949152671590974
TRINITY_DN159422_c6_g3	-1.4076044499841	-1.28131231819079	-1.46349776162082	-1.79681596189504	-0.645477858109558	-1.36953112130899	2.0988619215137	3.88765635739552	-1.15237483466368	6.01103156733159	-1.66597616842612	-1.21495937204171
TRINITY_DN163553_c10_g1	-0.939406894748882	-0.939406894748882	-0.925051601771812	-0.922197604716659	-0.939406894748882	-0.939406894748882	1.55270265790373	1.6486780637851	1.06599309299371	-0.939406894748882	1.12478616717861	1.15212369837173
TRINITY_DN167728_c8_g2	-0.934344170420364	-0.934344170420364	-0.934344170420364	-0.934344170420364	-0.934344170420364	-0.934344170420364	0.590221050656836	2.83044782115209	-0.934344170420364	3.64278249088669	-0.440696836445154	-0.0823453333079175
TRINITY_DN184134_c1_g5	-0.735426599594009	-0.735426599594009	-0.735426599594009	-0.735426599594009	-0.735426599594009	-0.735426599594009	0.0292592529281243	1.96856000426942	-0.329434239918172	3.28463105274724	-0.183541496122284	-0.356914976340279
TRINITY_DN192303_c2_g3	2.58358507727475	-0.623370655112527	0.582021857877158	0.348954386444625	0.00982803126147691	0.839205232929677	-0.623370655112527	-0.623370655112527	-0.623370655112527	-0.623370655112527	-0.623370655112527	-0.623370655112527
TRINITY_DN171272_c2_g1	-1.33858537839453	-0.974092582365894	-1.08668211037568	-1.30258363398374	-0.872953232859804	-1.29372184297001	2.01605175266045	3.71472907993538	-0.969851437594087	5.04345347925689	-1.51273162491181	-1.42303246839717
TRINITY_DN187279_c3_g1	-1.03971149822112	-1.03971149822112	-1.03971149822112	-1.03971149822112	-1.03971149822112	-1.03971149822112	0.135972772509881	2.89187701478145	-0.427123091522399	3.64908430880352	-0.0339522289324314	0.0224102136866811
TRINITY_DN149067_c2_g1	-0.792678692002759	-0.792678692002759	-0.792678692002759	-0.792678692002759	-0.792678692002759	-0.792678692002759	0.168574192055448	2.32351969266083	-0.792678692002759	3.71079725934056	-0.396519202929605	-0.257621097107917
TRINITY_DN155477_c7_g1	-1.3922012771804	-1.3922012771804	-1.3922012771804	-1.3922012771804	-1.3922012771804	-1.3922012771804	3.3651953997389	0.956031142058869	3.77716256706948	-1.3922012771804	3.03922110857596	-1.3922012771804
TRINITY_DN169246_c2_g1	1.08011783789816	1.08096698156063	1.44315972546318	0.542365149489725	0.642393967820997	-0.684143380318955	-0.684143380318955	-0.684143380318955	-0.684143380318955	-0.684143380318955	-0.684143380318955	-0.684143380318955
TRINITY_DN253771_c0_g1	-0.493786766572361	-0.493786766572361	-0.493786766572361	-0.493786766572361	-0.493786766572361	-0.493786766572361	1.65319423065087	1.29239136222641	0.0492141108300647	0.158814451024159	-0.0899737049557712	-0.100919850341561
TRINITY_DN182504_c2_g4	-0.435676646710168	-0.435676646710168	-0.435676646710168	-0.435676646710168	-0.435676646710168	-0.435676646710168	0.852977216895001	0.128945405726813	0.61255953894268	0.789598283159401	0.0352506107649588	0.194728824772155
TRINITY_DN158309_c2_g2	-1.41548556199011	-1.01348500899798	-1.92804800969872	-1.37540260994866	-0.604857463320768	-1.48641826648051	2.05080752996908	3.85686669519333	-1.52627543934509	6.27147982836894	-2.01744971618222	-0.811731977567304
TRINITY_DN161383_c1_g1	-0.406239658583719	-0.406239658583719	-0.406239658583719	-0.406239658583719	-0.406239658583719	-0.406239658583719	0.62868032576544	0.748861899541983	0.660021783685002	0.0843304718624819	0.433719928905812	-0.118176458258403
TRINITY_DN163204_c2_g3	-1.51714080950169	-1.35774598907485	-2.39789880003496	-1.32180886986845	-0.638006809019242	-1.25649893330559	2.26979330751698	4.57882205445197	-1.80963870921322	7.07059243676067	-2.17786642345986	-1.44260245525175
TRINITY_DN159791_c3_g2	-0.897939540940779	-0.897939540940779	-0.897939540940779	-0.897939540940779	-0.897939540940779	-0.897939540940779	0.253919275786226	2.29141062925489	-0.897939540940779	4.36347844181113	-0.553111043943338	-0.0701205163234594
TRINITY_DN186429_c0_g2	-0.835349202636444	-0.835349202636444	-0.835349202636444	-0.835349202636444	-0.835349202636444	-0.835349202636444	1.52501507390703	1.18613052477401	0.05762461263689	3.54330113462546	-0.835349202636444	-0.464626927488277
TRINITY_DN186842_c2_g2	-1.13845596867208	-1.37277665644487	-1.54342463211474	-0.903130761393875	-1.16241194777656	-1.45201111958527	0.839045004707675	2.89809678866479	-1.11811879738207	6.7162372300574	-1.20982872880394	-0.553220411256462
TRINITY_DN199113_c1_g3	1.77386204920537	0.539857197727763	-0.995698135671547	1.83638171700012	1.21998046093638	1.5998055248312	-0.995698135671547	-0.995698135671547	-0.995698135671547	-0.995698135671547	-0.995698135671547	-0.995698135671547
TRINITY_DN157355_c2_g1	-0.562340765363832	-0.562340765363832	-0.562340765363832	-0.562340765363832	-0.562340765363832	-0.562340765363832	1.30159768506014	0.349159083497276	-0.562340765363832	0.9501389815558	0.889200067654	0.446289539779608
TRINITY_DN158309_c2_g1	-1.58294092703499	-1.93714696967762	-1.8823436549678	-1.36181706647097	-0.45871928317709	-1.05058915093419	2.10245215821429	4.01509131010417	-1.63791401511244	6.97790457254834	-2.00871502355425	-1.17526194993744
TRINITY_DN162821_c0_g4	-1.88008067425498	-1.67945103551627	-2.05990830308497	-1.06921877567401	-1.57448147591473	-0.804981917600133	2.62552699044115	4.87176922525316	-1.42627995262954	6.44917446190861	-2.34847780102591	-1.10359074190237
TRINITY_DN174311_c1_g4	-0.636563561248544	-0.636563561248544	-0.636563561248544	-0.636563561248544	-0.636563561248544	-0.636563561248544	1.30416699893632	1.59763116170527	-0.451331307018383	2.21583485903801	-0.342604582219849	-0.504315762950104
TRINITY_DN185161_c4_g1	-1.38214862989742	-1.84490001909977	-1.19129017142904	-1.08339630661052	-0.652547915802669	-1.65049834159677	2.54920186853545	3.83324878199966	-1.57703036940071	6.33399694489505	-1.56462668168282	-1.77000915991043
TRINITY_DN185296_c2_g2	-1.0561383305918	-1.46647943520589	-0.812960764452288	-0.966697315058575	-1.33028804891874	-1.46647943520589	2.07602626627237	3.18938754964884	-0.792923011215743	4.414450925871	-1.01652195157788	-0.771376449565408
TRINITY_DN163629_c5_g2	-0.974708252106795	-1.11026744262323	-1.35672629225484	-0.640960280816268	-0.933471887726895	-1.2813951911472	2.10339665857724	2.73334425628905	-0.466667754767734	3.77284646612623	-1.1904683248587	-0.654921954690852
TRINITY_DN159249_c0_g1	-0.871145534455273	-0.871145534455273	-0.871145534455273	-0.871145534455273	-0.871145534455273	-0.871145534455273	1.10558468622188	2.58447759294516	-0.871145534455273	3.16974689619163	-0.634805995286899	-0.126984438884863
TRINITY_DN161896_c2_g1	-1.00041307988301	-1.11277960295557	-1.01516880632915	-0.89616953421313	-1.11277960295557	-1.11277960295557	1.71320949324108	2.580540075856	-0.88997504191031	4.21109481676313	-0.490786371289448	-0.873992743368455
TRINITY_DN179886_c1_g5	-1.60013578296293	-1.22713719867728	-2.21515551754027	-1.14321740255338	-0.962554103546587	-1.28402701778941	2.05548582803808	4.32685809740706	-1.64619080720526	7.06252341723564	-2.27043795304146	-1.09601155936421
TRINITY_DN164202_c6_g1	-0.928261547728413	-0.928261547728413	-0.928261547728413	-0.928261547728413	-0.928261547728413	-0.928261547728413	1.06414435130324	2.79726149780062	-0.482534844378428	3.54526562942835	-0.749387589558617	-0.60517975822468
TRINITY_DN166803_c6_g2	-0.98615997966589	-0.98615997966589	-0.98615997966589	-0.98615997966589	-0.98615997966589	-0.98615997966589	1.67946018440049	1.22920799253759	0.505949572986723	-0.98615997966589	2.23618091592756	1.25232119180887
TRINITY_DN213921_c0_g1	-0.706239758581626	-0.706239758581626	-0.706239758581626	-0.706239758581626	-0.706239758581626	-0.706239758581626	-0.123202134784962	1.65861278147958	0.241613384805391	2.88448201142822	0.282172267143162	-0.706239758581626
TRINITY_DN202016_c0_g1	-0.921477584007389	-0.921477584007389	-0.921477584007389	-0.921477584007389	-0.921477584007389	-0.921477584007389	1.1714063816711	3.29869756696184	-0.641709162413794	3.33553303419864	-0.713584732366056	-0.921477584007389
TRINITY_DN125918_c0_g1	0.58164455546226	0.780662468424899	-0.201124728317071	0.476462318770203	0.326702570577187	0.192423347987553	-0.359461755484172	-0.359461755484172	-0.359461755484172	-0.359461755484172	-0.359461755484172	-0.359461755484172
TRINITY_DN169820_c2_g4	-1.94779798675234	-1.21202098387166	-2.25810416199818	-1.15359620868234	-1.08199558898784	-0.638484817215151	2.37531772098344	4.01018487314714	-1.51483857947623	5.81770555912099	-1.41291610527844	-0.983453720989383
TRINITY_DN187998_c1_g1	-0.928524333940863	-1.20591403275173	-1.20591403275173	-1.20591403275173	-1.20591403275173	-1.20591403275173	1.52852463338544	3.15676624829512	-0.484322633976347	4.28500902706319	-0.995525168306324	-0.532357608761582
TRINITY_DN160383_c3_g2	-1.21221741506902	-1.24202834832714	-1.50943172366305	-1.27034824429646	-1.4315608144022	-1.56551527107106	2.42208419758303	4.28563723630647	-1.62929118150438	5.59975390287834	-1.35206289408783	-1.0950194443467
TRINITY_DN191807_c2_g2	0.88433052938232	2.68327557487476	1.25684567869056	0.531577308357819	0.164355245769825	1.34504739981143	-1.14423862281445	-1.14423862281445	-1.14423862281445	-1.14423862281445	-1.14423862281445	-1.14423862281445
TRINITY_DN191842_c1_g5	-0.83864330737164	-0.83864330737164	-0.83864330737164	-0.83864330737164	-0.83864330737164	-0.83864330737164	1.47140591797974	2.18709425404197	-0.38657507714783	3.27863615268228	-0.760033472675274	-0.758667930651045
TRINITY_DN159329_c3_g1	-1.28638197785008	-1.0503898167728	-1.30375600489792	-1.17397367254439	-1.00705571064639	-1.40540608099235	1.28991966308922	3.12603776498767	-0.120891947748108	5.27852893156325	-1.27579334286188	-1.07083780532622
TRINITY_DN50592_c0_g1	-1.08246364657301	-1.08246364657301	-1.08246364657301	-1.08246364657301	-1.08246364657301	-1.08246364657301	1.90030181601064	3.03415063219271	-0.77678490333072	4.28543155896899	-1.08246364657301	-0.865853577830566
TRINITY_DN155776_c2_g1	-1.32637787133727	-0.964203321781193	-1.04292392426455	-0.998766137946327	-0.942218971945675	-1.39315312791529	1.70950645005004	3.20587550970241	-1.07645354782974	5.10185831529535	-1.14385283311533	-1.12929053891243
TRINITY_DN175973_c1_g2	-1.20295062515009	-1.2124922937993	-1.05227957233073	-0.611346307182644	-1.60253784956538	-1.50668679502446	2.34313498804526	3.48636327978309	-1.0686495334385	4.9014883208174	-1.54957766770189	-0.924465944452747
TRINITY_DN182913_c1_g1	-1.11704144957586	-2.24492611737395	-2.19914748869001	-1.58521474938265	-0.713470966701442	-2.61703642101456	3.27154040231924	5.5275117918158	-0.946932980842538	6.8528966843204	-2.23972288367679	-1.98845582119765
TRINITY_DN169269_c1_g2	-1.40226030283921	-1.02807727720176	-1.52553943631411	-1.30250430322787	-1.03638886036426	-1.44332729692599	2.53331825241404	4.34779912899323	-1.48035462729738	5.60516359096254	-1.63003360418521	-1.63779526401402
TRINITY_DN54289_c0_g1	-0.460675963720178	-0.460675963720178	-0.460675963720178	-0.460675963720178	-0.460675963720178	-0.460675963720178	-0.088838346389757	1.68141066589735	-0.113577293097909	0.97335171094342	0.526280998804224	-0.214571953836261
TRINITY_DN194412_c7_g3	-0.674371055256756	-1.97048285833998	-0.860010527553043	-1.14385633855798	-1.66001576227969	-2.7078858979434	2.40448543127489	4.64111064344684	0.321079962824481	5.69570924907911	-1.78482540501398	-2.2609374416805
TRINITY_DN169837_c1_g3	-1.00964221357991	-1.30202983767461	-1.0554095737912	-0.791600358572028	-1.24656074889424	-1.19827065370063	1.50945691071332	2.6268522343091	-1.315888686235	5.37103090091704	-1.03578076704226	-0.552157206449591
TRINITY_DN155270_c6_g4	3.90311071373172	2.86652873902986	-1.76151550486456	4.11136966456097	4.65596414031237	-2.05075979002121	-1.79858637681918	-2.05075979002121	-1.72307242584516	-2.05075979002121	-2.05075979002121	-2.05075979002121
TRINITY_DN169794_c3_g5	-0.637134192137437	-0.637134192137437	-0.637134192137437	-0.637134192137437	-0.637134192137437	-0.637134192137437	-0.102076597242595	1.35889293128764	0.535993241343219	0.394966651029587	0.0355174371909472	1.59951148921583
TRINITY_DN120879_c0_g1	1.34994748824143	1.50182689914186	-0.381668688634479	2.01723472345043	1.61833131136552	-0.87223881908068	-0.87223881908068	-0.87223881908068	-0.87223881908068	-0.87223881908068	-0.87223881908068	-0.87223881908068
TRINITY_DN175611_c6_g5	-0.875300388015675	-0.979377386091906	-1.04927060151594	-1.19722848290304	-1.19722848290304	-1.19722848290304	1.72211159953898	2.9610277459083	-0.942634439869896	4.44951021540481	-0.626765551876996	-1.06761574477257
TRINITY_DN167959_c7_g2	-1.11354077793654	-0.763658621478173	-1.11354077793654	-0.983660495389627	-1.25628095005262	-1.08507412263448	1.73811774711717	3.06015446095788	-0.673243326255955	4.01350028822176	-1.05088843706293	-0.771884987549952
TRINITY_DN203393_c0_g1	-0.906754948458176	-0.906754948458176	-0.906754948458176	-0.906754948458176	-0.906754948458176	-0.906754948458176	1.38896807608179	2.67652342545017	-0.551738684238626	3.47605061932852	-0.642518797414628	-0.906754948458176
TRINITY_DN194527_c0_g1	-1.13370350077501	-1.27279911044067	-1.36318534689778	-0.960011669409781	-0.716545949621799	-1.18334487659038	1.11333042636507	2.75632825226447	-0.502804715886997	5.04943559756951	-1.39588951197049	-0.390809594606132
TRINITY_DN185550_c3_g8	-1.11701910241984	-1.1643248171982	-1.05661099989795	-1.11701910241984	-1.05661099989795	-1.53169588284673	2.13267317581981	3.60957340209941	-1.23421096713615	4.78122336619597	-1.11918531159692	-1.1267927607016
TRINITY_DN167565_c7_g1	-1.95181005734762	-1.13768031635567	-2.62371557610998	-1.11921195586866	-0.550129213626261	-1.91833262715366	2.96550057400482	4.75918355555364	-1.60677571368827	6.59349955337858	-2.24899553201863	-1.16153269076829
TRINITY_DN161367_c8_g1	-1.52678536991805	-1.3961052628333	-1.72100022351854	-0.934850908589182	-1.04207186540307	-1.45188650380254	2.92609638924748	4.58205738373353	-1.37079417430411	5.28377514668591	-1.905996045917	-1.44243856538113
TRINITY_DN183836_c8_g1	-0.741365400997335	-0.741365400997335	-0.741365400997335	-0.741365400997335	-0.741365400997335	-0.741365400997335	2.86803498900909	0.673852423891504	-0.282983396841321	-0.106307571272121	1.0233204515248	0.272275509672052
TRINITY_DN241272_c0_g1	-0.827428950203632	-0.798066890572289	-0.925039746830055	-0.925039746830055	-0.8073447041603	-0.749994260719141	1.27062281602587	2.49234022914297	-0.729692148507835	3.37127081387804	-0.782299574713972	-0.589327836509593
TRINITY_DN169900_c1_g1	-0.936519553207546	-0.936519553207546	-0.936519553207546	-0.936519553207546	-0.936519553207546	-0.936519553207546	1.1001596010229	2.02547412421271	-0.102212850244638	4.21898683558582	-0.686770838123977	-0.936519553207546
TRINITY_DN120858_c0_g1	-0.480139236771498	-0.480139236771498	-0.480139236771498	-0.480139236771498	-0.480139236771498	-0.480139236771498	0.144663528481449	0.449651760947099	0.851565979727394	0.701281403508644	-0.0407820582972413	0.774454806261643
TRINITY_DN159059_c0_g2	-1.15402694345577	-1.09433750422158	-1.18038400176259	-1.15278377660514	-1.23590395051018	-0.845091687013368	1.77442506543593	3.53647685221039	-1.14782179392906	4.83720166198592	-1.20594171249431	-1.13181220964024
TRINITY_DN193172_c0_g1	-0.963707084250963	-0.921252896223175	-0.862866394744135	-1.10775345386767	-1.10775345386767	-1.10775345386767	0.955749488438489	2.25639871478268	-0.700672678417169	5.09380199783209	-0.897364589422267	-0.636826196392543
TRINITY_DN195331_c0_g1	-1.13136597373126	-1.13136597373126	-1.13136597373126	-1.13136597373126	-1.13136597373126	-1.13136597373126	4.54611407960936	5.83023420457789	-0.745106832597914	-0.870738065604561	-0.84094156986596	-1.13136597373126
TRINITY_DN181470_c1_g1	-0.544006776972474	-0.544006776972474	-0.544006776972474	-0.544006776972474	-0.544006776972474	-0.544006776972474	1.31118563098668	0.362114176024626	-0.544006776972474	1.24217135182629	0.211308127072624	0.681268152897095
TRINITY_DN177531_c3_g1	0.523172199914853	-0.00855569395397215	0.482354801101419	-0.060767475495195	0.866899208107724	1.5418097409074	-0.557485463430372	-0.557485463430372	-0.557485463430372	-0.557485463430372	-0.557485463430372	-0.557485463430372
TRINITY_DN156976_c0_g5	-0.424755542936918	-0.424755542936918	-0.424755542936918	-0.424755542936918	-0.424755542936918	-0.424755542936918	1.02308810142517	0.0177899131683866	0.427243294175529	0.162129269915267	-0.0618649002710573	0.980147579208213
TRINITY_DN166664_c2_g3	-0.673771295676589	-0.673771295676589	-0.673771295676589	-0.673771295676589	-0.673771295676589	-0.673771295676589	0.78145727544055	1.13275899358298	-0.673771295676589	2.53833107601012	0.304424334005063	-0.040572609302585
TRINITY_DN106872_c0_g1	-1.50473324148297	-2.2745634695548	-2.4425901877747	-0.691184781750304	-0.840654608449832	-1.62490638786662	3.57551943542173	5.40661131457434	-2.02089879310672	6.02021153249889	-1.97850970891429	-1.62430110359472
TRINITY_DN184648_c2_g2	-1.06657611801139	-1.23286986900683	-1.18914849157752	-1.16154826642006	-1.01178364517101	-1.37691623862354	2.3423767417422	3.21494266636363	-0.795806063397992	4.42853100427853	-1.21470620230923	-0.936495517866774
TRINITY_DN179738_c3_g1	-0.546003468957152	-0.546003468957152	-0.546003468957152	-0.546003468957152	-0.546003468957152	-0.546003468957152	1.12890908395085	0.752654846607363	0.315554950614877	1.05854234741156	0.566363054115411	-0.546003468957152
TRINITY_DN171931_c11_g2	-0.913868708171722	-1.17930560422082	-1.05762704763257	-1.04049113531854	-0.871294289668643	-1.17930560422082	1.65013807714577	2.59226309578372	-0.787537884264824	4.58216584564674	-0.71882513418081	-1.07631161089749
TRINITY_DN132100_c0_g1	-0.711531767993038	-0.711531767993038	-0.711531767993038	-0.711531767993038	-0.711531767993038	-0.711531767993038	-0.0155379548831382	2.14366063996612	0.399499544395705	2.68023595196296	-0.711531767993038	-0.227135805490372
TRINITY_DN102733_c0_g1	-0.549725226769599	-0.549725226769599	-0.549725226769599	-0.549725226769599	-0.549725226769599	-0.549725226769599	1.21070864790051	0.772202868117763	0.0908957012660987	1.380065770949	-0.0746403438208162	-0.0808812837949617
TRINITY_DN166106_c4_g1	0.642028475959578	0.890336620688547	1.49206400388911	-0.337530930714052	1.06732247275738	0.339168939068462	-0.73259373023163	-0.73259373023163	-0.73259373023163	-0.73259373023163	-0.430420930490878	-0.73259373023163
