B_female_44_01	B_female_44_02	B_female_44_03	B_female_K5_01	B_female_K5_02	B_female_K5_03	B_male_K5_01	B_male_K5_02	B_male_K5_03
TRINITY_DN176021_c5_g5	-0.542028556984132	-0.542028556984132	-0.542028556984132	-0.542028556984132	-0.542028556984132	-0.542028556984132	1.68108503159597	1.0916351398825	0.47945117042632
TRINITY_DN150177_c1_g1	-0.656767038704047	-0.656767038704047	-0.656767038704047	-0.656767038704047	-0.656767038704047	-0.656767038704047	-0.656767038704047	3.2973361915808	1.30003307934753
TRINITY_DN176048_c3_g3	0.832443349323503	1.50617740589353	2.02524633182917	-0.400091082433559	0.0168534826099438	-0.481206816918015	-1.16647422343486	-1.16647422343486	-1.16647422343486
TRINITY_DN188619_c4_g1	-0.770997960059995	-0.3715382176253	-1.93836951828549	-0.637837920803215	0.220671998795513	-1.16587335343954	-0.30049548652589	4.77944324432288	0.184997213621034
TRINITY_DN160749_c4_g2	-0.488708346811337	-0.488708346811337	-0.488708346811337	-0.488708346811337	-0.488708346811337	-0.488708346811337	0.305395551748411	1.56614013018428	1.06071439893533
TRINITY_DN157649_c3_g2	-0.877612467465525	-1.3414055565456	-1.92206241975577	-0.445811519131645	-0.117605799366894	-1.45344747895314	-0.205134578826111	5.74240189354939	0.620677926495292
TRINITY_DN194527_c1_g3	-0.667445416206978	-0.788339178532389	-1.36100840306212	-0.526922391281989	-0.581653162112297	-0.790103943328454	-0.142931779434691	4.57618616429459	0.282218109664326
TRINITY_DN180127_c2_g1	-0.829445791179177	-0.829445791179177	-0.829445791179177	-0.829445791179177	-0.829445791179177	-0.829445791179177	2.49392427788209	2.51310895429814	-0.0303584851051734
TRINITY_DN193113_c7_g1	-0.975191544759941	-0.975191544759941	-0.975191544759941	-0.601125826537403	-0.975191544759941	-0.975191544759941	2.01685173141172	1.36366069438524	2.09657112454015
TRINITY_DN162189_c11_g1	-0.49377920635645	-0.49377920635645	-0.49377920635645	-0.49377920635645	-0.49377920635645	-0.49377920635645	1.21286185095296	0.376486864039533	1.37332652314621
TRINITY_DN164410_c6_g4	-1.69385266973096	-1.33433149930337	-1.25130721362566	-1.69385266973096	-1.36731532159101	-1.69385266973096	-1.69385266973096	5.64852428789927	5.07984042554463
TRINITY_DN144368_c1_g1	-0.486136163255992	-0.486136163255992	-0.486136163255992	-0.486136163255992	-0.486136163255992	-0.486136163255992	1.24504707831621	1.63786104043592	0.0339088607838255
TRINITY_DN167827_c7_g2	-0.526416308186646	-0.526416308186646	-0.526416308186646	-0.526416308186646	-0.526416308186646	-0.526416308186646	0.858738588697697	1.55116852110896	0.748590739313224
TRINITY_DN168916_c2_g3	-1.59582143006308	-1.20719613726463	-1.72543682692908	-0.619106070267315	-0.704143380370203	-0.00477882936933804	-0.32098193642307	5.83282378546267	0.344640825224045
TRINITY_DN166005_c1_g3	-0.515842069901121	-0.515842069901121	-0.515842069901121	-0.515842069901121	-0.515842069901121	-0.515842069901121	0.975241383817135	2.1257039591864	-0.00589292359681048
TRINITY_DN180144_c1_g1	-0.838743508494848	-0.627159725006531	-0.903272303408987	-0.322593523878029	-0.501124315888019	-1.0826229613056	0.986530229897292	2.32062514067152	0.968360967413202
TRINITY_DN182897_c5_g2	-0.73431431918387	-0.73431431918387	-0.73431431918387	-0.73431431918387	-0.73431431918387	-0.73431431918387	3.83748382252599	1.3027164117611	-0.73431431918387
TRINITY_DN178303_c12_g1	-0.612576396309886	-0.984196934959774	-0.943909638857795	0.0285141167897807	-0.471667963734356	-0.728629359314056	-0.880751286006642	4.75301600274931	-0.159798540356582
TRINITY_DN165069_c9_g4	2.54521347533573	2.07774624303802	0.533292841299402	1.3882043617787	-1.86533115541834	0.916867700221519	-1.86533115541834	-1.86533115541834	-1.86533115541834
TRINITY_DN171514_c4_g2	0.732297948271958	0.367538649892219	1.17146905394314	0.610639808754874	-0.0873228388953162	0.961704729149093	-1.25210911703866	-1.25210911703866	-1.25210911703866
TRINITY_DN107835_c0_g1	-0.524857733000458	-0.524857733000458	-0.524857733000458	-0.524857733000458	-0.524857733000458	-0.524857733000458	0.940855586595506	2.10088032890819	0.107410482499055
TRINITY_DN177189_c8_g2	2.74898637535261	1.3480760395215	2.81184322104917	1.06454332337114	0.513706606554614	0.593232319374034	-3.01611433997408	-3.0082664781514	-3.05600706709759
TRINITY_DN185288_c2_g1	-1.33713438821148	-0.8688394937495	-2.36117646624719	-0.114828565815057	0.139098425847517	-0.871617141238412	0.163938954139153	4.62883739420983	0.621721281065136
TRINITY_DN5872_c0_g1	-0.467474023813274	-0.467474023813274	-0.467474023813274	-0.467474023813274	-0.467474023813274	-0.467474023813274	0.129937963741376	2.17152654861106	0.503379630527209
TRINITY_DN160951_c0_g1	-0.755186129268904	-0.755186129268904	-0.755186129268904	-0.755186129268904	-0.755186129268904	-0.755186129268904	-0.755186129268904	2.70306461936767	2.58323828551465
TRINITY_DN55272_c0_g1	1.20605942445844	-0.285576367282268	0.38145317002938	-0.0229864831099447	0.0977819021773498	1.5759864552315	-0.984239367168152	-0.984239367168152	-0.984239367168152
TRINITY_DN194546_c2_g2	-0.841282636405833	-0.841282636405833	-0.841282636405833	-0.841282636405833	-0.841282636405833	-0.841282636405833	2.85871310726156	-0.841282636405833	3.03026534757926
TRINITY_DN166328_c1_g1	-0.719506765062582	-0.719506765062582	-0.719506765062582	-0.719506765062582	-0.5806922961603	-0.719506765062582	2.46826098198344	-0.402202696700667	2.11216783619044
TRINITY_DN172710_c7_g1	-0.661945928887548	-0.661945928887548	-0.661945928887548	-0.661945928887548	-0.661945928887548	-0.661945928887548	0.720997940681442	3.32573874867921	-0.0750611160353637
TRINITY_DN165171_c13_g1	-0.610393030338688	-0.610393030338688	-0.610393030338688	-0.610393030338688	-0.610393030338688	-0.610393030338688	1.40038680841455	1.49829868573373	0.76367268788385
TRINITY_DN185098_c4_g1	-0.463941918180969	-0.463941918180969	-0.463941918180969	-0.463941918180969	-0.463941918180969	-0.463941918180969	0.734552235458114	1.85220382411239	0.196895449515315
TRINITY_DN189443_c3_g4	-1.30057979598461	-0.594505598435645	-0.981670945396039	-0.756747681300717	0.125100327254738	-1.01427561082797	0.45456833214667	3.72785382305224	0.340257149491323
TRINITY_DN159262_c10_g1	-0.694486095792831	-0.694486095792831	-0.694486095792831	-0.694486095792831	-0.694486095792831	-0.694486095792831	2.08687361773183	0.202366977103875	1.87767597992129
TRINITY_DN184034_c1_g1	-0.618541726552218	-0.618541726552218	-0.618541726552218	-0.618541726552218	-0.618541726552218	-0.618541726552218	3.10676317502223	-0.618541726552218	1.2230289108433
TRINITY_DN196978_c2_g3	-0.826185573932471	-0.505601282474311	-1.13625708399638	-1.62425974713893	-0.424334665928409	-0.906530371835637	-1.24631986025785	5.98461584312064	0.684872742443348
TRINITY_DN181399_c6_g6	-0.715948092601828	-0.715948092601828	-0.670505121840661	-0.65936456423546	-0.715948092601828	-0.715948092601828	3.82730030904259	1.08230984004267	-0.715948092601828
TRINITY_DN166026_c4_g1	-0.660010943451689	-0.660010943451689	-0.660010943451689	-0.660010943451689	-0.660010943451689	-0.660010943451689	-0.660010943451689	3.98436452307355	0.635712081088279
TRINITY_DN175823_c5_g2	-0.552935776628204	-0.576081113276065	-0.8989817023296	-0.594080796687287	-0.275937649421388	-0.495910764592082	-0.992415417173361	4.45057579789083	-0.0642325777828423
TRINITY_DN170794_c4_g1	-1.80829245778882	0.867297681843604	0.742854379547788	1.99988662598265	1.00892146646951	2.61420967731174	-1.80829245778882	-1.80829245778882	-1.80829245778882
TRINITY_DN162494_c0_g2	-0.791971209819321	-1.1269055823315	-1.65594477341877	-0.633355761651088	0.0218275376649841	-0.367309875308249	-0.421279824987205	5.07687340761003	-0.101933917758885
TRINITY_DN175805_c8_g1	-0.44473858155006	-0.44473858155006	-0.44473858155006	-0.44473858155006	-0.44473858155006	-0.44473858155006	0.766896671777089	0.736045809528639	1.16548900799463
TRINITY_DN195594_c6_g2	-0.869912718568151	-1.70097922917322	-0.944809901033925	-1.20426124123805	-0.403494313462649	-0.927826832159172	7.58649768333092	-0.992571245689628	-0.542642202006123
TRINITY_DN191631_c3_g10	-0.389113794993929	-0.718625585799342	-1.3166533346655	-0.587381052521089	0.0050728293599025	-1.55189082950564	-0.628144839968475	4.98136512824834	0.205371479845734
TRINITY_DN161593_c4_g3	-0.506181169346521	-0.526046475171806	-0.566617023208495	-0.649987109824952	-0.732689699155201	-0.635078902528779	1.8360720836427	1.71330179175924	0.0672265038338129
TRINITY_DN181174_c11_g3	-0.679159077303866	-0.917945936890982	-0.917945936890982	-0.668197221807414	-0.62163537618289	-0.508690790206145	-0.231781610829623	4.49760993777818	0.047746012333722
TRINITY_DN171745_c0_g1	0.813012449985949	0.740065040482386	-0.665852122037202	1.70851492571047	1.25083565107918	-0.246834771845813	-1.19991372445832	-1.19991372445832	-1.19991372445832
TRINITY_DN177830_c1_g1	2.01712144433428	2.897132483779	-2.42767811964148	3.32046104727329	0.0127426011152876	1.46325490206406	-2.42767811964148	-2.42767811964148	-2.42767811964148
TRINITY_DN181399_c6_g1	-0.774128554450544	-0.774128554450544	-0.774128554450544	-0.774128554450544	-0.774128554450544	-0.774128554450544	4.0416517881317	1.30823341510693	-0.705113876535363
TRINITY_DN33996_c0_g1	-0.570622431218077	-0.570622431218077	-0.570622431218077	-0.570622431218077	-0.570622431218077	-0.570622431218077	0.240848599311759	1.69000547690862	1.49288051108808
TRINITY_DN181872_c2_g2	-0.713199392422251	-0.713199392422251	-0.713199392422251	-0.713199392422251	-0.713199392422251	-0.713199392422251	1.8906346263623	3.10176112059345	-0.713199392422251
TRINITY_DN158860_c1_g1	-1.02134574655367	-1.02134574655367	-1.02134574655367	-1.02134574655367	-1.02134574655367	-1.02134574655367	3.0898525347654	-1.02134574655367	4.05956769111027
TRINITY_DN171392_c5_g1	1.30854638198402	1.50529778640743	-0.277055044806429	0.950600073610896	0.732261173773449	1.38080522440484	-1.86681853179141	-1.86681853179141	-1.86681853179141
TRINITY_DN164202_c6_g1	-0.664137404666607	-0.664137404666607	-0.664137404666607	-0.664137404666607	-0.664137404666607	-0.664137404666607	-0.194251428392143	3.45089583827963	0.728180018112153
TRINITY_DN194350_c1_g3	-0.501151058676112	-0.501151058676112	-0.501151058676112	-0.501151058676112	-0.501151058676112	-0.501151058676112	0.196622760879074	2.19773415068898	0.612549440488616
TRINITY_DN163438_c0_g1	-0.665532732221318	-0.656701165257597	-0.617002838293659	-0.432333555928287	-0.484960486579497	-0.669334302381174	-0.486077555966231	3.83299809087778	0.178944545749988
TRINITY_DN165351_c1_g2	-1.36285814502354	-0.666907668452322	-1.02126709042695	-0.452648374641935	0.232829028854121	-0.990028028570365	-0.568094462261335	5.00076826608641	-0.171793525564077
TRINITY_DN156592_c6_g1	1.93714205153625	-0.323570128426492	1.37461810105342	-2.17196772795469	2.84617680098907	2.85350408666649	-2.17196772795469	-2.17196772795469	-2.17196772795469
TRINITY_DN174848_c6_g1	2.90441203554818	-0.870061926902273	0.0208892859336707	-0.241044246103181	3.88325792776125	-0.135140017239758	-1.8541043529993	-1.8541043529993	-1.8541043529993
TRINITY_DN186813_c5_g3	-0.751399851213623	-0.751399851213623	-0.751399851213623	-0.751399851213623	-0.751399851213623	-0.751399851213623	2.92000675819285	2.33979220030251	-0.751399851213623
TRINITY_DN169661_c2_g4	-0.487673210412168	-0.487673210412168	-0.487673210412168	-0.487673210412168	-0.487673210412168	-0.487673210412168	0.749890507905508	2.15387281867536	0.0222759358921429
TRINITY_DN178486_c5_g6	-2.23816806702657	-0.60151233212392	-1.68028944550804	-1.54265846957012	0.520002714055799	-0.686612443390759	0.945451342326741	4.64790788196073	0.635878819276133
TRINITY_DN190534_c3_g1	-0.94896150993486	-0.238742391405112	-1.94870172870774	-0.48582652813944	0.364471995357598	-1.78485051099221	-0.313704449086334	5.09114734810711	0.26516777480099
TRINITY_DN174938_c6_g1	-0.515517608332998	-0.515517608332998	-0.515517608332998	-0.515517608332998	-0.515517608332998	-0.515517608332998	0.950195711262966	0.381335464563709	1.76157447417131
TRINITY_DN198987_c1_g1	-0.572284749491789	-0.704462864580589	-0.541049370254716	-0.445212187297988	-0.753002179298057	-0.581021763573199	0.198045663472837	0.261731855567444	3.13725559545606
TRINITY_DN43759_c0_g1	-0.436827981017821	-0.436827981017821	-0.436827981017821	-0.436827981017821	-0.436827981017821	-0.436827981017821	1.93166101962728	0.144282194207728	0.545024672271919
TRINITY_DN143420_c0_g1	-0.530122342711161	-0.699507514384448	-0.866702723071187	-0.753955298406824	-0.948042350523126	-0.948042350523126	0.83268768595325	4.33465690867709	-0.420972015010466
TRINITY_DN187483_c4_g1	-1.06892908544586	-1.06892908544586	-1.06892908544586	-1.06892908544586	-1.06892908544586	-1.06892908544586	2.86775596119711	0.87630403768904	2.669514513789
TRINITY_DN162821_c0_g4	-1.05541479905912	-0.802269720390915	-1.23179822226675	-0.193752491690862	-0.660032069644811	0.0543945866459126	-1.31557123598462	5.22429031469975	-0.0198463623085814
TRINITY_DN186842_c2_g2	-0.615756063055859	-0.811494756291962	-1.01150959126964	-0.339470633724209	-0.569900374126075	-0.90396903188565	-0.164972902492073	4.49293719626462	-0.0758638434191543
TRINITY_DN185187_c9_g1	-1.79336722970732	-1.36308379128463	-1.6548752201079	-0.120496016151992	-0.0473330115458213	-0.789910488267082	-0.0708113148943896	5.80137817090593	0.0384989010531962
TRINITY_DN175783_c1_g2	-1.09768387343072	-0.706388792757493	-0.628529825360178	-0.533537533540766	-0.421849283381439	-0.687423514413746	-0.337067011199867	4.49769845989573	-0.0852186258115211
TRINITY_DN174040_c8_g1	-0.674549185610414	-0.674549185610414	-0.674549185610414	-0.674549185610414	-0.674549185610414	-0.674549185610414	0.72434838559206	0.794294757364224	2.5286519707062
TRINITY_DN172625_c2_g2	-0.81749339370263	-0.81749339370263	-0.81749339370263	-0.81749339370263	-0.81749339370263	-0.81749339370263	2.79686309407145	-0.81749339370263	2.92559066184696
TRINITY_DN192776_c4_g1	0.396851646497555	-1.97238216316816	-0.911587272379905	-0.92494860089618	-1.5269503720356	-0.449049990505901	6.28010566123033	-0.0105349861273445	-0.881503922614798
TRINITY_DN189151_c2_g3	-0.670883656110603	-0.670883656110603	-0.670883656110603	-0.670883656110603	-0.670883656110603	-0.670883656110603	-0.670883656110603	4.16418141541468	0.532004177359541
TRINITY_DN191931_c0_g4	-0.713841786889279	-0.713841786889279	-0.713841786889279	-0.713841786889279	-0.713841786889279	-0.713841786889279	0.437367605995615	4.55952490222934	-0.713841786889279
TRINITY_DN164731_c6_g5	-0.752733832348027	-0.752733832348027	-0.752733832348027	-0.752733832348027	-0.752733832348027	-0.752733832348027	-0.752733832348027	4.99400888342971	0.275127943006482
TRINITY_DN170037_c5_g2	-0.709417451459707	-0.805981001953694	-1.40586572828132	-0.178757103605411	-0.779238900957278	-1.35578049684501	-0.484952904001875	6.57295419354818	-0.852960606443894
TRINITY_DN194214_c3_g1	-0.74066083856323	-0.74066083856323	-0.74066083856323	-0.74066083856323	-0.74066083856323	-0.74066083856323	2.89671755630907	-0.74066083856323	2.28790831363354
TRINITY_DN182774_c3_g3	-0.959607238582335	-0.653187238451004	-0.995202793736334	-0.202369249389868	-0.540322768203305	-0.983624119700871	-0.143851381014093	3.98993503547888	0.488229753598933
TRINITY_DN176180_c15_g1	-0.738057598103337	-0.186685459109242	-0.780444908067557	-0.538334252116604	-0.641738637235965	-1.16780744890355	-0.333500745940645	4.36092013263087	0.0256489168460328
TRINITY_DN153963_c4_g4	-0.563238628321379	-0.563238628321379	-0.563238628321379	-0.563238628321379	-0.563238628321379	-0.563238628321379	0.502333683272243	3.01702747773502	-0.139929391078992
TRINITY_DN166247_c8_g1	-0.6764554743138	-0.6764554743138	-0.6764554743138	-0.6764554743138	-0.6764554743138	-0.6764554743138	2.86468761636899	-0.6764554743138	1.87050070382761
TRINITY_DN182799_c0_g3	-0.642324880935575	-0.642324880935575	-0.642324880935575	-0.642324880935575	-0.642324880935575	-0.642324880935575	0.912509514958617	0.444458885206491	2.49698088544834
TRINITY_DN152663_c0_g1	-0.887854775570869	-0.646348662654387	-0.998161037487647	-0.680713365582953	-0.592590765304841	-0.755540807923498	-0.0530121356612306	4.28487346052241	0.329348089663015
TRINITY_DN176754_c10_g1	-0.516899867498038	-0.516899867498038	-0.516899867498038	-0.516899867498038	-0.516899867498038	-0.516899867498038	-0.1472937974662	2.70002055835884	0.548672444095584
TRINITY_DN205172_c0_g1	-0.466162820117697	-0.466162820117697	-0.466162820117697	-0.466162820117697	-0.466162820117697	-0.466162820117697	0.144537242017068	1.80884422738217	0.843595451306939
TRINITY_DN197799_c7_g2	-1.04386489131512	-1.06150915984432	-0.854584957228002	-0.844367527546516	-0.389664085045343	-1.34720728580245	-0.222217515823784	5.50655138473912	0.256864037866413
TRINITY_DN198026_c2_g3	-0.756438542595715	-0.756438542595715	-0.756438542595715	-0.756438542595715	-0.756438542595715	-0.756438542595715	1.93977789146068	0.0158694323626887	2.58298393175092
TRINITY_DN158715_c4_g2	-1.16382546364638	-1.16382546364638	-1.03949732864418	-1.08521562895001	-1.06352055785069	-1.16382546364638	6.08396916387097	-1.05948880383164	1.65522954634468
TRINITY_DN20615_c0_g1	-0.545637193487454	-0.545637193487454	-0.545637193487454	-0.545637193487454	-0.545637193487454	-0.545637193487454	1.61818353300296	1.70865449283476	-0.0530148649130078
TRINITY_DN193675_c1_g4	1.16797062524187	0.644198515565651	-0.374822421235342	0.604548078403903	0.607706442538252	0.56284746252139	-1.07081623434524	-1.07081623434524	-1.07081623434524
TRINITY_DN121726_c0_g1	-0.56424878564313	-0.56424878564313	-0.56424878564313	-0.56424878564313	-0.56424878564313	-0.56424878564313	2.264788903026	1.1232598750776	-0.00255606424482124
TRINITY_DN158309_c2_g2	-1.07721894794332	-0.598239732294258	-1.58320077197668	-0.973228216685784	-0.136680820368289	-1.1018026496155	0.590695280750843	4.49326276218367	0.386413095949317
TRINITY_DN182272_c0_g1	-0.828851508772982	-0.704829182220038	-0.103358699050725	-0.458051904865709	-1.05521720455938	-0.995209895195102	0.720114060031969	2.02534827674429	1.40005605788768
TRINITY_DN186120_c1_g1	-1.08856849071834	-1.08856849071834	-1.08856849071834	-1.08856849071834	-1.08856849071834	-1.08856849071834	3.36567321734582	-1.08856849071834	4.25430621768258
TRINITY_DN183857_c0_g1	-0.978274815646126	-0.978274815646126	-0.978274815646126	-0.978274815646126	-0.978274815646126	-0.978274815646126	2.33642171001016	1.65910357922617	1.87412360464043
TRINITY_DN153497_c0_g3	-0.599674805136589	-0.599674805136589	-0.599674805136589	-0.599674805136589	-0.599674805136589	-0.599674805136589	1.00487101123212	2.53750079611145	0.0556770234759649
TRINITY_DN198090_c0_g1	-0.611042353363797	-0.611042353363797	-0.611042353363797	-0.611042353363797	-0.611042353363797	-0.611042353363797	1.04842558372099	1.63384470575974	0.983983830702057
TRINITY_DN166968_c6_g5	3.51452816158691	2.089747882869	3.47916091565963	0.211156776317667	-1.08824474955309	-0.879951229366127	-2.44213258583799	-2.44213258583799	-2.44213258583799
TRINITY_DN163963_c7_g1	-1.86265548674	-0.740171480215005	-0.273045469787707	-0.998280326327845	-0.291003070830181	-0.769579652523174	1.40787902160455	3.50114495993432	0.0257115048850429
TRINITY_DN156613_c4_g5	-1.49864705620087	-1.49864705620087	-1.40103625957445	-1.37962295305859	-1.35068917481377	-1.49864705620087	3.3920428214844	-1.49864705620087	6.73389379076588
TRINITY_DN114252_c0_g1	-1.17988557943095	-1.17988557943095	-1.17988557943095	-1.17988557943095	-1.17988557943095	-1.17988557943095	2.74459441292807	-1.17988557943095	5.51460464308856
TRINITY_DN173105_c4_g1	-0.769695651381224	-0.769695651381224	-0.769695651381224	-0.769695651381224	-0.769695651381224	-0.769695651381224	0.687635974103789	2.60701147502576	1.3235264591578
TRINITY_DN165120_c1_g1	-0.437606058345281	-0.954437559380851	-1.13262611773081	-1.23643012291853	-1.49946452875232	-0.915418315798322	8.74314024539212	-1.29008543505013	-1.27707210741587
TRINITY_DN160198_c10_g1	-0.664803985595986	-0.664803985595986	-0.664803985595986	-0.664803985595986	-0.664803985595986	-0.664803985595986	1.37749014061018	0.0524063134236101	2.55892745954212
TRINITY_DN160277_c3_g3	-1.516713222501	-1.30334237328806	-1.48215600046463	-0.832642576766915	-1.82125923916012	-1.92767613150382	10.2161520835689	-1.06477282844234	-0.267589711442025
TRINITY_DN19554_c0_g1	-0.476247023513903	-0.476247023513903	-0.476247023513903	-0.476247023513903	-0.476247023513903	-0.476247023513903	1.81358744166361	0.916070399264857	0.127824300154957
TRINITY_DN196085_c1_g2	-0.527791838521569	-0.527791838521569	-0.527791838521569	-0.527791838521569	-0.527791838521569	-0.527791838521569	1.37717388016246	1.7635170213074	0.0260601296595566
TRINITY_DN173188_c0_g1	-0.62890961889923	-0.872798180652357	-1.38428079688594	-1.06496735720799	-0.660196494016465	-0.529702240955805	0.54982017018758	-0.0441816074172554	4.63521612584746
TRINITY_DN194412_c1_g1	-0.274276921931463	-0.753216515460288	-0.642635495202708	-0.122392769501435	-1.4606490342928	-1.62382299374403	0.129716824957692	4.54311013105746	0.204166774117573
TRINITY_DN176132_c4_g1	-0.485426525875021	-0.485426525875021	-0.485426525875021	-0.485426525875021	-0.485426525875021	-0.485426525875021	0.635588875086345	1.35694896233127	0.920021317832514
TRINITY_DN172325_c5_g5	-1.65201294857478	0.310657632686464	-1.43145597065642	-0.695019417581906	-0.338222600316939	-0.856667354176844	-0.839604285706687	4.78810595011067	0.714218994216434
TRINITY_DN165671_c0_g1	-0.80462539020938	-0.956484206936385	-0.699473588730361	-0.651973165126432	-0.589113141287855	-0.68505853084345	0.143820698859301	4.32439789227798	-0.0814905680034171
TRINITY_DN193386_c0_g3	-0.297514068686339	-0.675946815198523	-0.502267015599874	-0.462812361723171	-0.579764576757418	-0.880505943447652	-0.549390927713899	4.13637989683837	-0.188178187711497
TRINITY_DN175660_c1_g1	-0.636872820337409	-0.636872820337409	-0.636872820337409	-0.636872820337409	-0.636872820337409	-0.636872820337409	2.57242456982884	-0.636872820337409	1.88568517253303
TRINITY_DN193180_c12_g1	-0.831301521363774	-0.831301521363774	-0.831301521363774	-0.831301521363774	-0.831301521363774	-0.831301521363774	-0.122010885640417	4.46603665223805	0.643783361585008
TRINITY_DN156894_c0_g4	-1.10683553568353	-0.363879348693603	-2.25221497315323	-0.414423613311726	0.00230538304469796	-1.89397199242704	-0.294240480590157	5.42168181804788	0.901578742766717
TRINITY_DN35667_c0_g1	-0.533066932953345	-0.533066932953345	-0.533066932953345	-0.533066932953345	-0.533066932953345	-0.533066932953345	1.58063356621138	1.61976547173608	-0.00199744022739057
TRINITY_DN133590_c0_g1	-0.662308103391818	-0.662308103391818	-0.662308103391818	-0.662308103391818	-0.662308103391818	-0.662308103391818	-0.340380008504456	3.85817700629413	0.456051622561239
TRINITY_DN81070_c0_g1	-0.48345443880209	-0.48345443880209	-0.48345443880209	-0.48345443880209	-0.48345443880209	-0.48345443880209	0.907763368800808	1.8676084601383	0.125354803873434
TRINITY_DN190905_c1_g2	-0.603802356104195	-0.657909761443646	-0.79410114773079	-0.331525259688585	-0.79410114773079	-0.79410114773079	-0.136003942379418	3.84906238217264	0.262482380635578
TRINITY_DN178281_c4_g1	-0.641218523754515	-0.641218523754515	-0.641218523754515	-0.641218523754515	-0.641218523754515	-0.641218523754515	0.450988914342573	3.4240090990211	-0.0276868708365879
TRINITY_DN178551_c2_g3	-0.872718481471734	-1.00759653581485	-0.682210121155073	-1.00759653581485	-1.00759653581485	-1.00759653581485	2.21736982918543	1.22904914553842	2.13889577116234
TRINITY_DN236344_c0_g1	-0.484425970744706	-0.484425970744706	-0.484425970744706	-0.484425970744706	-0.484425970744706	-0.484425970744706	1.83114025957424	1.06005941549138	0.015356149402606
TRINITY_DN162197_c4_g5	-1.15268855886419	-1.15268855886419	-1.15268855886419	-1.15268855886419	-1.15268855886419	-1.15268855886419	-0.594910887469267	4.66391114767072	2.8471310929837
TRINITY_DN165443_c6_g2	-0.721087225525381	-0.721087225525381	-0.721087225525381	-0.721087225525381	-0.721087225525381	-0.721087225525381	1.66130335734809	2.39644159846329	0.268778397340906
TRINITY_DN192743_c1_g1	-0.85091110106694	-0.630623268055415	-1.08479916124122	-0.955186423110747	-0.781456766753886	-0.670122380814331	-0.0711582505718307	4.41140750468227	0.632849846932098
TRINITY_DN197952_c8_g1	-0.988753208529981	-0.902273687804512	-1.03977721155445	-1.03977721155445	-0.969387883663049	-1.03977721155445	1.39771687925452	2.04564744469823	2.53638209070814
TRINITY_DN160642_c11_g2	-1.46889585862612	-1.2796640522074	-0.810591262130115	-2.08619434146696	-0.853533584676689	-0.508946805873814	10.0812561078269	-2.08619434146696	-0.987235861378795
TRINITY_DN176012_c0_g1	-0.819796203235178	-1.42671214506038	-1.42671214506038	-0.703372024809212	-0.472143574307389	-0.558815681067728	0.119750213106709	4.84661724150129	0.441184318932272
TRINITY_DN187291_c5_g2	-0.133581473791486	-1.80414211962674	-0.702097113040186	-1.31749266946732	0.0159989573867079	-1.70969552444448	5.81055898773918	-0.935366267362415	0.775817222606732
TRINITY_DN170741_c1_g1	-0.878955102591561	-1.25939966204586	-1.37297915591701	-0.31384744606824	-0.446219282304029	-0.359019528940497	-0.521491437959884	4.77160999225284	0.38030162357424
TRINITY_DN162568_c8_g2	-0.706367591741974	-0.532600524005268	-0.706367591741974	-0.706367591741974	-0.706367591741974	-0.706367591741974	3.25923201613531	1.16901931284448	-0.363812846264654
TRINITY_DN132100_c0_g1	-0.50326644111471	-0.50326644111471	-0.50326644111471	-0.50326644111471	-0.50326644111471	-0.50326644111471	0.663449003851712	1.40208445846625	0.954065184370303
TRINITY_DN171535_c2_g1	-0.511892548765674	-0.511892548765674	-0.511892548765674	-0.511892548765674	-0.511892548765674	-0.511892548765674	1.06632161670678	1.435586597201	0.569447078686265
TRINITY_DN213783_c0_g1	-0.888471900342803	-0.888471900342803	-0.455512493066697	-0.888471900342803	-0.888471900342803	-0.888471900342803	0.587650519537349	3.78293470906367	0.527286766179695
TRINITY_DN110464_c0_g1	-0.5765756502181	-0.5765756502181	-0.5765756502181	-0.5765756502181	-0.5765756502181	-0.5765756502181	0.494500511792859	2.94221124603562	0.0227421434801259
TRINITY_DN180661_c6_g1	-0.673197950424506	-0.673197950424506	-0.673197950424506	-0.673197950424506	-0.673197950424506	-0.673197950424506	0.767222770332261	1.74039613198467	1.53156880023011
TRINITY_DN186230_c2_g1	-0.491355284565563	-0.491355284565563	-0.491355284565563	-0.491355284565563	-0.491355284565563	-0.491355284565563	1.33157876346281	1.43616196163291	0.180390982297659
TRINITY_DN197323_c2_g3	-0.686180582175814	-0.686180582175814	-0.686180582175814	-0.488315190822076	-0.686180582175814	-0.686180582175814	0.493967278982615	3.91105260691032	-0.485801784191788
TRINITY_DN196649_c3_g1	-1.86689876196431	-1.39597150448918	-1.55191227649579	-1.50176616851178	-1.44143945719895	-1.86689876196431	-1.47953622112831	5.32722769889699	5.77719545285564
TRINITY_DN184128_c1_g3	-0.893955340380291	-0.0982304014970468	-1.25762247417147	-1.44524947734724	-0.231924936529159	-1.24288216672565	0.620713785031119	4.57672889174825	-0.027577880128518
TRINITY_DN77329_c0_g1	-1.28926221491237	-0.20344872066468	-1.29410185393888	-0.377419755920515	-0.0737885438440802	-1.24642087708509	-0.464754203539222	5.05879589054177	-0.10959972063693
TRINITY_DN165129_c6_g1	-0.561400434281999	-1.13567321067255	-1.30775034150409	-0.168611465481427	-0.515906280527216	-0.492111980187543	-0.990815235783459	5.21917874629266	-0.0469097978543851
