bleached_k4_01	bleached_44_01	bleached_k4_02	bleached_44_02	bleached_44_03	bleached_k4_03	non-bleached_k4_01	non-bleached_k4_02	non-bleached_44_01	non-bleached_k4_03	non-bleached_44_02	non-bleached_44_03
TRINITY_DN97616_c0_g1	-1.09379975778139	-1.29040680187621	-0.450447214386673	-1.03218941234019	-0.734590646814566	-1.08501428888652	-1.21864413257611	3.36259587326842	4.5183386200875	-0.368970471069907	-0.925274208423675	0.318402440799319
TRINITY_DN158623_c1_g1	-0.666252192631375	-0.567463739110573	-0.464009470916334	-0.433889482539999	-0.399720342561354	-0.618043099588755	-0.339290460008031	2.66669901388632	2.16077750353464	-0.338174254891701	-0.674680814701956	-0.325952660470878
TRINITY_DN164154_c2_g1	-1.26995045319489	-1.23554979996668	-1.12436741212454	-1.12059565823533	-0.648322826890971	-1.06880104301733	-1.32097445621936	3.21271347168013	4.01990821788106	-0.156188178076016	-0.636604527206349	1.34873266537027
TRINITY_DN175042_c4_g4	-0.800929237630097	-0.810616434972827	-0.79955064694623	-0.612427853414877	-0.485082640711403	-0.796797411299771	-0.597976697117337	3.14335589965701	3.20715118234027	-0.72699762031267	-0.695887087772639	-0.0242414518194346
TRINITY_DN180561_c12_g1	-1.18813374954905	-0.47311070826352	-0.802712731036303	-1.48335170985274	-0.854111883542948	-1.12363930207859	-1.08706336810719	3.8206729441865	4.61495228693064	0.103750336034225	-1.26665983079609	-0.260592283924923
TRINITY_DN191881_c0_g1	-0.641618696133647	-0.794947187045264	-0.680286204465143	-0.723800340081125	-0.82171409660805	-0.444657955972001	-0.286220272151193	2.06248501138227	2.44275486119345	-0.371645860377713	-0.29932726079267	0.558978001051083
TRINITY_DN180371_c7_g1	-0.848044379808766	-0.848044379808766	-0.848044379808766	-0.848044379808766	-0.848044379808766	-0.848044379808766	-0.318973079979654	4.19333003731055	3.758042460948	-0.848044379808766	-0.848044379808766	-0.848044379808766
TRINITY_DN135347_c0_g1	-0.977760225396711	-0.977760225396711	-0.822010992718767	-0.977760225396711	-0.572857103251581	-0.639763761881695	-0.977760225396711	3.33345222923832	3.60178199954019	-0.525691995172901	-0.797612364238283	0.333742890071558
TRINITY_DN252273_c0_g1	-0.443805923777787	-0.443805923777787	-0.443805923777787	-0.443805923777787	-0.443805923777787	-0.443805923777787	-0.443805923777787	1.39050077918512	1.10709474086974	-0.0443613591883296	-0.443805923777787	1.09721322935577
TRINITY_DN291687_c0_g1	-0.446320068571536	-0.446320068571536	-0.446320068571536	-0.446320068571536	-0.446320068571536	-0.446320068571536	-0.446320068571536	0.488762454747125	1.48043846341493	0.962935078113301	-0.446320068571536	0.638424552296932
TRINITY_DN163650_c13_g1	-0.773670798203573	-0.773670798203573	-0.559545992850726	-0.773670798203573	-0.633546574294503	-0.773670798203573	-0.773670798203573	2.80466415047803	2.82838218865952	-0.344992388255343	-0.31528879404756	0.0886814013284467
TRINITY_DN190310_c3_g4	-1.77450198473089	-1.63677389952967	-0.916520989603319	-1.02842486134332	-0.126698610439504	-1.42419850502881	-1.47147192343616	4.90971824634442	4.48353156134312	-0.50797212850262	-0.702231698240729	0.195544793167481
TRINITY_DN192013_c3_g4	-0.746386598521091	-0.800193042216885	-0.691835864126466	-0.800193042216885	-0.538361383464748	-0.743609513850517	-0.725687605853255	2.26692935074928	3.02488021862064	-0.577388481171623	-0.392024671508778	0.723870633560326
TRINITY_DN179745_c2_g1	-1.08211259922251	-0.891125982252372	-1.08078720175595	-1.06891310146765	-0.545693950459395	-0.999650439030541	-1.16114681840227	4.07605153770958	3.73886409339873	-0.672721663084812	-1.10752930275236	0.794765427319565
TRINITY_DN71922_c0_g1	-0.350735701764786	-0.350735701764786	-0.350735701764786	-0.350735701764786	-0.350735701764786	-0.350735701764786	-0.010458296998532	0.674293092726736	0.00315213452012114	0.840826948935969	0.947336033169209	-0.350735701764786
TRINITY_DN175467_c2_g4	-0.960068122332739	-0.738389023651559	-0.935321459997053	-0.92188958519151	-0.483045194109971	-1.16920952017133	-1.16920952017133	4.09089143106119	3.08614013752366	-0.769764955581873	-0.411332860423434	0.38119867304595
TRINITY_DN192347_c2_g1	-1.69087144681518	-0.477168032618408	-1.64280683362243	-2.36352307614356	-1.52921637318066	-1.45663248053505	-2.06956409711487	5.37136263695506	5.98955756916501	-0.808688680249371	-1.81262241149604	2.49017322565549
TRINITY_DN166540_c6_g3	-0.738858258084452	-0.857882361226726	-0.857882361226726	-0.857882361226726	-0.857882361226726	-0.857882361226726	-0.857882361226726	3.31067945106961	3.49204901213339	-0.752204283332189	-0.857882361226726	0.693510606800728
TRINITY_DN167861_c8_g2	-0.399135228380048	-0.742827297559067	-0.657402641306389	-0.742827297559067	-0.584490270391966	-0.742827297559067	-0.742827297559067	2.8007923108392	2.88220934870937	-0.262562175504604	-0.642522391763381	-0.165579761965916
TRINITY_DN184173_c1_g1	-0.8121666789313	-0.772600930993293	-0.831662854557098	-0.79156620933704	-0.119301300508984	-0.872905836788979	-0.711985648607876	2.47178065567654	3.2385428616987	-0.719749048727558	-0.826065582586007	0.747680573662899
TRINITY_DN189481_c1_g2	-0.535145581515422	-0.390492226383416	-0.495579833577416	-0.3967620973595	-0.55604447484131	-0.56307859428986	-0.437547712206	1.79753146109844	2.09654245871661	-0.342500503573027	-0.386743341534509	0.20982044546541
TRINITY_DN188943_c0_g2	-0.551725813998942	-0.551725813998942	-0.551725813998942	-0.551725813998942	-0.415534427711798	-0.439359290926379	-0.204627143376674	2.20316168816453	2.14849193398387	-0.286288917949844	-0.551725813998942	-0.24721477218899
TRINITY_DN190805_c2_g4	-0.41792049760249	-0.41792049760249	-0.41792049760249	-0.41792049760249	-0.41792049760249	-0.41792049760249	-0.328422346763388	2.44264508245552	1.35818349047067	-0.206285244275341	-0.41792049760249	-0.34067749867003
TRINITY_DN182143_c0_g2	-1.00829972639782	-0.642047462698259	-0.773185406021465	-0.458384172775867	-0.716696168367258	-0.660067307158551	-0.921515960255756	3.11362743498284	3.05710025108093	-0.710814810687248	-0.912037873339419	0.632321201637875
TRINITY_DN196853_c2_g1	-0.66146150761152	-0.481313646453091	-0.66146150761152	-0.585586640636392	-0.66146150761152	-0.602106229995099	-0.617417174905499	2.54142632585862	2.53530288992632	-0.520028716682225	-0.66146150761152	0.375569223333447
TRINITY_DN183917_c0_g1	-1.10306604305079	-0.677370062273221	-0.88347089848189	-1.03734186082795	-1.3418529026379	-1.3418529026379	-1.16043226235776	3.56647966714452	4.49237794153869	-0.254390061387564	-0.779183076535201	0.520102461506966
TRINITY_DN167530_c3_g2	-1.93991145212808	-2.74332995962652	-1.14965813549885	-1.3443513944882	0.241852775163113	-3.06903023718251	-2.26672813126593	6.6232652183196	5.69291447027432	1.57584377323883	-2.78385963280538	1.1629927059996
TRINITY_DN179313_c0_g3	-0.562976733786148	-0.562976733786148	-0.562976733786148	-0.562976733786148	-0.47483513691713	-0.357584220796463	-0.16353216919669	1.77843979069257	2.2731493844488	-0.337701803916578	-0.562976733786148	0.0969478246162305
TRINITY_DN7073_c0_g1	-1.19132511144474	-0.562784792181977	-1.11271527674837	-1.04076543486936	-1.19132511144474	-1.07230100830246	-0.638456240433434	4.36357066397427	3.67513782700859	-0.408078014066621	-1.19132511144474	0.370367609953572
TRINITY_DN164649_c0_g1	-0.467812764251038	0.888894488684343	0.536508841699055	-0.467812764251038	0.209357174567207	2.1077416090577	-0.467812764251038	-0.467812764251038	-0.467812764251038	-0.467812764251038	-0.467812764251038	-0.467812764251038
TRINITY_DN157944_c0_g1	-0.671413001743521	-0.72382889589466	-0.429869916865965	-0.518436382904975	-0.468026059291942	-0.72382889589466	-0.616810646012539	2.4712036691168	2.80536737210473	-0.632975465443546	-0.603476955529438	0.112095178359715
TRINITY_DN171457_c6_g2	-0.205956527132392	-1.57221765294253	-0.110161675574156	-0.797580948069649	-0.720715890198053	-0.642791781274942	-0.288004773954466	2.70494249720623	2.68747408935098	-0.0286076678574281	-1.09729230854607	0.0709126389924775
TRINITY_DN189903_c3_g5	-0.840863896604756	-0.909095116328745	-0.838397750635197	-0.936526088343856	-0.121280380666786	-0.990263959499198	-1.00125597488947	2.97054032775612	3.24412857582127	-0.379078138134433	-0.793518371811334	0.595610773336379
TRINITY_DN183741_c4_g3	-0.568338042166842	-0.568338042166842	-0.568338042166842	-0.568338042166842	-0.568338042166842	-0.568338042166842	0.742583693063502	1.69409511546451	1.16588382405394	0.944141704752791	-0.568338042166842	-0.568338042166842
TRINITY_DN192764_c10_g1	-1.03784510595989	-0.592636688697662	-0.720074636546179	-1.19100189402131	-0.932784504485288	-0.601238407036329	-0.882990579469129	3.6374773680719	3.49269456028521	-0.71177133281497	-0.851864509101721	0.392035729775358
TRINITY_DN186540_c6_g3	-0.743871014948051	-0.912513050506891	-0.724745303460866	-0.833903215810524	-0.45203258046688	-0.850391338599093	-0.794818007837136	3.62397507999439	2.69013385799848	-0.673726190919774	-0.697145078303411	0.369036842859751
TRINITY_DN261205_c0_g1	-0.460241130124751	-1.14640545618611	-0.545184370601164	-0.456659017692554	-0.570125198564754	-0.504859427098586	0.630961653264303	2.07469826918177	1.95322639382835	-0.144243035035489	-0.766784494130402	-0.0643841868406076
TRINITY_DN121608_c0_g1	-0.724787035789816	-0.724787035789816	-0.680742703083794	-0.724787035789816	-0.521899202319672	-0.62179304246649	-0.553580208371673	2.63290571269852	3.27395005344534	-0.560000757646476	-0.673763032765349	-0.120715712120955
TRINITY_DN192632_c2_g1	-0.457661256914763	-0.397848528353733	-0.68246346477304	-1.23030548401009	-0.45438165777367	-0.499635950513614	-0.0339490662140389	2.50281265898682	2.62690161610864	-0.692474199111837	-0.828510274153819	0.147515606723149
TRINITY_DN82248_c0_g1	-0.818234320535439	-0.818234320535439	-0.721972467477035	-0.721972467477035	-0.639360362365643	-0.671579098415974	-0.542035455503197	3.04382026269003	2.93697374490918	-0.63808645937701	-0.761650792169071	0.35233173625663
TRINITY_DN163896_c10_g2	-0.851983132907272	-0.590151474155135	-0.814952401962305	-0.705327910787807	-0.466828236022928	-0.683341097348433	-0.776108265932144	3.3060306736825	3.15260814406904	-0.851983132907272	-0.809338795498778	0.0913756297705384
TRINITY_DN10624_c0_g1	-0.637310309056861	-0.583771882165688	-0.50701468318165	-0.60895507168287	-0.612971858614263	-0.474980855541937	-0.311569161058299	2.95626261639921	2.28549186074898	-0.390962572332753	-0.7186499365088	-0.395568147005067
TRINITY_DN198117_c2_g1	-0.553565014922373	-0.553565014922373	-0.553565014922373	-0.553565014922373	-0.553565014922373	-0.553565014922373	-0.553565014922373	3.67832814672296	0.823280999093947	-0.261961456891809	-0.553565014922373	0.188872430453892
TRINITY_DN190910_c3_g2	-0.862313705015507	-0.763233931307505	-0.915237024752555	-0.835220044133232	-0.758136063667826	-0.827190180875405	-0.915237024752555	3.46214201873599	3.93144907098519	-0.871917987072604	-0.831199525857549	0.186094397713552
TRINITY_DN174036_c2_g3	-2.19552346385876	0.251240031821191	-1.90875365538265	-1.69822594461902	-1.05423229640573	-2.21998479995874	-2.14312534599614	4.74854411102713	6.01291345056444	-1.42026245494812	-1.89372132537129	3.52113169312768
TRINITY_DN160959_c0_g1	-1.05662706671871	-1.05662706671871	-0.752116024908752	-1.05662706671871	-1.05662706671871	-1.05662706671871	-1.05662706671871	3.71805458665455	2.7977676110344	-0.134429218322338	-0.709528396096437	1.42001384195082
TRINITY_DN192644_c9_g6	-0.757282549662949	-0.583515481926242	-0.757282549662949	-0.757282549662949	-0.497859397381534	-0.593783817380069	-0.720251818717982	3.30077413351173	2.61622646585506	-0.66507511156586	-0.6745799603327	0.0899126369264462
TRINITY_DN185476_c0_g2	-0.468947729692568	-0.468947729692568	-0.468947729692568	-0.468947729692568	-0.468947729692568	-0.468947729692568	-0.468947729692568	2.11913722884141	1.96427881859733	-0.468947729692568	-0.216774316490541	-0.115059893407661
TRINITY_DN191755_c4_g2	-2.04805872817597	-0.917906993234773	-1.01504965449099	-0.189667403740467	0.200077563885122	-0.995473245232685	-2.76662905438699	3.02723780393593	4.50240239911293	0.125534827958582	-1.13211638117831	1.20964886554762
TRINITY_DN166353_c5_g2	-0.325799276073474	-0.325799276073474	-0.325799276073474	-0.325799276073474	-0.325799276073474	-0.325799276073474	1.23540464469645	-0.325799276073474	0.197260785721776	0.308329281451567	0.6713124446017	-0.131712223957172
TRINITY_DN170231_c3_g1	-0.927723726059197	-0.572458447297722	-0.830375611746047	-1.22872598209201	-0.554265330531753	-0.914899685701614	-1.11103093942226	4.13899453130944	3.31229317104155	-0.631313994537362	-0.585331528612119	-0.0951624563509057
TRINITY_DN119453_c0_g1	-1.19072413860694	-0.958063381816661	-0.996637086490634	-1.19072413860694	-0.698101810032491	-1.19072413860694	-0.985331625617252	3.7691850871868	4.22249757861956	-1.06243073759712	-0.965449208737367	1.24650360030597
TRINITY_DN205638_c0_g1	-1.21355081164051	-0.813857727965918	-1.02705725169145	-1.33390275200574	-0.798845157110893	-0.984537474411523	-1.1652607164469	3.91565636180528	4.60844753479591	-0.866101595517329	-1.33390275200574	1.01291234219481
TRINITY_DN194646_c3_g2	-1.96124584095374	-0.907027566165203	-0.905536408367449	-1.67211480333546	-0.796493649072159	-1.97057029378494	-1.67042546468706	4.53473219039729	5.95067902517825	-1.21030332271018	-1.70892242822211	2.31722856172275
TRINITY_DN172627_c3_g6	-0.506680847213625	-0.506680847213625	-0.506680847213625	-0.506680847213625	-0.506680847213625	-0.506680847213625	-0.506680847213625	1.46454079464088	2.62655385914352	-0.506680847213625	-0.0985124765055186	0.0608646004301218
TRINITY_DN169563_c5_g1	-0.360724822330771	-0.426343609876212	-0.389817733851097	-0.310550254613247	-0.106883770579599	-0.424974179264714	-0.17661448396931	1.35274745996267	1.28491072818717	-0.0403685761998305	-0.333491118501327	-0.067889638963735
TRINITY_DN185160_c1_g5	-0.764798118594556	-0.691663413964341	-0.517478183614736	-0.705442840978135	-0.764798118594556	-0.673944688143442	-0.764798118594556	2.7360039344626	3.88337967713026	-0.688923251619428	-0.730582403256643	-0.316954474232471
TRINITY_DN258661_c0_g1	-1.43709707840746	-1.43709707840746	-1.17646917028076	-1.43709707840746	-0.388163433209539	-1.06414498049563	-1.43709707840746	4.06548812403998	3.88176202756119	0.269101909022315	-0.680073831900002	0.840887668892303
TRINITY_DN149914_c0_g1	-0.584636694105098	-0.0098291086294906	-0.302579502078961	-0.864110908769678	-1.69072582816969	-0.570693012358583	-0.222274204208267	3.12389962038592	2.02960603165055	-0.0967433221244085	-0.909603765329896	0.097690693737591
TRINITY_DN166839_c1_g2	-1.29061103786819	-0.562514976824235	-1.42462838583988	-1.12172059727401	-0.845636254435245	-1.46082693457127	-1.37814659743508	4.77650233166643	4.30430345551705	-0.787016087999026	-1.39931729731069	1.18961238237416
TRINITY_DN189282_c0_g3	-0.547196608057983	-0.344402754198645	-0.534608786689624	-0.533216895562952	-0.488021993087668	-0.505657412993495	-0.299934663755966	2.02978350754878	1.75891168424062	-0.229488979488815	-0.555649923498376	0.249482825544127
TRINITY_DN164205_c2_g1	0.733190335211583	0.591194763076247	-0.0183457603655749	0.948673610571479	-0.0437378485531935	-0.0934908837502929	-0.352914036031708	-0.352914036031708	-0.352914036031708	-0.352914036031708	-0.352914036031708	-0.352914036031708
TRINITY_DN185478_c1_g1	-0.634681248249045	-0.634681248249045	-0.634681248249045	-0.634681248249045	-0.634681248249045	-0.634681248249045	-0.53303117215461	3.15619502681837	2.46747294352493	-0.398341709080672	-0.634681248249045	-0.249526351364701
TRINITY_DN153773_c2_g1	-0.593930468496477	-0.593930468496477	-0.412509828216335	-0.593930468496477	-0.593930468496477	-0.593930468496477	-0.403631676869882	2.04089509928814	3.10406569752457	-0.363727455130055	-0.485573290406058	-0.509866203708002
TRINITY_DN183191_c1_g3	-0.648592602157045	-0.390375212621027	-0.611561871212078	-0.43571203581266	-0.51108907840711	-0.590622533519715	-0.309455217237459	2.47804992896112	1.89910398915991	-0.383155706107946	-0.524264467154843	0.0276748061088449
TRINITY_DN181721_c1_g4	-0.87828540771005	-0.87828540771005	-0.786077969612962	-0.87828540771005	-0.705797892199916	-0.87828540771005	-0.830049222057203	3.02311250402161	3.28818903243232	-0.87828540771005	0.543947592972997	-0.14189700700659
TRINITY_DN72204_c0_g1	-0.663643666036805	-0.554836141544073	-0.615617998631249	-0.583586450679835	-0.423816651364337	-0.711879851689653	-0.459706438487626	1.90729836436942	3.01549608690524	-0.40503435137537	-0.674849120744686	0.170176219278973
TRINITY_DN173595_c0_g1	-0.541153458027237	-0.594959901723031	-0.521825197092816	-0.594959901723031	-0.524570573831633	-0.594959901723031	-0.594959901723031	2.15242749792969	2.716252552912	-0.548119647520059	-0.552315564314537	0.199143996836717
TRINITY_DN170032_c5_g1	-1.03366580327077	-0.714047869070613	-0.890925631154692	-0.774242650989359	-0.210731755242403	-1.03366580327077	-0.618989022843888	3.65641600271278	3.02966455753618	-0.852245162990632	-0.867593127324068	0.310026265908245
TRINITY_DN172906_c0_g1	-2.11964676489282	-0.999448341442723	-1.01904696070845	-1.47959593712012	0.0206122086067695	-2.14298794692765	-1.75477206035207	4.96759297888318	5.57795356493642	-0.275024792870916	-1.38060684248875	0.604970894377125
TRINITY_DN166705_c2_g3	-0.533587898497516	-0.383028221922135	-0.471466186589719	-0.533587898497516	-0.533587898497516	-0.533587898497516	-0.533587898497516	2.52351573864366	1.56772600258878	-0.1038380476973	-0.460453193867301	-0.00451659866840493
TRINITY_DN176129_c3_g3	-0.714053325092781	-0.518705726770561	-0.714053325092781	-0.631350735762531	-0.635443490396414	-0.714053325092781	-0.631350735762531	3.00841269937831	2.93326118445435	-0.465518488954102	-0.714053325092781	-0.203091405815401
TRINITY_DN46965_c0_g1	-0.671105873277449	-0.542812472267632	-0.566769213462714	-0.469472012107799	-0.671105873277449	-0.58976624582551	-0.671105873277449	2.36803252062951	3.22729598671474	-0.416511830244308	-0.552081770135174	-0.444597343468769
TRINITY_DN168760_c6_g3	-0.572419100993372	-0.572419100993372	-0.572419100993372	-0.572419100993372	-0.572419100993372	-0.572419100993372	1.02689869270485	-0.572419100993372	0.663307958844687	0.806092522260358	0.824836244601056	0.685798288542646
TRINITY_DN174624_c3_g2	-0.784352476780828	-0.784352476780828	-0.51412256954283	-0.73890950601966	-0.609306990669914	-0.616994549042313	-0.645538007878546	2.85186610209453	3.21113204209668	-0.592789826080072	-0.606753547453094	-0.169878193943127
TRINITY_DN176167_c4_g1	-0.591460244688186	-0.492501764600017	-0.51148486796759	-0.591460244688186	-0.514217245755725	-0.527957302382028	-0.493849448061763	1.89061357560376	2.96484653953679	-0.438303456626765	-0.508757655357936	-0.185467885012349
TRINITY_DN53714_c0_g1	-0.453532798424226	0.958977772825579	0.161883498838644	0.535606208944007	0.927750574079558	0.590511534281795	-0.453532798424226	-0.453532798424226	-0.453532798424226	-0.453532798424226	-0.453532798424226	-0.453532798424226
TRINITY_DN178069_c2_g1	-1.05056669722665	-0.893874087097965	-1.10759764226303	-0.843594008955163	-0.711296705565768	-0.887867020650092	-1.29625920628692	3.69875968032584	3.69209132992419	-0.387248558804036	-1.21630390170553	1.00375681830512
TRINITY_DN178030_c6_g1	-1.0762084997239	-0.609941764892823	-1.1074987276044	-0.920710568916866	-0.821497141300034	-1.17651340551958	-0.737156227045327	3.40538010628286	2.91603233602398	-0.585791635509742	-1.09653802879899	1.81044355700482
TRINITY_DN162202_c9_g1	-1.3940948676589	-0.80128051866291	-0.610280787837709	-1.57504507899345	-1.41407315978383	-1.24777168328621	-1.02953160811517	3.56116774748739	5.05821178504713	-0.889095776362082	-1.11415368583022	1.45594763399598
TRINITY_DN193005_c8_g1	-0.620367976320813	-0.748661377330631	-0.423274962670857	-0.659163226491528	-0.663236721077953	-0.321055204548732	-0.615097851589525	2.6164712161219	2.52917463085452	-0.5308102805195	-0.599402011831008	0.035423765404126
TRINITY_DN73497_c0_g1	-1.35113868666169	-1.26085356069562	-1.06854686554847	-1.68342945648073	-0.52172419403399	-1.39998204618021	-1.39601314397726	4.64037183698051	3.88717699545059	0.199480024236065	-1.45569147876649	1.41035057567729
TRINITY_DN180271_c2_g1	-0.827153971656088	-0.576374717728936	-0.744164606985056	-0.91665212249519	-0.508483751787084	-0.552640068936576	-0.827153971656088	2.86701405841264	3.13897738585085	-0.426081992048989	-0.91665212249519	0.289365881525705
TRINITY_DN189492_c1_g2	-0.563575721608757	-0.563575721608757	-0.529360006270844	-0.493186393717359	-0.497314279340036	-0.563575721608757	-0.527951811878036	2.18531482103716	2.63821494571733	-0.519531388902736	-0.563575721608757	-0.00188300021044829
TRINITY_DN173105_c4_g4	-1.44327620163445	-1.17304629439646	-0.984894197478441	-1.12250272468858	-1.33224488924571	-1.35242277118334	0.131067552285558	4.1870418946826	4.46788805313072	-0.589679695431942	-1.44327620163445	0.655345475594501
TRINITY_DN101885_c0_g1	-0.863514936365943	-0.863514936365943	-0.745819893696189	-0.745819893696189	-0.646904867623502	-0.863514936365943	-0.801393224458146	3.48159752776968	3.33167515389991	-0.577816810407818	-0.664392294352343	-0.040580888337572
TRINITY_DN194109_c5_g6	-0.437996312419719	-0.437996312419719	-0.437996312419719	-0.437996312419719	-0.437996312419719	-0.437996312419719	-0.437996312419719	2.2168974450536	1.29188269970622	0.0370885705290641	-0.275786276105412	-0.204108252245441
TRINITY_DN195111_c2_g1	-0.462037098128376	-0.462037098128376	-0.462037098128376	-0.462037098128376	-0.462037098128376	-0.462037098128376	-0.399915386220579	1.25911678887992	2.68689700639796	-0.240469309589967	-0.462037098128376	-0.0713694125687087
TRINITY_DN194456_c7_g2	-0.0219319777978682	-0.917254161230456	-1.07675600254239	-1.35737200240278	-0.83246922667929	-0.945732351916469	-1.05557659675969	3.19166573864448	3.28717513328596	-0.692005688308903	-1.43990676015626	1.86016389586367
TRINITY_DN181567_c3_g2	-1.16552390513926	-0.707082808367784	-1.09876982036925	-1.70852478254169	-1.45151416433567	-1.70852478254169	-1.70852478254169	4.98050874108136	5.22454027390972	-0.47402346197948	-1.25224430103097	1.0696837938564
TRINITY_DN192949_c2_g2	-1.24850219089402	-1.04060933925268	-1.11231080460687	-0.925420401390284	-1.24850219089402	-1.24850219089402	-1.1753674862638	2.35188651343675	-0.639692948218493	-0.918517541135596	2.92925617867711	4.27628240143593
TRINITY_DN193752_c1_g2	-1.26004506635576	-1.45614074398398	-1.16550393085114	-1.51826245589178	-1.04110324470514	-0.414596973126083	-0.905674049193061	5.10789921277104	4.32353459118132	-0.0108483568763387	-0.671067269302384	-0.988191713666695
TRINITY_DN193892_c1_g1	-0.529361978707989	-0.529361978707989	-0.529361978707989	-0.529361978707989	-0.529361978707989	-0.529361978707989	-0.529361978707989	2.17484601624632	2.53844880508163	-0.42100480061757	-0.529361978707989	-0.0573941910464731
TRINITY_DN207994_c0_g1	-0.813303444996649	-0.813303444996649	-0.813303444996649	-0.813303444996649	-0.813303444996649	-0.813303444996649	-0.438124965407036	2.91679302059882	3.55063854591276	-0.813303444996649	-0.813303444996649	0.477120958868651
TRINITY_DN179662_c1_g6	-0.611340501494155	-0.611340501494155	-0.611340501494155	-0.611340501494155	-0.611340501494155	-0.341110594256157	-0.413475110140417	1.68026305653641	2.21118571754468	-0.1858811967288	-0.395972529290675	0.501693163805737
TRINITY_DN182206_c6_g1	-1.24313410028292	-0.827106079138264	-1.28332319039862	-1.37010695654069	-0.028690432061967	-0.7138394217464	-0.960851809855852	3.89667958415421	3.8767951197675	-0.454012533602331	-0.640662949707026	-0.251747230587632
TRINITY_DN189102_c1_g2	-1.6175864848076	-0.0495543800363178	-1.22912138752444	-1.35936909527158	-1.36541307160557	-1.40844508696901	-0.885534411507308	4.40817321996261	4.92926168465695	-0.48468067279609	-1.16974284044551	0.232012526343855
TRINITY_DN187546_c3_g5	-1.03446350410363	-1.03446350410363	-0.889112118531009	-1.03446350410363	-0.777452885897605	-0.6339255745199	-1.03446350410363	3.70132942388168	3.95353943340443	-0.408725442194981	-0.713690027157759	-0.094108792570336
TRINITY_DN178114_c0_g4	-0.657958874874284	-0.498329689053056	-0.576619247422345	-0.590320157998921	-0.446323621547134	-0.632221313460676	-0.640749584842061	2.44419531689969	2.68885621932626	-0.533630739872082	-0.479084916704488	-0.0778133904509034
TRINITY_DN188075_c1_g1	-0.56464355720717	-0.768784273987395	-0.768784273987395	-0.628660050078324	-0.633906219644283	-0.768784273987395	-0.620826392600294	3.3418295315135	2.81629844631142	-0.588636412828967	-0.768784273987395	-0.0463182495163041
TRINITY_DN192312_c4_g1	-1.53480340156012	-0.491637417142689	-1.21900633485277	-1.56995200297859	-0.105062757463399	-1.83213950826509	-1.31868434919024	5.08437077758248	3.66408696575824	-0.845408109420603	-0.894954286632376	1.06319042416517
TRINITY_DN172965_c0_g12	-0.927711229210218	-0.806032672621966	-0.830100432583796	-0.781056007090753	-0.622032485967931	-0.742478974980057	-0.878080461485618	2.74720132369779	3.36874617816103	-0.437141098764017	-0.871127700843851	0.77981356168939
TRINITY_DN275818_c0_g1	-0.438132254510031	-0.438132254510031	-0.438132254510031	-0.438132254510031	-0.438132254510031	-0.438132254510031	0.892999667707171	1.20341377457749	-0.438132254510031	-0.438132254510031	0.643889014835471	0.764755578960112
TRINITY_DN191991_c0_g1	-1.06850388800612	-0.98128896800071	-0.827171648068635	-0.921707815432069	-0.236673999266247	-0.957680704162607	-0.750796259436955	3.45950979885719	3.25784244855603	-0.41094625655233	-0.868153210075113	0.305570501587575
TRINITY_DN162907_c1_g1	-1.65836600669607	-0.451714434362785	-1.79598996076795	-1.57757739034404	-0.964425344069773	-1.48924406402255	-1.91899391482277	5.72546807965905	5.23318950423228	-1.2608967094714	-1.31587204498277	1.47442228564878
TRINITY_DN170750_c2_g2	-1.39885873467438	-1.08619356111598	-0.808136964664534	-1.39885873467438	-1.39885873467438	-1.39885873467438	-0.196597751112373	4.41104441432871	4.15361056167591	-0.674645047917017	-1.39885873467438	1.19521202217716
TRINITY_DN183570_c2_g3	-0.803727572905221	-0.803727572905221	-0.683375632539999	-0.803727572905221	-0.803727572905221	-0.803727572905221	-0.675434171895404	2.9373078887665	2.91282441214407	-0.650570784843801	-0.803727572905221	0.981613725799961
TRINITY_DN186035_c3_g1	-0.863589275790588	-0.863589275790588	-0.863589275790588	-0.863589275790588	-0.863589275790588	-0.863589275790588	-0.280551651993924	2.84526010131459	3.06354866317792	-0.485077652536858	-0.863589275790588	0.901945470572389
TRINITY_DN171350_c8_g2	-0.787436130935988	-0.663934070788066	-0.708153726160131	-1.0335401408199	-0.870041408537025	-1.0335401408199	-0.939979964657567	3.65480809338045	3.95559886654833	-0.826896916836509	-1.0335401408199	0.286655680446221
TRINITY_DN17715_c0_g1	-0.599658139399639	-0.599658139399639	-0.599658139399639	-0.599658139399639	-0.599658139399639	-0.599658139399639	-0.599658139399639	2.42359721290066	2.1373795877153	-0.204595339882061	-0.599658139399639	0.440883654463208
TRINITY_DN184208_c1_g8	-1.14675393748792	-1.15508521207987	-0.70530716204718	-0.93587930786634	-1.16626895057255	-0.481022490474111	-0.993228648759953	4.49169239963317	3.95771151138608	-0.206109215104338	-1.09240871593961	-0.567340270687388
TRINITY_DN204397_c0_g1	-0.88497368959417	-1.1563993656871	-0.790147101987541	-0.812707296508086	-0.54569930355234	-1.1563993656871	-1.1563993656871	4.08505950558755	3.449213489015	-0.21229056657915	-0.562806559822509	-0.256450379497433
TRINITY_DN291770_c0_g1	-0.535679736260901	-0.535679736260901	-0.535679736260901	-0.535679736260901	-0.535679736260901	-0.535679736260901	-0.319069667518459	2.37831065641394	2.15875476761263	-0.535679736260901	-0.535679736260901	0.0674421335790958
