bleached_44_01	bleached_44_02	bleached_44_03	bleached_k4_01	bleached_k4_02	bleached_k4_03
TRINITY_GG_51191_c0_g1	-0.959020870031406	-0.959020870031406	-0.959020870031406	0.0878193841715668	1.63289785934427	1.15634536657838
TRINITY_GG_72521_c0_g1	-1.50658632014408	-1.50658632014408	-1.50658632014408	1.84518333188	1.36722687821501	1.30734875033724
TRINITY_GG_65826_c1_g2	0.390950782299175	1.01093141763287	1.45463601137598	-0.952172737102677	-0.952172737102677	-0.952172737102677
TRINITY_GG_78485_c0_g1	-1.44737252190309	-1.44737252190309	-1.44737252190309	1.10303567131419	1.88819648365366	1.35088541074141
TRINITY_GG_59518_c20_g1	-3.00828468758187	-3.00828468758187	-3.00828468758187	3.41379690292481	2.84471290003145	2.76634425978934
TRINITY_GG_45826_c1_g1	-0.894205973252927	-0.894205973252927	-0.894205973252927	0.522093332226952	1.41642498397766	0.744099603554165
TRINITY_GG_547_c37_g1	1.34001286650434	-0.281651116722684	1.93558904125035	-0.997983597010671	-0.997983597010671	-0.997983597010671
TRINITY_GG_3514_c0_g1	-1.04400958518733	-1.04400958518733	-1.04400958518733	1.538064636209	1.40224664470224	0.191717474650733
TRINITY_GG_54683_c19_g1	-0.811247820651373	-0.811247820651373	-0.811247820651373	0.860951198464393	0.503158686903447	1.06963357658628
TRINITY_GG_974_c33_g1	-1.02218611222038	-1.02218611222038	-1.02218611222038	0.785992971551088	1.25103136088311	1.02953400422695
TRINITY_GG_15124_c8_g1	0.34356437357	0.703878686508004	1.74330655297311	-0.930249871017037	-0.930249871017037	-0.930249871017037
TRINITY_GG_76233_c0_g1	2.51272848899998	0.140611831092987	1.98348648707164	-0.928675818118723	-1.589919677627	-2.11823131141888
TRINITY_GG_104163_c0_g1	-0.886264339167255	-0.886264339167255	-0.886264339167255	1.33034572957519	0.686140308223076	0.642306979703502
TRINITY_GG_55615_c2_g1	-0.853093333402019	-0.853093333402019	-0.853093333402019	0.486614174046578	0.90179416876145	1.17087165739803
TRINITY_GG_13580_c0_g1	-2.11994311032361	-2.11994311032361	-2.11994311032361	1.75288564921127	3.01440106122169	1.59254262053788
TRINITY_GG_91905_c2_g2	-0.91713828317713	-0.91713828317713	-0.91713828317713	0.92764906690193	0.918785791077245	0.904979991552215
TRINITY_GG_99414_c5_g1	-0.907947899059187	-0.907947899059187	-0.907947899059187	1.11566231612346	0.164500951010505	1.4436804300436
TRINITY_GG_5465_c1_g2	2.4013112748946	2.52188157543973	-0.902078573899224	-1.34037142547837	-1.34037142547837	-1.34037142547837
TRINITY_GG_74956_c0_g1	-1.31479110521699	-1.31479110521699	-1.31479110521699	1.04585409724322	2.46141818522043	0.437101033187318
TRINITY_GG_61775_c0_g1	2.26852662981019	2.29727963770006	1.60160820151634	-2.05032565318437	-2.09716590738734	-2.01992290845488
TRINITY_GG_58886_c49_g1	-1.33875459409028	-1.33875459409028	-1.33875459409028	1.7500654392083	0.627306661431306	1.63889168163123
TRINITY_GG_63659_c4_g1	-1.44514986051327	-1.7020915461321	-1.04073772171609	1.21231065793762	1.62207064234136	1.35359782808249
TRINITY_GG_87933_c2_g1	0.704360796834794	0.875310803677871	0.785112994706292	-0.788261531739652	-0.788261531739652	-0.788261531739652
TRINITY_GG_65313_c0_g1	-1.635976711203	-1.635976711203	-1.635976711203	3.06850797484763	0.923759813229983	0.915662345531387
TRINITY_GG_53857_c5_g1	-1.68694564843357	-1.16657031300495	-1.95991928361699	1.69021954911264	0.985226344684718	2.13798935125816
TRINITY_GG_99920_c12_g1	-1.14637402682397	-1.14637402682397	-1.14637402682397	0.695599092103209	1.15784494189239	1.58567804647632
TRINITY_GG_103206_c1_g1	-0.802177127869936	-0.802177127869936	-0.802177127869936	1.07202965800786	1.00311532773078	0.33138639787117
TRINITY_GG_226_c50_g1	0.567923934495157	1.42520228209385	1.22218768012427	-1.07177129890443	-1.07177129890443	-1.07177129890443
TRINITY_GG_34866_c1_g1	-1.08929082757929	-1.08929082757929	-1.08929082757929	0.594630153230033	0.434271128477721	2.23897120103012
TRINITY_GG_89464_c0_g1	-0.828182866708609	-0.828182866708609	-0.828182866708609	1.40048192810833	0.709361705255965	0.374704966761534
TRINITY_GG_76395_c0_g1	2.45869709254855	0.101382683754641	1.37980251371354	-1.31329409667225	-1.31329409667225	-1.31329409667225
TRINITY_GG_6798_c26_g1	0.656102588229274	0.858441994792072	1.30365863379906	-0.939401072273468	-0.939401072273468	-0.939401072273468
TRINITY_GG_45619_c0_g1	-1.94111083456611	-1.94111083456611	-1.94111083456611	0.968086228425574	2.10756130281425	2.74768497245852
TRINITY_GG_16588_c1_g2	-1.04927954348752	-1.04927954348752	-1.04927954348752	0.782192389360182	0.553367365017856	1.81227887608451
TRINITY_GG_39910_c0_g1	2.60027631331766	1.67275072616623	1.90129266620812	-2.058106568564	-2.058106568564	-2.058106568564
TRINITY_GG_90496_c0_g1	-1.59127531136464	-1.59127531136464	-1.59127531136464	0.275830418138016	2.78841495605178	1.70958055990412
TRINITY_GG_58609_c16_g2	1.02623095038819	2.76150140779731	-0.0289028838829266	-1.25294315810086	-1.25294315810086	-1.25294315810086
TRINITY_GG_57857_c0_g1	-1.08674533966604	-1.08674533966604	-1.08674533966604	-0.676404235051955	2.42788193321338	1.5087583208367
TRINITY_GG_237_c0_g2	0.489216790479883	1.55881851357984	0.928211149143324	-0.992082151067682	-0.992082151067682	-0.992082151067682
TRINITY_GG_53927_c90_g1	-0.890322865695777	-0.890322865695777	-0.890322865695777	0.320065998749626	0.749372367703806	1.6015302306339
TRINITY_GG_57791_c166_g1	1.60767112038975	0.14663944736914	1.07833138148703	-0.944213983081973	-0.944213983081973	-0.944213983081973
TRINITY_GG_47031_c0_g1	4.12873381947455	-0.174263674850599	4.38551497737503	-2.77999504066633	-2.77999504066633	-2.77999504066633
TRINITY_GG_5442_c42_g1	-1.64918445401614	-1.64918445401614	-1.64918445401614	1.48913855004034	1.08221604454629	2.37619876746178
TRINITY_GG_849_c0_g1	-1.26987191743854	-1.82413762093678	-2.18314797251211	1.17911291376364	1.34578738050553	2.75225721661826
TRINITY_GG_64694_c0_g1	-3.73882281136594	-2.67462974943844	-3.30907296056572	3.32737403888375	2.45805958999236	3.93709189249399
TRINITY_GG_15084_c0_g1	0.881977633988316	0.559507885240306	1.11914811069604	-0.853544543308222	-0.853544543308222	-0.853544543308222
TRINITY_GG_8393_c0_g1	0.149581837381538	2.06285877422999	2.57258893587101	-1.59500984916085	-1.59500984916085	-1.59500984916085
TRINITY_GG_63242_c1_g2	1.50038415204222	1.60774156133871	1.21910976854434	-1.44241182730842	-1.44241182730842	-1.44241182730842
TRINITY_GG_59606_c44_g1	1.41204728462377	0.426782599174094	0.689717271501168	-0.842849051766345	-0.842849051766345	-0.842849051766345
TRINITY_GG_40562_c0_g1	-1.36369490168788	-1.36369490168788	-1.36369490168788	3.15628724201367	-0.0910744470248857	1.02587191007485
TRINITY_GG_18677_c5_g1	-1.38349371339616	-1.38349371339616	-1.38349371339616	1.61920880698366	1.46930417942261	1.0619681537822
TRINITY_GG_54007_c0_g1	1.60689102527757	1.11174006473889	1.88227684841902	-1.29976001947263	-1.66065435565288	-1.64049356330997
TRINITY_GG_5505_c16_g1	1.23743485245003	1.11612597132965	1.27462114744778	-1.17938819113173	-1.48009884295459	-0.968694937141138
TRINITY_GG_157_c99_g3	0.713392876386822	0.672328969648463	1.2706242592041	-0.885448701746463	-0.885448701746463	-0.885448701746463
TRINITY_GG_30616_c0_g1	0.0938719993302397	1.17805832470011	1.91758480841568	-1.06317171081534	-1.06317171081534	-1.06317171081534
TRINITY_GG_22167_c0_g1	1.05198256560718	1.47930643821385	1.76137824301691	-2.13170260428016	-0.846963933199655	-1.31400070935812
TRINITY_GG_88216_c0_g1	3.43449865957735	1.25238272692336	1.78699374657149	-2.15795837769073	-2.15795837769073	-2.15795837769073
TRINITY_GG_93410_c0_g2	-0.980177249517403	-0.980177249517403	-0.980177249517403	0.803069847860713	1.57661999707534	0.560841903616156
TRINITY_GG_26520_c0_g1	-1.10225148698232	-1.10225148698232	-1.10225148698232	1.30319635672522	1.18551629099306	0.818041813228687
TRINITY_GG_105127_c2_g1	-0.810073577799032	-0.810073577799032	-0.810073577799032	0.527922885715984	0.784474971751322	1.11782287592979
TRINITY_GG_64267_c8_g1	0.278415901721038	1.11601385899374	1.4995016523397	-0.96464380435149	-0.96464380435149	-0.96464380435149
TRINITY_GG_1471_c33_g1	-0.826513078719461	-0.826513078719461	-0.826513078719461	0.778981255133048	0.963424790260734	0.737133190764603
TRINITY_GG_84582_c4_g1	-0.780039302944265	-0.780039302944265	-0.780039302944265	0.869806049361745	0.662506153161039	0.807805706310012
TRINITY_GG_51201_c0_g2	1.37206870072337	0.270949062101917	2.17165215530375	-1.27155663937634	-1.27155663937634	-1.27155663937634
TRINITY_GG_61399_c1_g1	0.909364015454099	-0.215211845999469	2.40558079251806	-1.03324432065756	-1.03324432065756	-1.03324432065756
TRINITY_GG_35788_c0_g1	2.005300901261	1.92526502838451	2.38404399148437	-2.21943399676963	-2.21943399676963	-1.87574192759061
TRINITY_GG_46012_c0_g1	-1.04858218291048	-1.04858218291048	-1.04858218291048	0.671258372153789	0.37902398987142	2.09546418670623
TRINITY_GG_105299_c0_g1	1.09129046517341	1.86265127539959	1.63106419212831	-1.48344184044116	-1.93187200226284	-1.16969208999731
TRINITY_GG_6728_c21_g1	-1.13379426880975	-1.13379426880975	-1.13379426880975	1.95790556532706	0.583416030209845	0.860061210892348
TRINITY_GG_63936_c20_g1	0.439196628319266	1.22708615764814	0.990559139336243	-0.885613975101218	-0.885613975101218	-0.885613975101218
TRINITY_GG_65948_c0_g1	1.83912443432815	1.31737973887008	1.27126506774883	-1.37295401852911	-1.52740761120898	-1.52740761120898
TRINITY_GG_64505_c7_g2	-1.74430193787814	-1.74430193787814	-1.74430193787814	1.81787941859373	1.33976232691034	2.07526406813034
TRINITY_GG_46225_c0_g1	-0.859931894104898	-0.859931894104898	-0.859931894104898	1.15263677939816	0.466605454035054	0.960553448881481
TRINITY_GG_99295_c23_g1	1.51837526389247	0.271592586954174	1.28242346191074	-1.02413043758579	-1.02413043758579	-1.02413043758579
TRINITY_GG_98302_c0_g1	2.57860569896579	1.13450490772819	2.32056289533952	-2.23837525929378	-2.53390398781067	-1.26139425492904
TRINITY_GG_77276_c3_g1	-1.32924286412357	-1.32924286412357	-1.32924286412357	2.27767307770163	0.802346620204565	0.90770889446451
TRINITY_GG_80125_c1_g1	-1.06989069811713	-1.06989069811713	-1.06989069811713	0.64731960090247	2.18334224042091	0.379010253028002
TRINITY_GG_63840_c11_g2	-1.58624166362351	-1.58624166362351	-1.58624166362351	1.5177594466977	1.88103781683647	1.35992772733637
TRINITY_GG_62377_c4_g2	-0.938945536452578	-0.938945536452578	-0.938945536452578	1.53094043982189	0.798308567871752	0.487587601664095
TRINITY_GG_68881_c1_g1	-1.2910881485847	-1.15823004278516	-1.51525758660064	2.29983557749365	1.14239736207869	0.522342838398158
TRINITY_GG_43069_c0_g1	-1.02950153237857	-1.02950153237857	-1.02950153237857	-0.461956084734826	2.16962110963503	1.38083957223551
TRINITY_GG_1397_c0_g1	-0.961489362675913	-0.961489362675913	-0.961489362675913	0.473605788944184	0.638780390833092	1.77208190825046
TRINITY_GG_8333_c0_g2	-0.992757068249715	-0.992757068249715	-0.992757068249715	1.15226817398685	1.50319386869306	0.322809162069233
TRINITY_GG_68348_c2_g1	-0.939059082959932	-0.939059082959932	-0.939059082959932	0.554075839345573	2.07386709148434	0.189234318049886
TRINITY_GG_41461_c0_g1	-0.889053742425983	-0.889053742425983	-0.889053742425983	0.778157170054888	1.13420160987432	0.754802447348742
TRINITY_GG_106559_c0_g1	1.03845774223464	1.88333144816171	0.217416741013882	-0.996731686227657	-1.07123712259129	-1.07123712259129
TRINITY_GG_62780_c0_g1	-0.0702685416035531	2.35951883852027	3.13980360809703	-1.80968463500458	-1.80968463500458	-1.80968463500458
TRINITY_GG_24168_c0_g1	-1.50603193110231	-1.15870988935638	-2.27687483404175	0.612956340775311	2.31607853801663	2.01258177570849
TRINITY_GG_69904_c0_g1	1.63414354775651	1.44646385810162	2.23501930565362	-1.35483470247637	-2.33631095611608	-1.6244810529193
TRINITY_GG_61822_c10_g1	-0.909536087875062	-0.909536087875062	-0.909536087875062	1.01456379776568	0.611011880231515	1.10303258562799
TRINITY_GG_54045_c14_g1	3.86421448319146	0.701749118915913	3.61628280860169	-2.11357596382201	-2.05700588396011	-4.01166456292694
TRINITY_GG_637_c70_g1	-1.0381098946862	-1.0381098946862	-1.0381098946862	1.36297440681881	0.881420881701092	0.869934395538692
TRINITY_GG_52358_c0_g1	-0.932994222749823	-0.932994222749823	-0.932994222749823	1.55962810582462	0.462617025753979	0.776737536670868
TRINITY_GG_6116_c2_g1	1.24684782780831	1.1091794779972	1.08202995946197	-1.14601908842249	-1.14601908842249	-1.14601908842249
TRINITY_GG_3055_c1_g1	-1.26985523207182	-1.26985523207182	-1.26985523207182	2.06571377348493	-0.161498053981401	1.90534997671193
TRINITY_GG_62226_c15_g1	-0.973204811357189	-0.973204811357189	-0.973204811357189	1.77804465347161	1.31485838896813	-0.173288608368175
TRINITY_GG_83396_c0_g1	3.75451635610928	3.47858103802973	1.90716739579609	-2.65326347504756	-3.1180295078542	-3.36897180703333
TRINITY_GG_3463_c4_g4	-1.24697820015372	-1.24697820015372	-1.24697820015372	1.47963507065268	1.47723548660364	0.78406404320485
TRINITY_GG_8747_c5_g1	1.9751316098313	0.645593449967316	1.32736457516026	-1.31602987831963	-1.31602987831963	-1.31602987831963
TRINITY_GG_59189_c6_g1	-1.7747910872459	-2.04382423370114	-2.04382423370114	2.19121347594101	1.40652925021506	2.26469682849212
TRINITY_GG_13612_c0_g2	-0.885343437389093	-0.885343437389093	-0.885343437389093	1.21395176694868	0.503672622299416	0.93840592291918
TRINITY_GG_56484_c1_g1	-1.31922045243065	-1.31922045243065	-1.31922045243065	1.03212518929181	1.81795514881739	1.10758101918274
TRINITY_GG_56202_c0_g1	2.02442050897391	1.65102339910485	-0.19348452137022	-1.16065312890285	-1.16065312890285	-1.16065312890285
TRINITY_GG_56629_c46_g1	-0.940039943730823	-0.940039943730823	-0.940039943730823	0.635272386956613	0.681015559568916	1.50383188466694
TRINITY_GG_103371_c0_g1	-1.80795640178334	-1.92432115847513	-1.79602775746531	1.6614826689901	2.49204571263131	1.37477693610236
TRINITY_GG_54537_c0_g2	-1.05350909478852	-1.05350909478852	-1.05350909478852	1.58641761796028	0.786853423869919	0.787256242535356
TRINITY_GG_67059_c0_g1	-0.917189603562906	-0.917189603562906	-0.917189603562906	0.587684985835558	0.197843639383334	1.96604018546983
TRINITY_GG_61396_c0_g2	-1.08102731884062	-1.08102731884062	-1.08102731884062	0.250677897658275	1.67043640232494	1.32196765653863
TRINITY_GG_7318_c3_g1	-1.15295921757259	-1.15295921757259	-1.15295921757259	1.69263119127526	0.366582687005842	1.39966377443668
TRINITY_GG_35192_c0_g1	1.42333476358443	1.80908129337116	2.45296404779388	-1.89512670158316	-1.89512670158316	-1.89512670158316
TRINITY_GG_22038_c0_g2	2.08854717712074	0.868759682837275	1.89547635796704	-1.14840333990588	-1.79738976891254	-1.90699010910664
TRINITY_GG_39823_c0_g1	-1.08987202142638	-1.08987202142638	-1.08987202142638	2.06231139762867	0.00233541667070947	1.20496924997976
TRINITY_GG_23897_c0_g1	-1.38943557972712	-1.38943557972712	-1.38943557972712	-1.08726277998637	2.22008301068418	3.03548650848356
TRINITY_GG_47032_c2_g2	3.59332558115876	0.751223295691067	2.33746648450421	-2.22733845378468	-2.22733845378468	-2.22733845378468
TRINITY_GG_63269_c15_g2	-1.31463944898845	-1.31463944898845	-1.31463944898845	1.46609058748792	1.61742172235497	0.860406037122461
TRINITY_GG_43216_c0_g1	-1.07351183371045	-1.07351183371045	-1.07351183371045	0.46303846182546	1.97262994793427	0.784867091371621
TRINITY_GG_56400_c67_g1	-1.66449281950891	-1.66449281950891	-1.66449281950891	1.62666866864202	1.99497511757587	1.37183467230885
TRINITY_GG_5190_c8_g2	-1.80779546404367	-1.80779546404367	-1.80779546404367	2.30965024342238	2.44255980771937	0.671176340989269
TRINITY_GG_61368_c39_g1	1.64082334811525	-0.0822321144435039	1.52942026436238	-1.02933716601138	-1.02933716601138	-1.02933716601138
TRINITY_GG_17903_c33_g1	-0.86335212223309	-0.86335212223309	-0.86335212223309	0.959581925795281	0.491664141986459	1.13881029891753
TRINITY_GG_61495_c8_g1	-0.870460233347011	-0.870460233347011	-0.870460233347011	1.17917053437759	0.700973882529498	0.731236283133946
TRINITY_GG_44822_c0_g1	-0.928633699912255	-0.928633699912255	-0.928633699912255	0.703169055011874	0.520795614190944	1.56193643053395
TRINITY_GG_61872_c22_g1	0.67727763717228	0.819678391561614	0.97973033451706	-0.825562121083651	-0.825562121083651	-0.825562121083651
TRINITY_GG_12300_c0_g1	-1.63385380710659	-1.63385380710659	-1.63385380710659	2.45242044285822	1.30499652989947	1.14414444856208
TRINITY_GG_56007_c0_g2	1.79442887749911	2.44111130492667	1.01462934378516	-1.75005650873698	-1.75005650873698	-1.75005650873698
TRINITY_GG_26771_c0_g2	-0.893092312046951	-0.893092312046951	-0.893092312046951	0.974804151945704	0.899346618017687	0.805126166177463
TRINITY_GG_65909_c0_g2	-0.880718373999499	-0.880718373999499	-0.880718373999499	0.82592268330991	1.5315211922639	0.284711246424687
TRINITY_GG_9894_c4_g1	-2.48081754200417	-2.66690703236925	-1.61911913341499	1.72322213669598	2.02719369197062	3.0164278791218
TRINITY_GG_89716_c1_g1	1.56580863948739	0.94606325762943	0.577929202844222	-1.02993369998701	-1.02993369998701	-1.02993369998701
TRINITY_GG_64613_c3_g1	1.38391859481406	0.634524890930362	1.0673324435628	-1.02859197643574	-1.02859197643574	-1.02859197643574
TRINITY_GG_77468_c0_g1	-1.42162011888984	-1.42162011888984	-1.42162011888984	3.97453937018332	1.15514385878329	-0.864822872297094
TRINITY_GG_103878_c0_g2	-1.0414379155885	-1.0414379155885	-1.0414379155885	0.701861612299757	1.89439895809553	0.528053176370217
TRINITY_GG_102849_c0_g1	-0.680209258073514	2.02272380849433	2.48748764247668	-1.2766673976325	-1.2766673976325	-1.2766673976325
TRINITY_GG_71243_c2_g1	-1.21382212344762	-1.21382212344762	-1.21382212344762	1.26850989729975	-0.116211326821203	2.48916779986433
TRINITY_GG_57851_c0_g1	-1.04238496097036	-1.04238496097036	-1.04238496097036	0.693137216326174	1.61365370176175	0.820363964823166
TRINITY_GG_16262_c2_g1	2.11434004662091	0.566490945099139	3.55563961602956	-1.64316966431272	-1.33182356458953	-3.26147737884736
TRINITY_GG_5275_c61_g1	-0.895291773838769	-0.895291773838769	-0.895291773838769	0.723416738475018	0.969835221241926	0.992623361799364
TRINITY_GG_70887_c0_g2	1.37692005037448	1.32163186236692	0.836664013102885	-1.17840530861476	-1.17840530861476	-1.17840530861476
TRINITY_GG_64053_c5_g1	-0.955407238235928	-0.955407238235928	-0.955407238235928	0.206802798078379	1.616269571735	1.0431493448944
TRINITY_GG_57895_c15_g1	-0.975958008011648	-0.975958008011648	-0.975958008011648	1.00844905729897	0.845752207023026	1.07367275971295
TRINITY_GG_99164_c0_g1	-1.23096363850914	-1.23096363850914	-1.23096363850914	1.33219449189367	1.21370342833277	1.14699299530098
TRINITY_GG_57035_c0_g1	1.62446329965546	0.324868391314992	1.21825148059522	-1.05586105718856	-1.05586105718856	-1.05586105718856
TRINITY_GG_16780_c3_g1	-0.94133320215243	-0.94133320215243	-0.94133320215243	0.240087438127712	1.01732390552468	1.5665882628049
TRINITY_GG_5359_c3_g1	-1.36865773822706	-1.36865773822706	-1.36865773822706	2.46423227593768	0.552016672814556	1.08972426592895
TRINITY_GG_39710_c0_g1	0.384546629392495	1.42240921564335	1.28992349252515	-1.03229311252033	-1.03229311252033	-1.03229311252033
TRINITY_GG_102460_c0_g1	-0.969692002091346	-0.969692002091346	-0.969692002091346	0.416015122566588	1.06276153513461	1.43029934857284
TRINITY_GG_54542_c0_g1	-1.1168624502128	-1.00730485732682	-1.18999715484301	1.23035049780989	0.671164210910384	1.41264975366236
TRINITY_GG_16584_c4_g1	0.0143584993167569	0.470629777060726	3.04851872152228	-1.17783566596659	-1.17783566596659	-1.17783566596659
