bleached_44_01	bleached_44_02	non-bleached_44_01	bleached_44_03	non-bleached_44_02	non-bleached_44_03	non-bleached_k4_01	non-bleached_k4_02	bleached_k4_01	bleached_k4_02	non-bleached_k4_03	bleached_k4_03
TRINITY_GG_11630_c40_g1	-0.980238382913482	-0.980238382913482	-0.980238382913482	-0.980238382913482	-0.980238382913482	-0.980238382913482	1.91215264299992	0.391041671109172	1.91913062536249	0.815528564868911	1.82381517605387	-0.980238382913482
TRINITY_GG_35287_c2_g2	4.33678715845462	1.49192987025974	-1.47763508811217	3.06734479514363	2.92501888103936	-1.47763508811217	-1.47763508811217	-1.47763508811217	-1.47763508811217	-1.47763508811217	-1.47763508811217	-1.47763508811217
TRINITY_GG_102459_c0_g1	0.900867115262983	1.92169679495068	0.327239374861919	0.946715254987518	1.02155957314893	1.5991990104752	-1.1195461872812	-1.1195461872812	-1.1195461872812	-1.1195461872812	-1.1195461872812	-1.1195461872812
TRINITY_GG_71234_c35_g1	-0.599073235201788	-0.599073235201788	-0.599073235201788	-0.599073235201788	-0.599073235201788	-0.599073235201788	0.229558346486231	0.779993164079116	-0.599073235201788	1.30280732851687	0.694885743826906	1.18626806350339
TRINITY_GG_28985_c4_g1	-0.291586614022799	-1.19061517409461	5.33381996774551e-05	-2.61327262567427	-2.93913961527587	-2.6922504429446	2.06398587003317	1.70034090060475	0.0796061228581029	2.00548239097841	1.67544638438225	2.2019494649558
TRINITY_GG_5918_c1_g1	-1.3837857559104	-1.3837857559104	-1.3837857559104	-1.3837857559104	-1.3837857559104	-1.3837857559104	0.488846035224845	0.477375609842993	2.77374308399625	-1.3837857559104	3.73983905929824	2.2066965030105
TRINITY_GG_40885_c0_g3	1.14371579999833	-0.555391584625669	0.544240265388791	1.12942715292755	0.638064781123916	0.432293092941092	-0.555391584625669	-0.555391584625669	-0.555391584625669	-0.555391584625669	-0.555391584625669	-0.555391584625669
TRINITY_GG_63870_c0_g1	2.5827480969455	0.266640529098546	0.0857161919257794	1.48797641795212	0.964640926857644	1.71217956439716	-1.18331695452946	-1.18331695452946	-1.18331695452946	-1.18331695452946	-1.18331695452946	-1.18331695452946
TRINITY_GG_80012_c21_g1	-0.625813665455553	0.910239234784657	-0.425434867471527	1.52181866136831	1.32949913798915	1.04457349151828	-0.625813665455553	-0.625813665455553	-0.625813665455553	-0.625813665455553	-0.625813665455553	-0.625813665455553
TRINITY_GG_11959_c24_g1	-0.491483448297036	-0.491483448297036	-0.491483448297036	-0.491483448297036	-0.491483448297036	-0.491483448297036	0.851071297180284	1.01846569800727	-0.00194051265456274	-0.0341518228120227	0.572019494009122	0.543436536052123
TRINITY_GG_81635_c11_g1	-0.64847458196752	0.239050688774068	0.860461079896875	0.983793633531993	1.3432059801756	1.1128106913941	-0.64847458196752	-0.64847458196752	-0.64847458196752	-0.64847458196752	-0.64847458196752	-0.64847458196752
TRINITY_GG_64991_c1_g1	-0.589935239785053	-0.165550568246956	0.212464800329786	1.29563912458637	1.36686487826652	1.42012844355964	-0.589935239785053	-0.589935239785053	-0.589935239785053	-0.589935239785053	-0.589935239785053	-0.589935239785053
TRINITY_GG_15494_c0_g1	2.96887053710287	0.170560610351057	0.180164740177995	2.51892120335822	0.980597399414145	0.114144099238973	-1.3854643434722	-1.19444350657438	-0.508121714558394	-0.883269602756402	-1.06023434579114	-1.90172507649074
TRINITY_GG_56872_c0_g1	0.174223767398333	-0.545616787665934	0.603642577833688	1.67440354278044	0.516504924241863	0.85054270140722	-0.545616787665934	-0.545616787665934	-0.545616787665934	-0.545616787665934	-0.545616787665934	-0.545616787665934
TRINITY_GG_81920_c25_g1	1.48231014201344	1.52661903852041	0.358371345845309	0.841438900141629	1.36072676684344	1.76631942033783	-1.25516030707262	-1.16566215623351	-1.25516030707262	-1.25516030707262	-1.25516030707262	-1.14948222917808
TRINITY_GG_4017_c0_g1	-0.61007751720694	0.589045124806661	1.04939041987785	1.28134166963914	0.868635485234782	0.482129920890149	-0.61007751720694	-0.61007751720694	-0.61007751720694	-0.61007751720694	-0.61007751720694	-0.61007751720694
TRINITY_GG_23785_c8_g1	-0.917206627127208	2.6459515032756	-0.131446852700197	0.526930329460383	-0.687003613760787	4.06601502361546	-0.917206627127208	-0.917206627127208	-0.917206627127208	-0.917206627127208	-0.917206627127208	-0.917206627127208
TRINITY_GG_81041_c0_g2	-0.770332771817055	-0.770332771817055	-0.770332771817055	-0.770332771817055	-0.770332771817055	-0.770332771817055	-0.770332771817055	-0.58256502477103	1.82803243350659	1.50109290427588	0.0967729576855992	2.54899613202235
TRINITY_GG_84420_c0_g1	-0.818815875927444	-0.818815875927444	-0.818815875927444	-0.818815875927444	-0.818815875927444	-0.818815875927444	0.051450194468539	0.365781808228317	3.9320585637294	0.825501902410134	0.556918662655712	-0.818815875927444
TRINITY_GG_17387_c45_g1	-0.933369461814696	-0.933369461814696	-0.831719385720261	-0.637058901106604	-0.933369461814696	-0.933369461814696	1.20019406392641	0.748304679978137	1.1166097408931	1.77327159549471	-0.646488314026535	1.01036436781983
TRINITY_GG_78491_c1_g1	-1.41500357431413	3.11409453051234	4.35224660042462	0.292414000255413	2.49297236649576	-0.249458388450879	-1.38811192823691	-1.30842770828955	-2.12574374039736	-2.21744704522502	-0.261000010333571	-1.28653510244071
TRINITY_GG_97583_c0_g1	-0.737452747215875	-0.737452747215875	-0.737452747215875	-0.737452747215875	-0.737452747215875	-0.737452747215875	2.6566497645958	0.969188310093533	0.0805797274422191	-0.0821009186033214	1.53785234698289	-0.737452747215875
TRINITY_GG_18670_c0_g1	-1.0935460802151	-1.0935460802151	-1.0935460802151	-1.0935460802151	-1.0935460802151	-1.0935460802151	1.70201309122347	1.74762196333355	0.755652571549608	-0.0108434908848456	1.49357884165668	0.873253504412108
TRINITY_GG_71985_c0_g2	0.385752444449318	0.714933768169853	0.846660109882136	-0.513423186031195	1.32169242922702	0.324923550490036	-0.513423186031195	-0.513423186031195	-0.513423186031195	-0.513423186031195	-0.513423186031195	-0.513423186031195
TRINITY_GG_82396_c0_g1	-0.340500761911992	-0.340500761911992	-0.340500761911992	-0.340500761911992	-0.340500761911992	-0.340500761911992	0.0145155023075583	0.851693403371354	0.0795773540673824	0.307504417898502	0.775198391519595	0.0145155023075583
TRINITY_GG_14717_c8_g1	-1.67694563597252	-1.4880988821022	-1.00215818313992	-0.546842672974857	-1.47877494433813	-0.516070932501573	-0.0202535024050046	1.32428410841865	2.56114946609513	-0.0356835429746107	2.10821172340473	0.771182998490306
TRINITY_GG_26178_c72_g1	-0.477221245102069	-0.477221245102069	-0.477221245102069	-0.477221245102069	-0.477221245102069	-0.477221245102069	0.0785949099595701	0.990579911386338	1.15271816433747	0.794801943958979	-0.0755907785173289	-0.0777766805126118
TRINITY_GG_50922_c0_g1	0.681308893255714	0.558414204273295	-0.660676853972902	0.0191972937737211	2.03553958008349	1.33027800642409	-0.660676853972902	-0.660676853972902	-0.660676853972902	-0.660676853972902	-0.660676853972902	-0.660676853972902
TRINITY_GG_93219_c0_g1	-0.736795166526575	-0.736795166526575	-0.736795166526575	-0.736795166526575	-0.736795166526575	-0.736795166526575	1.50626453954595	0.841902071122128	1.49985051482669	1.05938724419343	0.250161795997826	-0.736795166526575
TRINITY_GG_21805_c2_g1	-1.5874779259752	-1.28736222259506	-0.415096974210646	-1.36344982777469	-1.94722902943294	-1.79715352009918	1.93446860466861	1.36903580366712	1.38786938499072	1.14814389822863	1.51342328959995	1.04482851893267
TRINITY_GG_80523_c0_g1	2.02808466561676	0.475265505891363	0.590507334986272	1.3729131626142	0.796173307213647	0.024081286569539	-1.35101806222558	-0.607916786612755	-0.874466994267422	-0.69103055264635	-0.671138834557896	-1.09145403258178
TRINITY_GG_19721_c4_g1	-1.20365442031873	-1.20365442031873	-1.20365442031873	-1.20365442031873	-1.20365442031873	-1.20365442031873	3.0306169581459	-0.845258158362072	-1.20365442031873	0.676051345963562	2.53056744590205	3.03360335058165
TRINITY_GG_18140_c0_g1	0.507998084646047	0.5102317049109	2.46465838576388	1.23166933991914	-1.1564579317652	2.58873924092676	-1.15929509106873	-0.714394336690401	-1.07651741528427	-1.14095251094693	-0.939745419501106	-1.11593405091009
TRINITY_GG_52475_c0_g1	-0.696178036187619	-0.696178036187619	-0.696178036187619	-0.696178036187619	-0.696178036187619	-0.696178036187619	0.192126859020868	0.932828797239559	-0.696178036187619	0.675659581142802	1.5426088233995	1.53002219251061
TRINITY_GG_97094_c0_g1	1.94090419897838	2.6485056546458	2.79687811923155	-1.32197991829432	3.18955137349885	-1.32197991829432	-1.32197991829432	-1.32197991829432	-1.32197991829432	-1.32197991829432	-1.32197991829432	-1.32197991829432
TRINITY_GG_99274_c0_g1	1.08044105652028	-2.00250912843615	0.396956614737199	3.85817270063008	3.79035532613197	5.13773866725983	-2.60971976699023	-2.31747038273171	-2.6374381035843	-1.01336331160389	-2.12468518969758	-1.5584784822355
TRINITY_GG_88445_c0_g1	0.646836085086955	-0.611984311789457	0.42504641915551	1.95263774064752	0.878585818656744	0.380784118979467	-0.611984311789457	-0.611984311789457	-0.611984311789457	-0.611984311789457	-0.611984311789457	-0.611984311789457
TRINITY_GG_77430_c0_g1	1.36524620316699	-0.171449294313766	0.538422638970165	1.81657185084984	2.53785274165251	1.07172222850087	-1.02954679083769	-1.51119445398473	-1.36164669078234	-0.349786535572279	-1.76426169025586	-1.14193020739371
TRINITY_GG_14717_c1_g1	-0.713026624985462	-0.849710115790111	-0.860603063578331	-1.42910456719914	-1.34439838753592	-2.28884232535586	-0.971147810254159	1.81804142454105	2.39132296762183	-1.20530990376231	2.98150837170834	2.47127003459007
TRINITY_GG_75423_c2_g4	-0.55830995667852	-0.55830995667852	-0.55830995667852	-0.55830995667852	-0.55830995667852	-0.55830995667852	1.63198883494807	0.350887106313168	0.392531680870629	0.769952071930893	-0.247969836066369	0.452469882074723
TRINITY_GG_17560_c4_g2	0.360066969769231	1.31539342188922	1.30056219344858	-0.652144114181643	0.486670354720639	1.10231585944384	-0.652144114181643	-0.652144114181643	-0.652144114181643	-0.652144114181643	-0.652144114181643	-0.652144114181643
TRINITY_GG_1992_c0_g1	-0.616223075743788	-0.616223075743788	-0.616223075743788	-0.616223075743788	-0.616223075743788	-0.616223075743788	-0.616223075743788	0.632918827536559	0.949861414771679	1.41340649181928	0.641994313792229	0.675380482286776
TRINITY_GG_19979_c16_g2	1.13541570892956	-0.560132759203539	0.450647079549704	1.46666730014018	0.719041349285508	0.149157876519819	-0.560132759203539	-0.560132759203539	-0.560132759203539	-0.560132759203539	-0.560132759203539	-0.560132759203539
TRINITY_GG_77567_c50_g1	1.1384487718732	0.713406820635014	1.50438706939855	-0.575247042970155	0.462486584476359	0.208000054407961	-0.575247042970155	-0.575247042970155	-0.575247042970155	-0.575247042970155	-0.575247042970155	-0.575247042970155
TRINITY_GG_70583_c198_g2	0.891432015463439	0.929918238818813	-0.76116920213308	1.22141374478951	1.79562804445966	0.489792371400138	-0.76116920213308	-0.76116920213308	-0.76116920213308	-0.76116920213308	-0.76116920213308	-0.76116920213308
TRINITY_GG_21805_c95_g1	-1.22379460986555	-1.62813866839864	-0.85930605275014	-0.903280844961072	-2.10114623631481	-1.0328193748803	1.45466991874683	1.11251210515267	1.29706730138147	0.917309904253226	2.47543636534455	0.491490192291767
TRINITY_GG_49017_c6_g1	8.73441484776797	-1.00063209627583	2.49864565271141	-1.112061448408	-1.20835913043053	-1.20326126279085	-0.699414496554148	-1.15447888970457	-1.14834236390262	-1.24063553345428	-1.25111837732988	-1.21475690162868
TRINITY_GG_17066_c6_g1	3.01033406858036	0.871157796412183	0.588421310022412	2.61699970754236	0.908597007073986	-0.204957179803727	-1.8215507144914	-1.29702406763222	-1.19170962520894	-1.53279281367186	-0.833232519539035	-1.11424296928412
TRINITY_GG_34743_c0_g2	-0.927095538042514	-0.927095538042514	-0.927095538042514	-0.927095538042514	-0.927095538042514	-0.927095538042514	1.59521135482888	0.790553470130802	1.73100166730886	-0.927095538042514	1.0196353220978	1.35326695193126
TRINITY_GG_15262_c11_g1	-0.822440516685169	-0.822440516685169	-0.822440516685169	-0.822440516685169	-0.822440516685169	-0.822440516685169	0.337188669136058	1.34138020980525	-0.822440516685169	0.708628976040784	1.76204100552148	1.60784475629261
TRINITY_GG_86450_c27_g1	-0.654056559607171	-0.654056559607171	-0.654056559607171	-0.654056559607171	-0.654056559607171	-0.654056559607171	0.818951008309003	1.48835687826657	-0.654056559607171	0.770865528603517	0.463638483062584	1.03658401900852
TRINITY_GG_37388_c0_g1	-0.975847636586659	-0.975847636586659	-0.975847636586659	-0.975847636586659	-0.975847636586659	-0.975847636586659	0.836034359632009	1.39208250484522	1.57529920074995	-0.975847636586659	1.8105396239137	1.21697776696573
TRINITY_GG_64133_c10_g2	0.523658441959811	1.82683644568085	0.889750653010099	-0.540534619967682	0.0568773675869683	0.486619431536045	-0.540534619967682	-0.540534619967682	-0.540534619967682	-0.540534619967682	-0.540534619967682	-0.540534619967682
TRINITY_GG_23389_c5_g1	0.483729899650007	0.417087558265305	-0.54342415185372	0.380295526895669	1.62585950926201	0.896996568903047	-0.54342415185372	-0.54342415185372	-0.54342415185372	-0.54342415185372	-0.54342415185372	-0.54342415185372
TRINITY_GG_10185_c0_g1	1.82656360969595	2.09310917339264	1.64556163590815	-1.05842496795528	0.673192754885341	1.17054760180488	-1.05842496795528	-1.05842496795528	-1.05842496795528	-1.05842496795528	-1.05842496795528	-1.05842496795528
TRINITY_GG_20555_c57_g1	-0.953655815080855	-0.953655815080855	-0.953655815080855	-0.953655815080855	-0.953655815080855	-0.953655815080855	1.19950097298057	2.33411196289452	1.85101732518908	0.56789751546424	0.723062929037578	-0.953655815080855
TRINITY_GG_36528_c1_g1	-1.6364252552207	-1.67973534290195	-1.26924824127733	-0.243024646685756	-0.86394675775178	-1.40706053745246	-0.421692458419712	1.46859919585086	2.23619379728467	1.12300617208772	1.83326149449146	0.860072579994985
TRINITY_GG_99261_c4_g1	0.175564028885602	-0.595053617770601	0.302574056508949	2.75147784425742	0.790101279113742	0.1456581156285	-0.595053617770601	-0.595053617770601	-0.595053617770601	-0.595053617770601	-0.595053617770601	-0.595053617770601
TRINITY_GG_105209_c0_g1	-1.27270948225211	-1.65797294504211	-0.634252233841363	-2.26358259660603	-2.11079987869408	-2.30846419528687	1.96291204718217	2.29669170574502	1.07937697493755	0.290950946553482	3.08161683727365	1.53623282003069
TRINITY_GG_52294_c0_g1	-0.931655994938764	-0.931655994938764	-0.931655994938764	-0.931655994938764	-0.931655994938764	-0.931655994938764	1.73895776928299	0.992063683810625	0.68846117008992	1.04617342201319	0.978692920442166	0.145587003993697
TRINITY_GG_86831_c1_g1	-0.823482728703219	1.18011950797698	0.246906599188179	2.1155557409289	0.599288490617255	1.62250876221122	-0.823482728703219	-0.823482728703219	-0.823482728703219	-0.823482728703219	-0.823482728703219	-0.823482728703219
TRINITY_GG_80229_c5_g1	0.292912442782918	0.750180149034092	1.55779107234175	-0.521843040026956	0.515890587419559	0.536127028610374	-0.521843040026956	-0.521843040026956	-0.521843040026956	-0.521843040026956	-0.521843040026956	-0.521843040026956
TRINITY_GG_13786_c68_g1	2.27308808686868	1.47002923878869	0.614018722064257	1.97799721579915	0.129403309449088	0.863364387486306	-1.74371446419357	-1.37529566877882	-0.55982487402138	-0.687974078132252	-1.21737741113657	-1.74371446419357
TRINITY_GG_103862_c9_g1	-0.674998257400462	-0.674998257400462	-0.674998257400462	-0.674998257400462	-0.674998257400462	-0.674998257400462	-0.674998257400462	0.112434207116406	0.685646945059754	3.13493060832097	0.707392325473008	0.0845837158330931
TRINITY_GG_101250_c0_g1	-0.708322680898174	-0.708322680898174	-0.708322680898174	-0.708322680898174	-0.708322680898174	-0.708322680898174	1.29275893482728	0.976496056655048	0.978289895917417	1.27499019016895	-0.708322680898174	0.435723688718533
TRINITY_GG_101152_c0_g1	-0.980792361286393	-0.980792361286393	-0.980792361286393	-0.980792361286393	-0.980792361286393	-0.980792361286393	2.0394431271156	-0.754283831477713	1.45723428583755	2.4396900408217	-0.980792361286393	1.68346290670762
TRINITY_GG_87282_c9_g1	-0.550102881023862	-0.550102881023862	-0.550102881023862	-0.550102881023862	-0.550102881023862	-0.550102881023862	0.0700142840048227	0.436125999203538	0.775283533635912	1.59263729109222	0.3849796422948	0.0415765359118756
TRINITY_GG_17485_c85_g1	1.10999961936774	0.245331304065017	0.209625374092602	1.26447789792431	1.15653505576433	-0.569424178744857	-0.569424178744857	-0.569424178744857	-0.569424178744857	-0.569424178744857	-0.569424178744857	-0.569424178744857
TRINITY_GG_27554_c18_g1	2.55246384823637	0.890165669378775	0.926699878877053	0.641196092528798	0.373400312601279	1.70189499145779	-1.19355196357024	-1.22353482978595	-1.08472036088367	-1.16833917554383	-1.19213963351042	-1.22353482978595
TRINITY_GG_70504_c5_g1	-1.38738469829439	-0.869690321950554	-1.36175509681349	-1.66058277756952	-1.16884542555703	-1.38415598741852	0.549011345661467	0.29344551382912	1.98649894066775	1.31363506438432	1.22514662891398	2.46467681414688
TRINITY_GG_11858_c13_g2	0.740798574476516	-1.01408892768695	0.826273590971485	1.0331004360255	2.81454265400107	1.6839072383341	-1.01408892768695	-1.01408892768695	-1.01408892768695	-1.01408892768695	-1.01408892768695	-1.01408892768695
