B_female_44_01	B_female_44_02	B_female_44_03	NB_female_44_01	NB_female_44_02	NB_female_44_03
TRINITY_DN161352_c3_g1	1.07557391281674	0.844542437784505	2.09719225222921	-1.33910286761015	-1.33910286761015	-1.33910286761015
TRINITY_DN194196_c2_g2	-0.882636303040491	-0.882636303040491	-0.882636303040491	0.883746837960807	1.49753900870153	0.266623062459132
TRINITY_DN166011_c4_g6	-1.80637077302935	-1.80637077302935	-1.80637077302935	2.69277352269408	3.03343768625422	-0.307098889860258
TRINITY_DN173044_c0_g4	-1.00394441492097	-1.00394441492097	-1.00394441492097	0.740216680649442	1.39467958179678	0.876936982316683
TRINITY_DN156871_c1_g4	-1.10999469596775	-1.17562448482128	-1.37213827433212	1.17126595412454	1.28134642707709	1.20514507391952
TRINITY_DN173567_c6_g1	-2.72826402842792	-2.86444215471129	-2.83653988041368	6.74221666321755	4.77483581545039	-3.08780641511506
TRINITY_DN169515_c2_g1	-1.28762066107208	-1.28762066107208	-1.28762066107208	1.48193952380483	3.05030446488805	-0.669382005476629
TRINITY_DN170377_c4_g1	1.38146327041095	0.25573741259944	0.924671673669078	-0.85395745222649	-0.85395745222649	-0.85395745222649
TRINITY_DN160430_c8_g2	-1.30229703290436	-1.21815492275812	-1.26161684599361	1.23726100508426	3.0069224443997	-0.462114647827856
TRINITY_DN187381_c9_g2	-0.552601260713043	2.29478832314681	4.0076528803812	-1.91661331427166	-1.91661331427166	-1.91661331427166
TRINITY_DN171944_c1_g2	-2.02836589910923	-1.65433861351146	-1.96131751872955	1.43701617755219	4.07050720463473	0.136498649163324
TRINITY_DN168138_c8_g1	-1.39978788721398	-1.39978788721398	-1.39978788721398	0.679846225154726	3.25527766398105	0.264239772506167
TRINITY_DN180159_c0_g1	-1.11469055981477	-1.11469055981477	-1.11469055981477	1.18923627666592	0.737707860471778	1.41712754230663
TRINITY_DN185818_c5_g1	-1.64675244045561	-1.64675244045561	-1.64675244045561	1.46177201632256	1.03896349553505	2.43952180950921
TRINITY_DN183687_c9_g1	1.01643625432089	0.260673064700556	1.34550564990622	-0.874204989642556	-0.874204989642556	-0.874204989642556
TRINITY_DN140095_c0_g1	-1.03107340005555	-1.03107340005555	-1.03107340005555	1.18211832665689	1.01087042991462	0.900231443595123
TRINITY_DN155710_c4_g2	1.6428421590453	0.496980480410587	0.447799430595142	-0.862540690017008	-0.862540690017008	-0.862540690017008
TRINITY_DN157259_c3_g1	-2.54580011213888	-2.54580011213888	-2.54580011213888	2.40704594863963	3.49230678982965	1.73804759794736
TRINITY_DN186574_c3_g1	-1.12311761297956	-1.12311761297956	-1.12311761297956	1.98071569332391	1.74537161759305	-0.356734471978266
TRINITY_DN166914_c4_g2	-2.36352129204375	-1.78296274796835	-2.3683262758056	3.33823238758964	5.10009480547639	-1.92351687724833
TRINITY_DN180341_c0_g5	-1.03803907702669	-1.03803907702669	-1.03803907702669	0.94162047468913	2.05737904535623	0.115117711034726
TRINITY_DN196527_c1_g1	-0.951215514665649	-0.951215514665649	-0.951215514665649	0.963349008828291	1.75608839358163	0.134209141587029
TRINITY_DN169546_c0_g1	-1.13221841456402	-1.13221841456402	-1.13221841456402	0.795298831634454	2.87838241866248	-0.277026006604869
TRINITY_DN174578_c8_g1	-1.76986000195991	-1.76986000195991	-1.76986000195991	1.2096166407172	2.50455076735792	1.59541259780462
TRINITY_DN199897_c2_g1	-0.779392810118415	-0.779392810118415	-0.779392810118415	0.791070120907626	1.00803965439845	0.539068655049167
TRINITY_DN169822_c3_g2	1.65570496201052	-0.770965691321366	2.89986819461355	-1.26153582176757	-1.26153582176757	-1.26153582176757
TRINITY_DN164687_c7_g2	0.908439577994769	1.02100232745033	0.483686923882713	-0.804376276442603	-0.804376276442603	-0.804376276442603
TRINITY_DN181320_c2_g1	-0.975042931892095	-0.975042931892095	-0.975042931892095	1.74786020666835	-0.0558935686044206	1.23316215761235
TRINITY_DN172161_c0_g1	-1.79893867256948	-1.79893867256948	-1.79893867256948	3.39068824331538	3.19342190358888	-1.18729412919582
TRINITY_DN191296_c1_g2	0.954461250458853	1.32415339700853	0.879972805050254	-1.07866250784949	-1.08119355243006	-0.998731392238087
TRINITY_DN130558_c0_g2	1.01372510625345	0.61517572976317	0.86910290778013	-0.832667914598915	-0.832667914598915	-0.832667914598915
TRINITY_DN158488_c1_g2	-1.5452204023115	-1.5452204023115	-1.5452204023115	1.57097798235209	2.72941400020609	0.33526922437632
TRINITY_DN156424_c3_g1	-1.26976587546563	-1.30969861243539	-2.39241968668935	1.47971003794288	1.79333417381543	1.69883996283206
TRINITY_DN189160_c0_g1	-1.4492369334331	-1.4492369334331	-1.4492369334331	1.80293647976892	3.66287933174628	-1.1181050112159
TRINITY_DN170195_c2_g1	-2.31137114074972	-2.28077450372963	-1.57773960725727	2.86027080468904	4.76009564321694	-1.45048119616935
TRINITY_DN147911_c1_g3	-1.25341961673172	-1.25341961673172	-1.25341961673172	1.48858659413502	2.3674013592098	-0.0957291031496654
TRINITY_DN184412_c1_g3	-1.88545139483084	-1.88545139483084	-1.88545139483084	1.11202167714012	2.78731336486741	1.75701914248498
TRINITY_DN190693_c5_g1	-1.25280181263122	-1.25280181263122	-1.25280181263122	0.966908826917556	1.56584427019132	1.2256523407848
TRINITY_DN199148_c2_g1	1.25050214325107	2.02583309994796	1.63414922338237	-1.63682815552713	-1.63682815552713	-1.63682815552713
TRINITY_DN181498_c11_g1	1.19181219779202	0.792505174117646	1.49852160983617	-1.16094632724861	-1.16094632724861	-1.16094632724861
TRINITY_DN189061_c2_g1	-0.95614626786404	-0.95614626786404	-0.95614626786404	0.406183342307529	0.79617416059563	1.66608130068896
TRINITY_DN172720_c4_g7	1.18332516317691	1.35839224576992	0.120505458995742	-0.887407622647523	-0.887407622647523	-0.887407622647523
TRINITY_DN167825_c3_g3	-1.26392966381471	-1.2517891009425	-1.35478309426582	0.997692964784505	3.2947748857625	-0.421965991523974
TRINITY_DN145721_c2_g1	0.610843631495289	0.453342345501061	1.52074644290601	-0.861644139967455	-0.861644139967455	-0.861644139967455
TRINITY_DN181473_c5_g1	-1.16898248931796	-1.16898248931796	-1.16898248931796	1.72883877034141	2.50242412008851	-0.724315422476049
TRINITY_DN153722_c0_g1	-1.38984660393598	-1.38984660393598	-1.38984660393598	1.52203668546982	3.20953070565677	-0.562027579318657
TRINITY_DN179606_c2_g1	-0.859997781851874	-0.859997781851874	-0.859997781851874	1.46711468889521	0.859842773212394	0.253035883448018
TRINITY_DN181821_c0_g4	-1.16460627866857	-1.16460627866857	-1.16460627866857	1.36995340593975	2.86086553595261	-0.737000105886666
TRINITY_DN187728_c10_g1	-1.07436936600044	-1.07436936600044	-1.07436936600044	1.19106753004866	2.39447457697419	-0.362434009021521
TRINITY_DN130045_c0_g1	-1.1364288088495	-1.1364288088495	-1.1364288088495	1.11089112613032	2.81002134401473	-0.511626043596551
TRINITY_DN159824_c3_g2	-1.28331554434198	-1.28331554434198	-1.28331554434198	1.81159610268349	2.95317707403932	-0.914826543696875
TRINITY_DN163088_c0_g2	-1.3880377436577	-1.3880377436577	-1.3880377436577	1.49675551888582	2.86383280504423	-0.196475092956947
TRINITY_DN176973_c2_g1	-1.09846519504307	-1.09846519504307	-1.09846519504307	0.959158363435058	2.66239444177883	-0.32615722008467
TRINITY_DN197962_c3_g1	-0.570057516085978	2.01339409332274	3.48491832509755	-1.45416851186693	-1.8778464511688	-1.59623993929858
TRINITY_DN197877_c0_g1	-0.915766517317431	-0.915766517317431	-0.915766517317431	1.6977651356005	0.0298411858639409	1.01969323048786
TRINITY_DN159680_c6_g2	0.849809615503317	0.563402236967218	1.34667451876786	-0.919962123746131	-0.919962123746131	-0.919962123746131
TRINITY_DN177096_c6_g1	2.47082844003979	-0.556497429694816	1.74041007817159	-1.21824702950552	-1.21824702950552	-1.21824702950552
TRINITY_DN179329_c2_g1	-0.792215796916197	-0.792215796916197	-0.792215796916197	1.35150413417872	0.505855938017798	0.519287318552072
TRINITY_DN169913_c0_g1	-0.825186449907649	-0.825186449907649	-0.825186449907649	0.475230177929225	0.842932674778783	1.15739649701494
TRINITY_DN150014_c0_g1	-1.3920839202274	-1.3920839202274	-1.3920839202274	1.82157442124008	2.57683625822723	-0.222158918785093
TRINITY_DN155531_c14_g2	-0.996750604301811	-0.996750604301811	-0.996750604301811	1.4608436875546	0.955210124479319	0.574198000871517
TRINITY_DN156141_c6_g1	0.397630920611318	1.93057120898419	1.0571115435733	-1.12843789105627	-1.12843789105627	-1.12843789105627
TRINITY_DN168006_c1_g2	-1.15653367127123	-1.15653367127123	-1.15653367127123	1.08439119342534	2.37053666424143	0.0146731561469149
TRINITY_DN173511_c1_g1	-1.12172820587044	-1.9745491317402	-2.23418407131514	0.453780853404326	1.97669611104044	2.89998444448102
TRINITY_DN196513_c1_g1	1.18680191833464	2.66755718339822	2.14426138530451	-1.99954016234579	-1.99954016234579	-1.99954016234579
TRINITY_DN177641_c3_g3	-1.21288683535931	-1.24428203163484	-1.24428203163484	0.848940078904181	2.16171032804099	0.690800491683819
TRINITY_DN184362_c5_g2	-1.23475536083737	-1.23475536083737	-1.23475536083737	1.66615973738257	1.25067146633287	0.787434878796691
TRINITY_DN178023_c10_g3	0.822232048758786	1.39433587249867	1.00148017631589	-1.07268269919111	-1.07268269919111	-1.07268269919111
TRINITY_DN194247_c2_g2	-1.0658027243772	-1.19277558063496	-0.993652938621363	0.860335755824598	1.23643864920462	1.15545683860431
TRINITY_DN182656_c1_g2	-1.8435805414661	-1.8435805414661	-1.8435805414661	2.80217874999163	0.90959608585602	1.81896678855066
TRINITY_DN159142_c10_g2	-1.1575327502967	-1.1575327502967	-1.1575327502967	0.959497302713485	0.524141391496132	1.98895955668049
TRINITY_DN168022_c3_g2	-0.82666023700219	-0.82666023700219	-0.82666023700219	1.22957644798208	1.03092271838196	0.219481544642531
TRINITY_DN202596_c0_g1	-1.11691956253159	-1.11691956253159	-1.11691956253159	1.07243060766408	2.8026112138557	-0.524283133925012
TRINITY_DN156620_c5_g1	0.993264993947721	-0.216592484962954	2.49572530353749	-1.09079927084075	-1.09079927084075	-1.09079927084075
TRINITY_DN176776_c1_g2	-1.33087736648431	-1.33087736648431	-1.33087736648431	2.39911037647341	-0.844420410715581	2.43794213369511
TRINITY_DN147636_c2_g1	-1.57893347714526	-1.57893347714526	-1.57893347714526	1.75477647720202	4.07656146887636	-1.09453751464259
TRINITY_DN170693_c0_g3	-0.451335678024799	2.97263988621064	4.38559235941615	-2.40999278570191	-2.08691099619818	-2.40999278570191
TRINITY_DN49055_c0_g1	-1.56294186231505	-1.56294186231505	-1.56294186231505	1.59555674798946	3.57078604501808	-0.477517206062377
TRINITY_DN192982_c2_g1	0.222662229354887	1.48128375637721	2.35208488180926	-1.41708987765269	-1.41708987765269	-1.22185111223597
TRINITY_DN190339_c0_g3	-1.46189644560156	-1.46189644560156	-1.46189644560156	2.25542354321401	2.11293167798588	0.0173341156047777
TRINITY_DN153490_c1_g1	-1.55319400974869	-1.55319400974869	-1.55319400974869	0.743116550959399	4.82257527540642	-0.90610979711974
TRINITY_DN181250_c3_g2	-1.4494388966593	-1.02879658473326	-1.3547905208487	1.38985665113726	1.22971951161067	1.21344983949333
TRINITY_DN181792_c1_g1	-1.59320496572358	-1.59320496572358	-1.59320496572358	-1.40417114133356	3.67500483144215	2.50878120706216
TRINITY_DN49960_c0_g1	-1.15379307547041	-1.15379307547041	-1.15379307547041	0.385737996003737	1.94936881951628	1.12627241089122
TRINITY_DN167839_c2_g3	0.87486070871871	1.96560097837614	0.735806918522904	-1.19208953520592	-1.19208953520592	-1.19208953520592
TRINITY_DN156506_c5_g9	1.07934972583239	1.24757353038446	1.39821422050738	-1.24171249224141	-1.24171249224141	-1.24171249224141
TRINITY_DN236850_c0_g1	-1.27267255111256	-1.27267255111256	-1.27267255111256	1.43396850619684	3.17232573575075	-0.788276588609898
TRINITY_DN184762_c2_g2	-1.56795173930789	-1.56795173930789	-1.56795173930789	2.46943048269519	3.51313218937974	-1.27870745415125
TRINITY_DN198225_c0_g1	1.24687104549896	1.12800013142657	1.23280362888718	-1.20255826860424	-1.20255826860424	-1.20255826860424
TRINITY_DN197188_c6_g2	-0.839884305984404	-0.861364033394855	-0.861364033394855	1.06007229741144	0.854968446893132	0.64757162846954
TRINITY_DN160965_c2_g1	-1.02979135292095	-1.02979135292095	-1.02979135292095	1.11360206577224	2.21479130804956	-0.23901931505895
TRINITY_DN181455_c3_g2	-0.801134473046625	-0.801134473046625	-0.801134473046625	0.736906980287039	0.789108235015966	0.877388203836869
TRINITY_DN181680_c0_g6	-0.868579327192061	-0.868579327192061	-0.868579327192061	1.3498918835512	0.754819355185203	0.501026742839777
TRINITY_DN188883_c3_g1	-1.2443054190033	-1.2443054190033	-1.2443054190033	0.845870530786906	2.8611212379883	0.025924488234697
TRINITY_DN199591_c1_g3	1.38142876803477	-0.423524552549354	2.19829039995093	-1.05206487181211	-1.05206487181211	-1.05206487181211
TRINITY_DN164687_c6_g3	-0.860350142238593	-0.860350142238593	-0.860350142238593	0.858175884223669	0.853345672604766	0.869528869887343
TRINITY_DN165647_c0_g1	1.1462303700888	0.226255038598884	1.2050234442737	-0.859169617653793	-0.859169617653793	-0.859169617653793
TRINITY_DN159572_c4_g5	-1.17588514298649	-1.17588514298649	-1.17588514298649	1.33912077344724	2.68815239023282	-0.499617734720598
TRINITY_DN166106_c4_g1	1.35368018232553	0.490656663783538	0.819228032301514	-0.887854959470192	-0.887854959470192	-0.887854959470192
TRINITY_DN154303_c2_g1	1.32971640794946	0.825946546483206	1.78883337346611	-1.31483210929959	-1.31483210929959	-1.31483210929959
TRINITY_DN168359_c5_g1	-1.21995054050864	-1.21995054050864	-1.21995054050864	1.71021906764144	2.60593682490907	-0.65630427102458
TRINITY_DN168353_c6_g4	0.447278645080661	1.37407820582286	1.20189359608603	-1.06218788494134	-1.01682070104723	-0.944241861000977
TRINITY_DN163060_c7_g1	-0.96864745463736	-0.96864745463736	-0.96864745463736	0.333525345103392	1.39115480591112	1.18126221289756
TRINITY_DN193922_c2_g1	-0.838654331779199	-0.838654331779199	-0.838654331779199	1.36517326616292	1.01932666334837	0.131463065826301
TRINITY_DN167880_c1_g2	1.12098519187047	3.03537446358759	3.24191229033391	-2.37086790445921	-2.50606864233972	-2.52133539899303
TRINITY_DN193740_c1_g2	-1.27775827609854	-1.27775827609854	-1.27775827609854	1.22329864756097	3.44306738999129	-0.833091209256635
TRINITY_DN141062_c0_g1	-0.821740608330322	-0.821740608330322	-0.821740608330322	1.41612899253719	0.818417546632959	0.230675285820817
TRINITY_DN125118_c0_g2	-1.15665229807809	-1.15665229807809	-1.15665229807809	0.855201107665696	3.13635025492146	-0.521594468352879
TRINITY_DN186130_c6_g6	1.3087971517823	0.555627868779437	1.509664443632	-1.12469648806458	-1.12469648806458	-1.12469648806458
TRINITY_DN199346_c2_g1	-1.89298702867462	-3.50793239561149	-2.26975697703412	2.13054696149023	2.52999885978897	3.01013058004103
TRINITY_DN133799_c0_g1	-0.97304982188784	-0.97304982188784	-0.97304982188784	1.15886885697473	0.115091774981178	1.64518883370761
TRINITY_DN194260_c2_g3	-1.10332933297913	-1.10332933297913	-1.10332933297913	0.980734931809341	2.80404208084443	-0.474789013716373
TRINITY_DN184997_c1_g1	-0.938993127210995	-0.938993127210995	-0.938993127210995	1.02522065073594	1.82463090511094	-0.0328721742138953
TRINITY_DN190081_c0_g3	-1.36246255818498	-1.36246255818498	-1.36246255818498	2.09552564358265	2.82925799707905	-0.837395966106767
TRINITY_DN153524_c0_g1	-1.16387077973963	-1.16387077973963	-1.16387077973963	1.73916749037328	1.24456936172201	0.507875487123593
TRINITY_DN181107_c5_g2	-1.47354612987375	-1.47354612987375	-1.47354612987375	1.69059651897455	3.58347083549178	-0.853428964845071
TRINITY_DN170609_c4_g5	-1.46471602729139	-1.46471602729139	-1.46471602729139	1.43271803562896	1.78760879432142	1.17382125192379
TRINITY_DN168643_c6_g1	0.379124868604555	1.31427013336627	0.791034911551596	-0.828143304507473	-0.828143304507473	-0.828143304507473
TRINITY_DN178941_c2_g1	-1.85101335611441	-1.85101335611441	-1.85101335611441	2.44720504633771	2.12011629766081	0.985718724344721
TRINITY_DN193946_c1_g1	-1.07843055214635	-1.07843055214635	-1.07843055214635	1.29813767327936	2.34474419942446	-0.407590216264783
TRINITY_DN175593_c3_g2	-1.50883592146942	-1.50883592146942	-1.50883592146942	2.87514478908104	2.49844929698595	-0.847086321658719
TRINITY_DN105408_c0_g1	-0.75989599097062	-0.75989599097062	-0.75989599097062	0.693226455625192	0.899571946114166	0.686889571172502
TRINITY_DN169246_c2_g1	1.18308476995017	0.807963735897213	0.891836293152233	-0.960961599666538	-0.960961599666538	-0.960961599666538
TRINITY_DN192345_c3_g7	-0.850875108408666	-0.850875108408666	-0.850875108408666	1.31326754043964	1.08231981155176	0.157037973234599
TRINITY_DN151629_c1_g1	0.887006180850339	2.18919034043929	0.497589677577004	-1.19126206628888	-1.19126206628888	-1.19126206628888
TRINITY_DN165878_c2_g1	-1.3251753588151	-1.3251753588151	-1.3251753588151	1.52862073167782	3.29388544564342	-0.846980100875935
TRINITY_DN192661_c2_g4	-1.62082038787224	-1.62082038787224	-1.62082038787224	2.4902109245165	0.577988044178035	1.7942621949222
TRINITY_DN165092_c2_g2	-1.58969813930911	-1.58969813930911	-1.30636897125746	2.50369301394391	0.70308360991874	1.27898862601303
TRINITY_DN176099_c2_g2	-1.05822759455547	-1.05822759455547	-1.05822759455547	1.33271517824707	2.12367004855291	-0.281702443133562
TRINITY_DN189885_c0_g5	-1.10320550572943	-1.10320550572943	-1.10320550572943	1.47283283103266	2.39797883634844	-0.561195150192818
TRINITY_DN26938_c0_g1	-1.12065501419981	-1.12065501419981	-1.12065501419981	1.57132573640346	2.32440950754361	-0.533770201347629
TRINITY_DN175900_c3_g4	-1.34052860136366	-1.34052860136366	-1.34052860136366	1.89105740783408	3.09476661428351	-0.964238218026608
TRINITY_DN161937_c3_g1	-0.802446565413409	-0.802446565413409	-0.802446565413409	0.616552900017857	1.16509097065745	0.625695825564921
TRINITY_DN156014_c5_g1	2.28865406067283	0.283690736719977	0.609364177403519	-1.06056965826544	-1.06056965826544	-1.06056965826544
TRINITY_DN174557_c6_g3	0.556347946906109	1.41488742101481	1.02569686832849	-0.998977412083136	-0.998977412083136	-0.998977412083136
TRINITY_DN167415_c6_g1	-0.970190362104297	-0.970190362104297	-0.920559594379697	1.14017288125612	1.16238648056571	0.55838095676646
TRINITY_DN174004_c3_g3	3.21636370367783	-0.462607660008474	1.3059906682464	-1.35324890397192	-1.35324890397192	-1.35324890397192
TRINITY_DN181162_c3_g1	-1.12057838426946	-1.12057838426946	-1.12057838426946	1.76733675136867	0.116373374318621	1.47802502712108
TRINITY_DN163676_c3_g4	-0.879764044377927	-0.879764044377927	-0.879764044377927	1.59791328318738	0.294003023358779	0.747375826587623
TRINITY_DN146581_c0_g2	-1.3238711183002	-1.3238711183002	-1.3238711183002	1.38564009613177	1.60913490541893	0.976838353349898
TRINITY_DN187437_c4_g1	1.70592100323236	-0.563768244667574	2.29248250111459	-1.14487841989312	-1.14487841989312	-1.14487841989312
TRINITY_DN175375_c5_g1	-1.4946874193742	-1.4946874193742	-1.4946874193742	1.93479464580281	3.39502947224088	-0.84576185992108
TRINITY_DN441_c0_g1	-1.1261953871106	-1.1261953871106	-1.1261953871106	1.14104075470181	2.38994586408797	-0.152400457457992
TRINITY_DN182718_c8_g1	-1.16663007495723	-1.16663007495723	-1.16663007495723	1.58054246207824	1.0087348388182	0.910612923975235
TRINITY_DN221281_c0_g1	-1.40787726223256	-1.40787726223256	-1.40787726223256	1.95108156359977	3.23788202922517	-0.965331806127257
TRINITY_DN174848_c6_g1	0.6342747383249	3.52095968972867	-0.273231958192463	-1.29400082328704	-1.29400082328704	-1.29400082328704
TRINITY_DN179612_c7_g2	-1.17567007450759	-1.17567007450759	-1.17567007450759	0.995536752910552	1.28061040700314	1.25086306360908
TRINITY_DN164820_c0_g2	-1.0900962513451	-1.0900962513451	-1.0900962513451	1.24618713651933	2.5682294997558	-0.544127882239812
TRINITY_DN172835_c2_g1	1.04579315227703	0.627141383782068	0.730068485529691	-0.801001007196263	-0.801001007196263	-0.801001007196263
TRINITY_DN187939_c3_g5	-2.84293674365065	-2.78309494468597	-2.00032019284908	4.00247400565617	5.64571593592242	-2.02183806039289
TRINITY_DN164941_c10_g1	-1.62586796806106	-1.62586796806106	-1.62586796806106	1.71739770979199	3.44181376746684	-0.281607573075645
TRINITY_DN154581_c0_g1	-1.44937342110733	-1.44937342110733	-1.44937342110733	1.72327410050743	3.70126748601006	-1.0764213231955
TRINITY_DN180048_c14_g1	-2.33171165513856	-2.30819229618687	-1.51795265086707	2.48461876164403	1.73809812496353	1.93513971558493
TRINITY_DN154550_c7_g3	-0.973284375942434	-0.973284375942434	-0.973284375942434	0.610234707909053	1.56525378768737	0.744364632230881
TRINITY_DN165118_c3_g1	2.22848875014529	-0.17485378155059	1.40722764973403	-1.17845601823079	-1.17845601823079	-1.10395058186716
TRINITY_DN179037_c2_g4	-1.56378644618464	-1.62000245575119	-1.69997783247178	2.24909013338113	4.00696706932222	-1.37229046829574
TRINITY_DN153613_c1_g1	0.502197028242181	1.09232863173752	1.33346902911125	-0.975998229696985	-0.975998229696985	-0.975998229696985
TRINITY_DN152041_c1_g1	-1.34152800497726	-1.34152800497726	-1.34152800497726	1.75152504303847	3.18698080408865	-0.913921832195356
TRINITY_DN162054_c7_g1	2.88526483604382	2.88082889397055	1.37127065835541	-2.37912146278993	-2.37912146278993	-2.37912146278993
TRINITY_DN172641_c2_g4	-1.20792020385316	-1.20792020385316	-1.20792020385316	1.1377600269332	3.26846148371408	-0.782460899087803
TRINITY_DN174358_c5_g8	-1.7324549498918	-1.7324549498918	-1.7324549498918	1.25432002650295	1.06953141422281	2.87351340894965
TRINITY_DN176005_c9_g2	-1.28605706904765	-1.28605706904765	-1.28605706904765	1.42543783760244	2.95410458606603	-0.521371216525516
TRINITY_DN154734_c0_g8	1.5661424091224	1.8784854129066	0.87530033475395	-1.43997605226098	-1.43997605226098	-1.43997605226098
TRINITY_DN199274_c1_g1	1.29044970636816	1.28361725806733	0.935238902461857	-1.16976862229912	-1.16976862229912	-1.16976862229912
TRINITY_DN168297_c5_g3	-2.6232196949764	-2.20660461758422	-1.95743286513218	3.13487957217949	5.00879709370401	-1.3564194881907
TRINITY_DN162596_c3_g1	-1.35087900810699	-1.35087900810699	-1.26273741123797	2.27380680241841	0.230713270729026	1.45997535430451
TRINITY_DN193290_c0_g2	0.0318751147082714	1.13920915881959	1.66348104437878	-0.944855105968881	-0.944855105968881	-0.944855105968881
TRINITY_DN195942_c2_g3	-0.966689947878008	-0.966689947878008	-0.966689947878008	1.89466995844419	1.04229883534925	-0.0368989501594105
TRINITY_DN170101_c1_g1	-0.849049107603814	-0.849049107603814	-0.849049107603814	0.296302277968806	0.871229357629513	1.37961568721312
TRINITY_DN172510_c3_g1	-1.61019190239285	-1.61019190239285	-1.61019190239285	2.38330131866556	1.91374635981094	0.533528028702064
TRINITY_DN195911_c7_g4	-1.06387084138893	-1.06387084138893	-1.06387084138893	1.17093701163824	1.20366495667981	0.817010555848726
TRINITY_DN183085_c11_g1	1.85705428244712	0.518728782140882	0.441601320230662	-0.939128128272887	-0.939128128272887	-0.939128128272887
TRINITY_DN195717_c0_g1	-0.927308666144449	-0.927308666144449	-0.927308666144449	1.3894163554343	1.21346998963835	0.179039653360698
TRINITY_DN158890_c1_g1	1.61581067532718	0.741198148361126	0.999755811404966	-1.1298569267255	-1.1298569267255	-1.09705078164226
TRINITY_DN213449_c0_g1	-1.22470489483981	-1.22470489483981	-1.22470489483981	1.5350901009177	2.86088972018562	-0.721865136583882
TRINITY_DN172552_c2_g1	-1.532273652616	-1.532273652616	-1.532273652616	-1.21612791032264	4.01523787102822	1.79771099714242
